,Column1,Value1,Value2,Value3,Value4,Value5
363, 06/30/2011,06/30/2010,12/31/2010,12/31/2009,12/31/2008, 
364, 06/30/2011,06/30/2010,12/31/2010,12/31/2009,12/31/2008, 
365, 1562859," 178,889,000", ALLY FINANCIAL INC.," DETROIT, MI", , 
366, 1275216," 146,701,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY", , 
367, 1095674,"12,007,737"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
368, 1199563,"22,048,475", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
369, 1097614,"13,373,373"," BANCORPSOUTH, INC.","TUPELO, MS", , 
370, 1025608,"74,273,023", BANCWEST CORPORATION,"HONOLULU, HI", , 
371, 1025309,"13,212,272", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
372, 3587146," 304,952,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
373, 2938451,"14,641,992", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE", , 
374, 1074156," 159,309,671", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
375, 1078529,"62,686,049"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
376, 1883693,"24,203,542", BOK FINANCIAL CORPORATION," TULSA, OK", , 
377, 2277860," 199,753,113", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
378, 1843080,"10,535,530", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
379, 1094314,"10,006,797", CENTRAL BANCOMPANY,"JEFFERSON CITY, MO", Moved from Peer 2, 
380, 1036967,"48,018,164", CIT GROUP INC.,"LIVINGSTON, NJ", , 
381, 1132449," 131,799,704"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
382, 1027518,"22,532,087", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
383, 1199844,"54,244,445", COMERICA INCORPORATED," DALLAS, TX", , 
384, 1049341,"19,590,328"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
385, 1102367,"18,540,605"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
386, 3846375,"64,304,907", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
387, 2734233,"21,872,774"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
388, 1070345," 110,804,760", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
389, 2744894,"14,113,973", FIRST BANCORP," SAN JUAN, PR", , 
390, 1075612,"21,021,650"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
391, 1094640,"25,054,784", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
392, 1020902,"14,501,926"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
393, 2648693,"30,909,214"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY", , 
394, 1060627,"11,102,719", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
395, 1070804,"14,353,205", FIRSTMERIT CORPORATION,"AKRON, OH", , 
396, 1117129,"15,967,120", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
397, 2380443," 937,192,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
398, 1086533,"19,769,027", HANCOCK HOLDING COMPANY," GULFPORT, MS", Moved from Peer 2, 
399, 1245415,"75,329,920", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
400, 3232316," 366,343,136", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
401, 1068191,"53,050,039", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
402, 2291914,"11,455,960", IBERIABANK CORPORATION,"LAFAYETTE, LA",Moved from Peer 2, 
403, 1104231,"11,820,343", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
404, 2477754,"10,188,777"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ",Moved from Peer 2, 
405, 1068025,"88,858,600", KEYCORP," CLEVELAND, OH", , 
406, 1037003,"77,727,154", M&T BANK CORPORATION,"BUFFALO, NY", , 
407, 3594612,"46,516,330", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
408, 2132932,"40,612,271"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
409, 3212091,"11,520,714", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
410, 1199611,"97,398,269", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
411, 1069778," 263,259,894"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
412, 1129382,"39,013,000"," POPULAR, INC."," SAN JUAN, PR", , 
413, 1839319,"12,115,377"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
414, 3226762,"84,883,726", RBC USA HOLDCO CORPORATION,"NEW YORK, NY", , 
415, 3242838," 130,907,840", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
416, 1111435," 188,984,931", STATE STREET CORPORATION,"BOSTON, MA", , 
417, 1131787," 172,236,691"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
418, 1117156,"14,157,744"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
419, 1031449,"19,376,207", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
420, 1078846,"28,313,910", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
421, 2389941,"18,859,945", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
422, 1249196," 189,724,467", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
423, 1119794," 320,874,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
424, 1049828,"12,770,575", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
425, 2747644,"11,467,584", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", , 
426, 1378434,"80,093,962", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
427, 2307280,"49,893,000"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
428, 1048773,"14,469,776", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
429, 1145476,"17,811,483", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
430, 2260406,"14,615,897", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
