,Column1,Value1,Value2,Value3,Value4,Value5
364, 1095674,"12,547,553"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
365, 1199563,"21,902,649", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
366, 1097614,"13,209,781"," BANCORPSOUTH, INC.","TUPELO, MS", , 
367, 1025608,"77,129,133", BANCWEST CORPORATION,"HONOLULU, HI", , 
368, 1025309,"13,348,714", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
369, 3587146," 322,980,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
370, 2938451,"14,362,884", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE", , 
371, 1074156," 167,676,889", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
372, 1078529,"64,484,460"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
373, 1245415," 117,917,556", BMO FINANCIAL CORP.," WILMINGTON, DE", Name change from HARRIS FINANCIAL CORP., 
374, 1883693,"24,989,313", BOK FINANCIAL CORPORATION," TULSA, OK", , 
375, 2277860," 200,148,496", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
376, 1843080,"10,499,111", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
377, 1036967,"44,478,278", CIT GROUP INC.,"LIVINGSTON, NJ", , 
378, 1132449," 130,660,891"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
379, 1027518,"23,104,260", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
380, 1199844,"60,991,256", COMERICA INCORPORATED," DALLAS, TX", , 
381, 1049341,"20,651,278"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
382, 1102367,"19,550,495"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
383, 3846375,"68,124,551", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
384, 2734233,"21,813,203"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
385, 1070345," 114,904,741", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
386, 2744894,"13,475,572", FIRST BANCORP," SAN JUAN, PR", , 
387, 1075612,"21,015,345"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
388, 1094640,"25,572,194", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
389, 1020902,"14,954,273"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
390, 2648693,"31,242,074"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY", , 
391, 1060627,"11,417,578", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
392, 1070804,"14,694,388", FIRSTMERIT CORPORATION,"AKRON, OH", , 
393, 1117129,"16,295,851", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
394, 2380443," 949,330,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
395, 1086533,"19,441,637", HANCOCK HOLDING COMPANY," GULFPORT, MS", , 
396, 3232316," 345,971,649", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
397, 1068191,"54,978,707", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
398, 2291914,"11,531,208", IBERIABANK CORPORATION,"LAFAYETTE, LA", , 
399, 1104231,"11,593,856", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
400, 2477754,"10,501,480"," INVESTORS BANCORP, MHC","SHORT HILLS, NJ", , 
401, 1068025,"89,405,605", KEYCORP," CLEVELAND, OH", , 
402, 1037003,"77,863,891", M&T BANK CORPORATION,"BUFFALO, NY", , 
403, 2132932,"41,940,253"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
404, 3212091,"11,161,826", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
405, 1199611,"96,098,241", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
406, 1069778," 269,555,466"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
407, 1129382,"38,179,000"," POPULAR, INC."," SAN JUAN, PR", , 
408, 1839319,"12,019,861"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
409, 3226762,"95,839,717", RBC USA HOLDCO CORPORATION,"NEW YORK, NY", , 
410, 3242838," 129,761,507", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
411, 1111435," 207,175,585", STATE STREET CORPORATION,"BOSTON, MA", , 
412, 1131787," 172,583,676"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
413, 1117156,"14,365,229"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
414, 1031449,"19,196,666", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
415, 1078846,"28,253,924", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
416, 2389941,"19,120,101", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
417, 1249196," 199,562,907", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
418, 1119794," 330,141,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
419, 1049828,"12,139,084", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
420, 2747644,"11,779,566", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", , 
421, 1378434,"84,013,618", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
422, 2307280,"45,578,000"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
423, 1048773,"14,231,155", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
424, 1145476,"18,233,098", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
425, 2260406,"15,914,804", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
