,Column1,Value1,Value2,Value3,Value4,Value5
363, 1027004,"54,604,133", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", Note: Peer Group 1 has, 74 bank holding companies. 
364, 03/31/2009,03/31/2008,12/31/2008,12/31/2007,12/31/2006, 
365, 03/31/2009,03/31/2008,12/31/2008,12/31/2007,12/31/2006, 
366, 1275216," 120,164,228", AMERICAN EXPRESS COMPANY,"NEW YORK, NY", New Y-9C/BHCPR reporter, 
367, 1095674,"10,775,868"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
368, 1199563,"24,349,725", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
369, 1097614,"13,463,784"," BANCORPSOUTH, INC.","TUPELO, MS", , 
370, 1025608,"79,714,574", BANCWEST CORPORATION,"HONOLULU, HI", , 
371, 1025309,"11,448,128", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
372, 3587146," 203,883,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
373, 1074156," 143,424,861", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
374, 1078529,"61,516,969"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
375, 1883693,"23,346,689", BOK FINANCIAL CORPORATION," TULSA, OK", , 
376, 2277860," 177,387,459", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
377, 1843080,"11,398,144", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
378, 1036967,"75,652,977", CIT GROUP INC.,"NEW YORK, NY", New Y-9C/BHCPR reporter, 
379, 1132449," 167,540,952"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
380, 1205688,"12,999,333"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
381, 1027518,"16,937,997", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
382, 1080465,"26,439,895"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
383, 1199844,"67,757,561", COMERICA INCORPORATED," DALLAS, TX", , 
384, 1049341,"17,970,569"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
385, 1102367,"15,394,490"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
386, 3846375,"42,001,410", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", New Y-9C/BHCPR reporter, 
387, 3602067,"10,023,081", DORAL GP LTD.," SAN JUAN, PR", , 
388, 2734233,"12,564,586"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
389, 1130780,"17,621,602", FBOP CORPORATION,"OAK PARK, IL", , 
390, 1070345," 119,312,668", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
391, 2744894,"19,709,150", FIRST BANCORP," SAN JUAN, PR", , 
392, 1118797,"10,243,580"," FIRST BANKS, INC."," SAINT LOUIS, MO", , 
393, 1075612,"17,214,265"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
394, 1094640,"31,208,975", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
395, 1020902,"16,537,462"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
396, 1070804,"10,973,661", FIRSTMERIT CORPORATION,"AKRON, OH", , 
397, 1117129,"16,493,522", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
398, 1562859," 179,551,000", GMAC LLC,"DETROIT, MI",New Y-9C/BHCPR reporter, 
399, 2380443," 925,987,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", New Y-9C/BHCPR reporter, 
400, 1245415,"69,603,797", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
401, 3232316," 401,824,818", HSBC NORTH AMERICA HOLDINGS IN,"METTAWA, IL", , 
402, 1068191,"51,733,365", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
403, 1104231,"12,128,052", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
404, 1068025,"98,371,305", KEYCORP," CLEVELAND, OH", , 
405, 1037003,"64,883,195", M&T BANK CORPORATION,"BUFFALO, NY", , 
406, 3594612,"61,910,143", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
407, 2132932,"32,427,432"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
408, 3212091,"16,186,663", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
409, 1199611,"78,464,586", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
410, 1069778," 286,472,490"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
411, 1129382,"37,709,000"," POPULAR, INC."," SAN JUAN, PR", , 
412, 1839319,"10,375,714"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
413, 1826056,"29,917,026", RBC BANCORPORATION (USA),"RALEIGH, NC", , 
414, 3242838," 141,950,436", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
415, 1141599,"13,285,328"," SOUTH FINANCIAL GROUP, INC."," GREENVILLE, SC", , 
416, 1111435," 144,857,705", STATE STREET CORPORATION,"BOSTON, MA", , 
417, 3152245,"12,830,653", STERLING FINANCIAL CORPORATION,"SPOKANE, WA", , 
418, 1131787," 179,216,454"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
419, 1117156,"13,733,200"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
420, 1031449,"10,977,280", SVB FINANCIAL GROUP," SANTA CLARA, CA",Moved from Peer 2, 
421, 1078846,"34,547,432", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
422, 2389941,"18,111,839", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
423, 1249196," 128,655,155", TD BANKNORTH INC.," PORTLAND, ME", , 
424, 1119794," 263,624,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
425, 2694814,"13,397,193"," UCBH HOLDINGS, INC."," SAN FRANCISCO, CA", , 
426, 1049828,"10,246,858", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
427, 1378434,"68,725,586", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
428, 2307280,"39,947,393"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
429, 1048773,"14,429,597", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
430, 2801546,"15,129,420"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
431, 1145476,"17,266,755", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
432, 1079740,"12,023,224", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
433, 1888193,"11,758,225", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
434, 2260406,"10,818,941", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
