,Column1,Value1,Value2,Value3,Value4,Value5
391, Gross Positive Fair Value (X),0.18,0.21,0.31,0.23,0.21
392, Held for Trading (X), 0.14,0.17,0.26,0.19,0.16
393, Non-Traded (X), 0.03,0.02,0.03,0.03,0.02
394, Current Credit Exposure (X),0.08,0.09,0.11,0.10,0.09
395, Credit Losses on Derivative Contracts,0.00,0.01,0.02,0.03,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.97,1.13,1.31,1.22,1.01
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 06/30/2012,06/30/2011,12/31/2011,12/31/2010,12/31/2009
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.10, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 48.95, 46.29, 47.22, 45.80, 48.36
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 51.05, 53.71, 52.78, 54.20, 51.64
409, Sep Acct Assets(L/H)/Total Life Ast,5.31,1.63,1.57,1.95,2.42
410,Ins Activities Revenue/Adj Oper Inc,1.12,0.94,1.03,1.00,1.08
411, Premium Inc/Ins Activities Revenue,10.57, 10.88, 11.80, 14.18, 14.67
412, Credit Rel Prem Inc/Tot Prem Inc,58.73, 64.99, 60.30, 61.98, 63.75
413,Other Prem Inc/Total Prem Inc,41.27, 35.01, 39.70, 38.02, 36.25
414,Ins Under Net Income/Consol Net Income, 0.20,0.38,0.43,0.53,0.34
415, Ins Net Inc (P/C)/Equity (P/C), 4.75,7.89,7.03,8.71, -4.71
416, Ins Net Inc (L/H)/Equity (L/H), 5.89,4.61,4.99,5.19,4.19
417," Insur Ben, Losses, Exp/Insur Premiums",128.91,357.95,378.79,185.18,145.18
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.87,0.91,2.39,1.34,0.92
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.46,0.84,0.10,0.36,0.31
420,Net Assets Ins Under Subs/Cons Assets,0.01,0.01,0.02,0.02,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.64,9.34,9.13,9.27,9.42
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.64,1.53,1.28,1.39,0.83
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 2.55,2.63,2.40,3.64,3.35
426, Cost: Interest-Bearing Deposits,0.47,0.51,0.50,0.48,0.72
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,5.45,5.80,3.56,194.12,173.52
429, Commercial and Industrial Loans,1.26,1.22,0.93,1.06,1.51
430, Foreign Governments and Inst, 0.00, -0.04, -0.11, -0.13,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,23.62, 34.27, 36.83, 22.90, -6.04
433, Total Selected Assets, 64.00, 62.31, 60.10, 16.54,4.40
434, Deposits, -13.56,5.01,-13.17,0.96,-12.79
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,06/30/2012,06/30/2011,12/31/2011,12/31/2010,12/31/2009
438, Net Income/Avg Equity Capital,7.49,7.11,6.79,4.97, -4.66
439, Bank Net Inc/Avg Eq Inv in Banks, 7.71,7.91,7.54,5.21, -0.48
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.46,4.87,4.59,4.07, -1.56
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.98,7.21,6.79,5.34, -7.22
442, Bank Net Income/Parent Net Income, 72.82, 77.96, 79.97, 80.04, 85.29
443, Nonbank Net Income/Parent Net Income, 7.40, 16.27,6.07, 15.07,7.24
444, Sub BHCs Net Inc/Parent Net Income,83.81, 80.45, 82.84, 83.04, 88.86
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,26.10, 34.37, 32.75, 36.76, 37.77
447, Total Debt/Equity Capital, 14.73, 18.99, 18.40, 19.69, 19.62
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,20.29, 25.86, 24.81, 27.38, 29.93
449, Tot Debt+Lns Guaranteed for Affl/Equity, 16.64, 21.54, 20.86, 22.56, 23.12
450, Total Debt/Eq Cap - Exc Over Fair Value, 14.87, 19.08, 18.52, 19.79, 19.95
451, Long-Term Debt/Equity Capital, 11.40, 14.82, 14.07, 16.28, 15.74
452, Short-Term Debt/Equity Capital, 1.99,3.39,3.85,2.78,3.30
453, Current Portion of LT Debt/Equity,0.32,0.24,0.25,0.34,0.14
454, Exc Cost Over Fair Value/Equity Cap,0.18,0.19,0.18,0.18,0.30
455, Long-Term Debt/Consolidated LT Debt, 21.38, 17.56, 19.05, 17.29, 14.79
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 106.58,107.55,107.31,108.44,108.82
458, Total Investment in Subs/Equity,112.97,118.25,117.66,120.23,121.37
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 101.27, 99.51, 99.97, 99.62, 98.86
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",108.39,109.39,109.40,110.53,110.20
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.91,1.56,1.40,2.98,2.10
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.97,3.77,2.96,7.87,9.08
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,136.63,111.31,119.92,112.81, 84.29
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,160.51, 89.17,126.32,115.83, 99.52
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,135.78, 86.69,107.80, 87.23, 71.15
468, , Pretax Oper Inc + Int Exp/Int Expense, 1228.20,743.54,923.24,174.07
469, Div + Int From Subs/Int Exp + Div,181.71,134.77,161.36,128.64, 78.11
470, Fees+Other Inc From Subs/Sal + Oth Exp,10.47, 16.56, 13.20, 19.52, 13.88
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 89.50, 94.76,183.20, 63.84, 58.66
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.88,3.78,3.65,4.51,5.34
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.00,1.54,0.28,0.12,0.00
476, Nonaccrual, 7.92,8.83, 15.04,2.10,0.07
477, Total,8.03, 10.37, 15.65,4.02,0.21
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.59,1.66,1.76,1.21,1.17
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.64,1.88,1.92,1.28,1.31
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 6.42,7.04,5.67,7.97,6.27
485, Combined Thrift Assets, 0.00,0.03,0.00,0.30,0.10
486, Combined Foreign Nonbank Sub Assets,0.45,0.80,0.66,0.77,0.59
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 06/30/2012,06/30/2011,12/31/2011,12/31/2010,12/31/2009
490, Div Paid/Inc Before Undist Inc,68.40, 95.03, 69.45, 73.55,106.22
491, Dividends Paid/Net Income, 23.53, 24.57, 24.88, 35.75, 59.69
492, Net Income - Dividends/Avg Equity,5.39,5.03,4.72,3.00, -7.11
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 162.79, 89.26,117.14, 83.88, 59.06
495, Dividends From Nonbank Subs, 17.08,6.51, 17.33, 12.50,7.65
496, Dividends From Subsidiary BHCs,26.81, 41.03, 44.17, 32.86,7.04
497, Dividends From All Subsidiaries,277.24,160.68,229.85,187.24, 85.50
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,40.29, 30.63, 37.25, 27.49, 60.02
501, Interest Income From Bank Subs, 0.64,1.17,1.07,2.76,2.70
502, Mgt & Service Fees From Bank Subs,2.59,5.88,5.53,6.45, 17.80
503, Other Income From Bank Subs,0.00,0.10,0.02,0.36,0.55
504, Operating Income From Bank Subs, 47.23, 42.05, 50.82, 57.67, 86.13
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 42.81, 28.32, 67.04, 53.73, 66.78
507, Interest Income From Nonbank Subs, 11.50, 10.51, 15.69, 15.94, 61.03
508, Mgt & Serv Fees From Nonbank Subs,6.60,2.62,2.98,5.72,4.56
509, Other Income From Nonbank Subs, 1.04,0.67,0.52,0.09,0.99
510, Operating Inc From Nonbank Subs, 89.53, 54.59,107.00, 97.57,145.41
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,30.80, 32.36, 47.86, 50.38, 42.02
513, Interest Inc From Subsidiary BHCs,0.36,0.69,1.02,1.39,1.41
514, Mgt & Serv Fees From Sub BHCs,1.04,1.41,1.15,2.41,2.35
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,33.26, 35.66, 51.44, 54.18, 45.78
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,41.39, 27.92, 37.13, 24.89, 32.65
520, Interest Income From Bank Subs, 2.09,6.50,2.30,3.50,6.16
521, Mgt & Serv Fees From Bank Subs, 1.84,6.64,5.07, 10.18,7.20
522, Other Income From Bank Subs,0.00,0.00,0.00,0.01,0.03
523, Operating Income From Bank Subs, 53.22, 50.59, 52.88, 46.82, 54.97
524,Dividends From Nonbank Subs,4.50,4.70,6.77,8.28,5.57
525, Interest Income From Nonbank Subs,2.68,4.24,3.16,4.14,4.19
526, Mgt & Serv Fees From Nonbank Subs,0.31,0.58,0.31,0.33,0.13
527, Other Income From Nonbank Subs, 0.08,0.07,0.03,0.00,0.00
528, Operating Inc From Nonbank Subs, 11.98, 13.73, 13.76, 16.65, 12.90
529,Dividends From Subsidiary BHCs, 9.09, 10.10, 10.01,8.88,3.66
530, Interest Inc From Subsidiary BHCs,0.15,0.29,0.26,0.26,0.71
531, Mgt & Serv Fees From Sub BHCs,0.00,0.01,0.00,0.00,0.01
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,10.96, 12.81, 12.02, 10.64,6.85
534,Loans and Adv From Subs/ST Debt, 1262.83,214.94,307.77,718.14,585.90
535, Loans and Adv From Subs/Total Debt,37.25, 65.55, 58.77, 73.30,130.59
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,88 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,88 , , , , , 
547,88 , , , , , 
548,88 , , , , , 
549,88 , , , , , 
550,88 , , , , , 
551,88 , , , , , 
552,88 , , , , , 
553,88 , , , , , 
554,88 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,88 , , , , , 
558,88 , , , , , 
559,88 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,88 , , , , , 
563,88 , , , , , 
564,88 , , , , , 
565,88 , , , , , 
566,88 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,88 , , , , , 
569,88 , , , , , 
570,88 , , , , , 
571, CAPITALIZATION: , , , , , 
572,74 , , , , , 
573,88 , , , , , 
574,88 , , , , , 
575,74 , , , , , 
576,88 , , , , , 
577,81 , , , , , 
578, 1 , , , , , 
579,88 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,88 , , , , , 
582,88 , , , , , 
583,88 , , , , , 
584,87 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,88 , , , , , 
591,88 , , , , , 
592,88 , , , , , 
593,88 , , , , , 
594,88 , , , , , 
595,88 , , , , , 
596,88 , , , , , 
597,88 , , , , , 
598,88 , , , , , 
599,88 , , , , , 
600,88 , , , , , 
601,88 , , , , , 
602,88 , , , , , 
603,88 , , , , , 
604,88 , , , , , 
605,88 , , , , , 
606,70 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,88 , , , , , 
610,74 , , , , , 
611,88 , , , , , 
612,88 , , , , , 
613,88 , , , , , 
614,YIELD OR COST: , , , , , 
615,88 , , , , , 
616,88 , , , , , 
617,65 , , , , , 
618,67 , , , , , 
619,88 , , , , , 
620, , , , , , 
621,88 , , , , , 
622,84 , , , , , 
623,88 , , , , , 
624,87 , , , , , 
625,88 , , , , , 
626,88 , , , , , 
627,85 , , , , , 
628,88 , , , , , 
629,42 , , , , , 
630,78 , , , , , 
631,88 , , , , , 
632,74 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,88 , , , , , 
639,88 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,87 , , , , , 
642, , , , , , 
643,88 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,88 , , , , , 
646,88 , , , , , 
647,88 , , , , , 
648,88 , , , , , 
649,88 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,88 , , , , , 
652,88 , , , , , 
653,88 , , , , , 
654,88 , , , , , 
655,88 , , , , , 
656,88 , , , , , 
657,88 , , , , , 
658,88 , , , , , 
659,88 , , , , , 
660,88 , , , , , 
661,88 , , , , , 
662,88 , , , , , 
663,88 , , , , , 
664,88 , , , , , 
665,88 , , , , , 
666,88 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,83 , , , , , 
670,83 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,88 , , , , , 
677,88 , , , , , 
678,88 , , , , , 
679,88 , , , , , 
680,88 , , , , , 
681,88 , , , , , 
682,88 , , , , , 
683,88 , , , , , 
684,88 , , , , , 
685,88 , , , , , 
686,88 , , , , , 
687,88 , , , , , 
688,88 , , , , , 
689,88 , , , , , 
690,88 , , , , , 
691,88 , , , , , 
692,88 , , , , , 
693,88 , , , , , 
694,MEMORANDA: , , , , , 
695,88 , , , , , 
696,88 , , , , , 
697,88 , , , , , 
698,88 , , , , , 
699,88 , , , , , 
700,88 , , , , , 
701,88 , , , , , 
702,88 , , , , , 
703,88 , , , , , 
704,88 , , , , , 
705,88 , , , , , 
706,88 , , , , , 
707,88 , , , , , 
708,88 , , , , , 
709,88 , , , , , 
710,88 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,88 , , , , , 
713,88 , , , , , 
714,88 , , , , , 
715,88 , , , , , 
716,88 , , , , , 
717,88 , , , , , 
718,88 , , , , , 
719,88 , , , , , 
720,88 , , , , , 
721,88 , , , , , 
722,88 , , , , , 
723,88 , , , , , 
724,88 , , , , , 
725,88 , , , , , 
726,88 , , , , , 
727,88 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,88 , , , , , 
734,88 , , , , , 
735,88 , , , , , 
736,88 , , , , , 
737,88 , , , , , 
738,88 , , , , , 
739,88 , , , , , 
740,88 , , , , , 
741,88 , , , , , 
742,88 , , , , , 
743,88 , , , , , 
744,88 , , , , , 
745,88 , , , , , 
746,88 , , , , , 
747,88 , , , , , 
748,88 , , , , , 
749,88 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,88 , , , , , 
752,88 , , , , , 
753,88 , , , , , 
754,88 , , , , , 
755,88 , , , , , 
756,88 , , , , , 
757,49 , , , , , 
758,74 , , , , , 
759,21 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,88 , , , , , 
762,88 , , , , , 
763,88 , , , , , 
764,88 , , , , , 
765,88 , , , , , 
766,88 , , , , , 
767,88 , , , , , 
768,88 , , , , , 
769,88 , , , , , 
770, , , , , , 
771,88 , , , , , 
772,88 , , , , , 
773,88 , , , , , 
774,88 , , , , , 
775,88 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,88 , , , , , 
782,88 , , , , , 
783,88 , , , , , 
784,88 , , , , , 
785,86 , , , , , 
786,86 , , , , , 
787,88 , , , , , 
788,88 , , , , , 
789,88 , , , , , 
790,88 , , , , , 
791,88 , , , , , 
792,71 , , , , , 
793,88 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,87 , , , , , 
796,85 , , , , , 
797,83 , , , , , 
798,85 , , , , , 
799,85 , , , , , 
800,83 , , , , , 
801,81 , , , , , 
802,82 , , , , , 
803,59 , , , , , 
804,85 , , , , , 
805,40 , , , , , 
806,75 , , , , , 
807,55 , , , , , 
808,58 , , , , , 
809,15 , , , , , 
810,84 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,88 , , , , , 
817,88 , , , , , 
818,88 , , , , , 
819,88 , , , , , 
820,88 , , , , , 
821,88 , , , , , 
822,88 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,88 , , , , , 
826,88 , , , , , 
827,88 , , , , , 
828,88 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,88 , , , , , 
831,88 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,88 , , , , , 
836,88 , , , , , 
837,88 , , , , , 
838,74 , , , , , 
839,88 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,87 , , , , , 
846,87 , , , , , 
847,87 , , , , , 
848,85 , , , , , 
849,85 , , , , , 
850,85 , , , , , 
851,88 , , , , , 
852,88 , , , , , 
853,88 , , , , , 
854,40 , , , , , 
855,40 , , , , , 
856,40 , , , , , 
857,58 , , , , , 
858,58 , , , , , 
859,58 , , , , , 
860,15 , , , , , 
861,15 , , , , , 
862,15 , , , , , 
863,84 , , , , , 
864,84 , , , , , 
865,84 , , , , , 
866,MEMORANDA: , , , , , 
867,85 , , , , , 
868,85 , , , , , 
869,85 , , , , , 
870,83 , , , , , 
871,83 , , , , , 
872,83 , , , , , 
873,85 , , , , , 
874,85 , , , , , 
875,85 , , , , , 
876,85 , , , , , 
877,85 , , , , , 
878,85 , , , , , 
879,85 , , , , , 
880,85 , , , , , 
881,85 , , , , , 
882,83 , , , , , 
883,83 , , , , , 
884,83 , , , , , 
885,81 , , , , , 
886,81 , , , , , 
887,81 , , , , , 
888,82 , , , , , 
889,82 , , , , , 
890,82 , , , , , 
891,59 , , , , , 
892,59 , , , , , 
893,59 , , , , , 
894,55 , , , , , 
895,55 , , , , , 
896,55 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,74 , , , , , 
903,74 , , , , , 
904,74 , , , , , 
905,74 , , , , , 
906,74 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,88 , , , , , 
911,88 , , , , , 
912,88 , , , , , 
913,88 , , , , , 
914,88 , , , , , 
915,88 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,88 , , , , , 
919,88 , , , , , 
920,88 , , , , , 
921,88 , , , , , 
922,88 , , , , , 
923,88 , , , , , 
924, , , , , , 
925,88 , , , , , 
926,88 , , , , , 
927,88 , , , , , 
928,88 , , , , , 
929,88 , , , , , 
930, , , , , , 
931,88 , , , , , 
932,88 , , , , , 
933,88 , , , , , 
934,88 , , , , , 
935,88 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,88 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,83 , , , , , 
945,83 , , , , , 
946,83 , , , , , 
947,83 , , , , , 
948,83 , , , , , 
949,83 , , , , , 
950,83 , , , , , 
951,83 , , , , , 
952,83 , , , , , 
953,83 , , , , , 
954,83 , , , , , 
955,83 , , , , , 
956,83 , , , , , 
957,83 , , , , , 
958,83 , , , , , 
959,83 , , , , , 
960,83 , , , , , 
961,83 , , , , , 
962,83 , , , , , 
963, , , , , , 
964,73 , , , , , 
965,73 , , , , , 
966,73 , , , , , 
967,73 , , , , , 
968,83 , , , , , 
969,83 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,74 , , , , , 
972,74 , , , , , 
973,74 , , , , , 
974,74 , , , , , 
975,74 , , , , , 
976,74 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,74 , , , , , 
981,74 , , , , , 
982, OTHER RATIOS: , , , , , 
983,74 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,88 , , , , , 
991,36 , , , , , 
992,36 , , , , , 
993,27 , , , , , 
994,88 , , , , , 
995,74 , , , , , 
996,30 , , , , , 
997,30 , , , , , 
998, , , , , , 
999,88 , , , , , 
1000,24 , , , , , 
1001,27 , , , , , 
1002,30 , , , , , 
1003,25 , , , , , 
1004,27 , , , , , 
1005,88 , , , , , 
1006,74 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,88 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,65 , , , , , 
1012,42 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 5 , , , , , 
1016,15 , , , , , 
1017,15 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,53 , , , , , 
1020,58 , , , , , 
1021,42 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,88 , , , , , 
1028,72 , , , , , 
1029,76 , , , , , 
1030,31 , , , , , 
1031,80 , , , , , 
1032,67 , , , , , 
1033,28 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,88 , , , , , 
1037,88 , , , , , 
1038,88 , , , , , 
1039,88 , , , , , 
1040,88 , , , , , 
1041,88 , , , , , 
1042,88 , , , , , 
1043,88 , , , , , 
1044,88 , , , , , 
1045,88 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,88 , , , , , 
1049,88 , , , , , 
1050,74 , , , , , 
1051,74 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,81 , , , , , 
1055,55 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,87 , , , , , 
1058,87 , , , , , 
1059,87 , , , , , 
1060,58 , , , , , 
1061,80 , , , , , 
1062,86 , , , , , 
1063,45 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,88 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,20 , , , , , 
1068,20 , , , , , 
1069,20 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,88 , , , , , 
1072,88 , , , , , 
1073,88 , , , , , 
1074,88 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,88 , , , , , 
1077,88 , , , , , 
1078,88 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,60 , , , , , 
1085,81 , , , , , 
1086,88 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,69 , , , , , 
1089,69 , , , , , 
1090,69 , , , , , 
1091,69 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,64 , , , , , 
1095,64 , , , , , 
1096,64 , , , , , 
1097,64 , , , , , 
1098,64 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,57 , , , , , 
1101,57 , , , , , 
1102,57 , , , , , 
1103,57 , , , , , 
1104,57 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,29 , , , , , 
1107,29 , , , , , 
1108,29 , , , , , 
1109,29 , , , , , 
1110,29 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,84 , , , , , 
1114,84 , , , , , 
1115,84 , , , , , 
1116,84 , , , , , 
1117,84 , , , , , 
1118,84 , , , , , 
1119,84 , , , , , 
1120,84 , , , , , 
1121,84 , , , , , 
1122,84 , , , , , 
1123,84 , , , , , 
1124,84 , , , , , 
1125,84 , , , , , 
1126,84 , , , , , 
1127,84 , , , , , 
1128,25 , , , , , 
1129,54 , , , , , 
1130,BHCPR Reporters for Quarter Ending 06/30/2012 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 178,560,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 146,890,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 2433312," 135,271,252"," AMERIPRISE FINANCIAL, INC.","MINNEAPOLIS, MN ", , 
1136, 1095674,"13,657,922"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1137, 1199563,"22,081,100", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1138, 2504128,"17,573,412", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1139, 1097614,"13,152,123"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1140, 1025608,"78,655,826", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1141, 1025309,"13,938,403", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1142, 3587146," 330,490,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1143, 4028712,"12,429,961"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1144, 2938451,"16,522,713", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1145, 1074156," 178,529,372", BB&T CORPORATION,"WINSTON-SALEM, NC ", , 
1146, 1078529,"66,013,042"," BBVA USA BANCSHARES, INC."," HOUSTON, TX ", , 
1147, 1245415," 112,165,541", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
