,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.09,0.10,0.10,0.13,0.26
393, Non-Traded (X), 0.01,0.02,0.02,0.02,0.03
394, Current Credit Exposure (X),0.04,0.05,0.05,0.08,0.11
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.01,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.61,0.59,0.64,0.95,1.31
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.05, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 55.41, 51.26, 54.12, 48.49, 47.64
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 44.59, 48.74, 45.88, 51.51, 52.36
409, Sep Acct Assets(L/H)/Total Life Ast,1.30,5.40,2.28,3.94,1.57
410,Ins Activities Revenue/Adj Oper Inc,0.79,1.14,0.96,1.11,1.03
411, Premium Inc/Ins Activities Revenue, 8.06, 10.85, 11.57, 13.39, 11.85
412, Credit Rel Prem Inc/Tot Prem Inc,65.49, 58.75, 57.99, 53.80, 60.16
413,Other Prem Inc/Total Prem Inc,34.51, 41.25, 42.01, 46.20, 39.84
414,Ins Under Net Income/Consol Net Income, 0.16,0.39,0.25,0.29,0.46
415, Ins Net Inc (P/C)/Equity (P/C), 6.01,5.31,7.65,5.23,7.11
416, Ins Net Inc (L/H)/Equity (L/H), 5.92,7.81,5.80,5.92,5.07
417," Insur Ben, Losses, Exp/Insur Premiums",211.04,129.27,134.22,176.23,377.60
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.97,1.86,2.00,1.84,2.36
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.67,0.56,0.27,0.29,0.10
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.00,0.00,0.01,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.72, 10.01, 10.24, 10.25,9.14
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.56,0.42,0.42,0.40,1.28
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.21,1.63,1.63,2.25,2.39
426, Cost: Interest-Bearing Deposits,0.27,0.36,0.37,0.46,0.50
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,0.27,2.27,1.72,3.40,3.56
429, Commercial and Industrial Loans,0.22,4.68,9.34,0.50,1.17
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00, -0.11
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,43.10, 25.30, 21.14, 15.08, 37.19
433, Total Selected Assets, 74.11, 15.16, 15.27, 18.65, 60.44
434, Deposits,-8.17, -9.01,3.16, -6.60,-12.83
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
438, Net Income/Avg Equity Capital,8.24,8.49,8.28,7.91,6.78
439, Bank Net Inc/Avg Eq Inv in Banks, 8.39,8.21,7.90,7.91,7.54
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.93,6.46,6.01,5.13,4.59
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.43,8.96,8.90,8.47,6.79
442, Bank Net Income/Parent Net Income, 73.78, 69.12, 69.98, 72.74, 79.98
443, Nonbank Net Income/Parent Net Income, 7.41, 11.40, 12.21, 11.07,6.07
444, Sub BHCs Net Inc/Parent Net Income,78.13,105.44, 96.65, 82.20, 82.84
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,22.05, 27.66, 28.43, 30.15, 32.75
447, Total Debt/Equity Capital, 14.15, 16.93, 17.10, 18.34, 18.40
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,17.17, 20.67, 20.42, 22.61, 24.81
449, Tot Debt+Lns Guaranteed for Affl/Equity, 14.77, 18.27, 18.41, 20.21, 20.86
450, Total Debt/Eq Cap - Exc Over Fair Value, 14.29, 16.99, 17.17, 18.44, 18.52
451, Long-Term Debt/Equity Capital, 10.65, 12.29, 12.70, 13.81, 14.07
452, Short-Term Debt/Equity Capital, 2.21,2.80,2.95,2.47,3.85
453, Current Portion of LT Debt/Equity,0.17,0.26,0.21,0.50,0.25
454, Exc Cost Over Fair Value/Equity Cap,0.13,0.10,0.10,0.12,0.18
455, Long-Term Debt/Consolidated LT Debt, 23.15, 26.14, 25.26, 25.51, 19.05
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 102.60,104.76,104.36,106.52,107.31
458, Total Investment in Subs/Equity,109.12,112.08,113.06,114.89,117.67
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",98.96,100.11,100.49,101.21, 99.98
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",105.00,106.80,107.80,108.80,109.41
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.40,0.74,0.79,1.23,1.40
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.19,2.38,2.19,3.33,2.98
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,137.03,180.63,173.51,152.89,119.92
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,140.96,189.18,168.26,160.13,126.35
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,132.81,131.59,119.87,116.94,107.81
468, , Pretax Oper Inc + Int Exp/Int Expense, 1580.38, 2177.28, 1806.84, 1388.83
469, Div + Int From Subs/Int Exp + Div,149.84,195.69,206.18,202.49,161.34
470, Fees+Other Inc From Subs/Sal + Oth Exp,14.54, 10.72, 10.57,9.12, 13.20
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 44.57, 35.21, 52.81,106.19,182.98
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.24,3.80,4.03,3.25,3.68
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.01,0.02,0.09,0.28
476, Nonaccrual, 7.80,5.50,4.82,7.11, 15.04
477, Total,7.94,5.53,4.86,8.06, 15.65
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.48,0.86,0.86,0.89,1.76
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.56,0.86,0.86,0.89,1.92
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 3.85,6.91,5.82,8.00,5.73
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.21,0.70,0.49,0.69,0.66
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 09/30/2014,09/30/2013,12/31/2013,12/31/2012,12/31/2011
490, Div Paid/Inc Before Undist Inc,68.16, 52.90, 50.95, 64.35, 69.45
491, Dividends Paid/Net Income, 27.09, 25.36, 27.33, 25.15, 24.90
492, Net Income - Dividends/Avg Equity,5.75,6.06,5.86,5.50,4.71
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 114.99,168.95,154.49,161.00,117.14
495, Dividends From Nonbank Subs, 12.13, 19.80, 49.06, 19.39, 17.32
496, Dividends From Subsidiary BHCs,20.82, 25.97, 27.64, 35.97, 44.17
497, Dividends From All Subsidiaries,199.15,339.35,319.17,277.66,229.85
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,43.87, 57.89, 57.12, 52.35, 37.26
501, Interest Income From Bank Subs, 0.67,0.66,0.65,0.67,1.07
502, Mgt & Service Fees From Bank Subs,2.95,3.02,2.91,1.99,5.53
503, Other Income From Bank Subs,0.00,0.00,0.00,0.00,0.02
504, Operating Income From Bank Subs, 50.82, 67.74, 66.68, 63.78, 50.83
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 45.64, 34.34, 47.00, 46.23, 67.04
507, Interest Income From Nonbank Subs,5.42,8.78,8.36,8.57, 15.70
508, Mgt & Serv Fees From Nonbank Subs,2.42,2.64,2.70,4.75,2.98
509, Other Income From Nonbank Subs, 1.08,0.37,0.14,0.19,0.52
510, Operating Inc From Nonbank Subs, 72.09, 56.08, 71.30, 97.04,107.01
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,49.36, 31.86, 37.62, 49.24, 47.86
513, Interest Inc From Subsidiary BHCs,0.73,0.30,0.22,0.28,1.02
514, Mgt & Serv Fees From Sub BHCs,1.82,1.06,0.91,0.92,1.15
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,72.74, 34.18, 39.60, 51.87, 51.44
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,51.55, 46.79, 48.80, 42.98, 37.13
520, Interest Income From Bank Subs, 1.04,0.88,0.74,1.17,2.30
521, Mgt & Serv Fees From Bank Subs, 2.45,1.53,1.47,1.48,5.07
522, Other Income From Bank Subs,0.02,0.02,0.02,0.00,0.00
523, Operating Income From Bank Subs, 63.37, 56.20, 58.38, 50.87, 52.88
524,Dividends From Nonbank Subs,2.79,4.42,6.52,6.48,6.77
525, Interest Income From Nonbank Subs,1.30,1.64,1.15,2.49,3.16
526, Mgt & Serv Fees From Nonbank Subs,0.31,0.35,0.38,0.39,0.31
527, Other Income From Nonbank Subs, 0.25,0.04,0.03,0.07,0.03
528, Operating Inc From Nonbank Subs,9.55, 10.39, 11.47, 13.08, 13.76
529,Dividends From Subsidiary BHCs, 8.74,9.49, 10.03, 10.75, 10.01
530, Interest Inc From Subsidiary BHCs,0.02,0.05,0.04,0.08,0.26
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 9.87, 10.49, 10.99, 12.34, 12.02
534,Loans and Adv From Subs/ST Debt,212.15,169.07,101.37,188.63,302.33
535, Loans and Adv From Subs/Total Debt,31.84, 33.60, 31.33, 28.76, 58.39
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,91 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,91 , , , , , 
547,91 , , , , , 
548,91 , , , , , 
549,91 , , , , , 
550,91 , , , , , 
551,91 , , , , , 
552,91 , , , , , 
553,91 , , , , , 
554,91 , , , , , 
555, 0 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,91 , , , , , 
558,91 , , , , , 
559,91 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,91 , , , , , 
563,90 , , , , , 
564,91 , , , , , 
565,91 , , , , , 
566,91 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,91 , , , , , 
569,91 , , , , , 
570,91 , , , , , 
571, CAPITALIZATION: , , , , , 
572,82 , , , , , 
573,91 , , , , , 
574,91 , , , , , 
575,68 , , , , , 
576,91 , , , , , 
577,89 , , , , , 
578, 0 , , , , , 
579,91 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,91 , , , , , 
582,91 , , , , , 
583,91 , , , , , 
584,91 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,91 , , , , , 
591,91 , , , , , 
592,91 , , , , , 
593,91 , , , , , 
594,91 , , , , , 
595,91 , , , , , 
596,91 , , , , , 
597,91 , , , , , 
598,91 , , , , , 
599,91 , , , , , 
600,91 , , , , , 
601,91 , , , , , 
602,91 , , , , , 
603,91 , , , , , 
604,91 , , , , , 
605,91 , , , , , 
606,91 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,91 , , , , , 
610,82 , , , , , 
611,91 , , , , , 
612,91 , , , , , 
613,91 , , , , , 
614,YIELD OR COST: , , , , , 
615,91 , , , , , 
616,91 , , , , , 
617,62 , , , , , 
618,69 , , , , , 
619,91 , , , , , 
620, , , , , , 
621,90 , , , , , 
622,85 , , , , , 
623,89 , , , , , 
624,87 , , , , , 
625,91 , , , , , 
626,90 , , , , , 
627,88 , , , , , 
628,91 , , , , , 
629,43 , , , , , 
630,84 , , , , , 
631,91 , , , , , 
632,82 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,91 , , , , , 
639,91 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,89 , , , , , 
642, , , , , , 
643,91 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,91 , , , , , 
646,91 , , , , , 
647,91 , , , , , 
648,91 , , , , , 
649,91 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,91 , , , , , 
652,91 , , , , , 
653,91 , , , , , 
654,91 , , , , , 
655,91 , , , , , 
656,91 , , , , , 
657,91 , , , , , 
658,91 , , , , , 
659,91 , , , , , 
660,91 , , , , , 
661,91 , , , , , 
662,91 , , , , , 
663,91 , , , , , 
664,91 , , , , , 
665,91 , , , , , 
666,91 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,89 , , , , , 
670,89 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,91 , , , , , 
677,91 , , , , , 
678,91 , , , , , 
679,91 , , , , , 
680,91 , , , , , 
681,91 , , , , , 
682,91 , , , , , 
683,91 , , , , , 
684,91 , , , , , 
685,91 , , , , , 
686,91 , , , , , 
687,91 , , , , , 
688,91 , , , , , 
689,91 , , , , , 
690,91 , , , , , 
691,91 , , , , , 
692,91 , , , , , 
693,91 , , , , , 
694,MEMORANDA: , , , , , 
695,91 , , , , , 
696,91 , , , , , 
697,91 , , , , , 
698,91 , , , , , 
699,91 , , , , , 
700,91 , , , , , 
701,91 , , , , , 
702,91 , , , , , 
703,91 , , , , , 
704,91 , , , , , 
705,91 , , , , , 
706,91 , , , , , 
707,91 , , , , , 
708,91 , , , , , 
709,91 , , , , , 
710,91 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,91 , , , , , 
713,91 , , , , , 
714,91 , , , , , 
715,91 , , , , , 
716,91 , , , , , 
717,91 , , , , , 
718,91 , , , , , 
719,91 , , , , , 
720,91 , , , , , 
721,91 , , , , , 
722,91 , , , , , 
723,91 , , , , , 
724,91 , , , , , 
725,91 , , , , , 
726,91 , , , , , 
727,91 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,91 , , , , , 
734,91 , , , , , 
735,91 , , , , , 
736,91 , , , , , 
737,91 , , , , , 
738,91 , , , , , 
739,91 , , , , , 
740,91 , , , , , 
741,91 , , , , , 
742,91 , , , , , 
743,91 , , , , , 
744,91 , , , , , 
745,91 , , , , , 
746,91 , , , , , 
747,91 , , , , , 
748,91 , , , , , 
749,91 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,91 , , , , , 
752,91 , , , , , 
753,91 , , , , , 
754,91 , , , , , 
755,91 , , , , , 
756,91 , , , , , 
757,59 , , , , , 
758,82 , , , , , 
759,21 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,90 , , , , , 
762,90 , , , , , 
763,90 , , , , , 
764,90 , , , , , 
765,90 , , , , , 
766,90 , , , , , 
767,90 , , , , , 
768,90 , , , , , 
769,90 , , , , , 
770, , , , , , 
771,90 , , , , , 
772,90 , , , , , 
773,90 , , , , , 
774,90 , , , , , 
775,90 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,91 , , , , , 
782,91 , , , , , 
783,90 , , , , , 
784,91 , , , , , 
785,85 , , , , , 
786,89 , , , , , 
787,91 , , , , , 
788,91 , , , , , 
789,91 , , , , , 
790,91 , , , , , 
791,91 , , , , , 
792,90 , , , , , 
793,90 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,90 , , , , , 
796,88 , , , , , 
797,87 , , , , , 
798,88 , , , , , 
799,89 , , , , , 
800,88 , , , , , 
801,86 , , , , , 
802,87 , , , , , 
803,66 , , , , , 
804,90 , , , , , 
805,46 , , , , , 
806,73 , , , , , 
807,62 , , , , , 
808,66 , , , , , 
809,18 , , , , , 
810,87 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,91 , , , , , 
817,91 , , , , , 
818,91 , , , , , 
819,91 , , , , , 
820,91 , , , , , 
821,91 , , , , , 
822,91 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,91 , , , , , 
826,91 , , , , , 
827,91 , , , , , 
828,91 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,91 , , , , , 
831,91 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,91 , , , , , 
836,91 , , , , , 
837,91 , , , , , 
838,82 , , , , , 
839,91 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,90 , , , , , 
846,90 , , , , , 
847,90 , , , , , 
848,90 , , , , , 
849,90 , , , , , 
850,90 , , , , , 
851,91 , , , , , 
852,91 , , , , , 
853,91 , , , , , 
854,46 , , , , , 
855,46 , , , , , 
856,46 , , , , , 
857,66 , , , , , 
858,66 , , , , , 
859,66 , , , , , 
860,18 , , , , , 
861,18 , , , , , 
862,18 , , , , , 
863,87 , , , , , 
864,87 , , , , , 
865,87 , , , , , 
866,MEMORANDA: , , , , , 
867,88 , , , , , 
868,88 , , , , , 
869,88 , , , , , 
870,87 , , , , , 
871,87 , , , , , 
872,87 , , , , , 
873,88 , , , , , 
874,88 , , , , , 
875,88 , , , , , 
876,88 , , , , , 
877,88 , , , , , 
878,88 , , , , , 
879,89 , , , , , 
880,89 , , , , , 
881,89 , , , , , 
882,88 , , , , , 
883,88 , , , , , 
884,88 , , , , , 
885,86 , , , , , 
886,86 , , , , , 
887,86 , , , , , 
888,87 , , , , , 
889,87 , , , , , 
890,87 , , , , , 
891,66 , , , , , 
892,66 , , , , , 
893,66 , , , , , 
894,62 , , , , , 
895,62 , , , , , 
896,62 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,82 , , , , , 
903,68 , , , , , 
904,68 , , , , , 
905,68 , , , , , 
906,68 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,91 , , , , , 
911,91 , , , , , 
912,91 , , , , , 
913,91 , , , , , 
914,91 , , , , , 
915,91 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,91 , , , , , 
919,91 , , , , , 
920,91 , , , , , 
921,91 , , , , , 
922,91 , , , , , 
923,91 , , , , , 
924, , , , , , 
925,91 , , , , , 
926,91 , , , , , 
927,91 , , , , , 
928,91 , , , , , 
929,91 , , , , , 
930, , , , , , 
931,91 , , , , , 
932,91 , , , , , 
933,91 , , , , , 
934,91 , , , , , 
935,91 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,91 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,90 , , , , , 
945,90 , , , , , 
946,90 , , , , , 
947,90 , , , , , 
948,90 , , , , , 
949,90 , , , , , 
950,90 , , , , , 
951,90 , , , , , 
952,90 , , , , , 
953,90 , , , , , 
954,90 , , , , , 
955,90 , , , , , 
956,90 , , , , , 
957,90 , , , , , 
958,90 , , , , , 
959,90 , , , , , 
960,90 , , , , , 
961,90 , , , , , 
962,90 , , , , , 
963, , , , , , 
964,82 , , , , , 
965,82 , , , , , 
966,82 , , , , , 
967,82 , , , , , 
968,90 , , , , , 
969,90 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,82 , , , , , 
972,82 , , , , , 
973,82 , , , , , 
974,82 , , , , , 
975,82 , , , , , 
976,82 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,82 , , , , , 
981,82 , , , , , 
982, OTHER RATIOS: , , , , , 
983,82 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,91 , , , , , 
991,32 , , , , , 
992,32 , , , , , 
993,22 , , , , , 
994,91 , , , , , 
995,75 , , , , , 
996,26 , , , , , 
997,26 , , , , , 
998, , , , , , 
999,91 , , , , , 
1000,23 , , , , , 
1001,22 , , , , , 
1002,26 , , , , , 
1003,24 , , , , , 
1004,22 , , , , , 
1005,91 , , , , , 
1006,82 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,91 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,70 , , , , , 
1012,43 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 3 , , , , , 
1016,19 , , , , , 
1017,18 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,68 , , , , , 
1020,72 , , , , , 
1021,41 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,91 , , , , , 
1028,80 , , , , , 
1029,79 , , , , , 
1030,26 , , , , , 
1031,89 , , , , , 
1032,75 , , , , , 
1033,23 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,91 , , , , , 
1037,91 , , , , , 
1038,91 , , , , , 
1039,91 , , , , , 
1040,91 , , , , , 
1041,91 , , , , , 
1042,91 , , , , , 
1043,91 , , , , , 
1044,91 , , , , , 
1045,91 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,91 , , , , , 
1049,91 , , , , , 
1050,82 , , , , , 
1051,82 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,89 , , , , , 
1055,51 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,91 , , , , , 
1058,91 , , , , , 
1059,91 , , , , , 
1060,64 , , , , , 
1061,87 , , , , , 
1062,91 , , , , , 
1063,47 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,91 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,23 , , , , , 
1068,23 , , , , , 
1069,23 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,91 , , , , , 
1072,91 , , , , , 
1073,91 , , , , , 
1074,91 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,91 , , , , , 
1077,91 , , , , , 
1078,91 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,80 , , , , , 
1085,89 , , , , , 
1086,91 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,78 , , , , , 
1089,78 , , , , , 
1090,78 , , , , , 
1091,78 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,75 , , , , , 
1095,75 , , , , , 
1096,75 , , , , , 
1097,75 , , , , , 
1098,75 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,63 , , , , , 
1101,63 , , , , , 
1102,63 , , , , , 
1103,63 , , , , , 
1104,63 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,23 , , , , , 
1107,23 , , , , , 
1108,23 , , , , , 
1109,23 , , , , , 
1110,23 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,90 , , , , , 
1114,90 , , , , , 
1115,90 , , , , , 
1116,90 , , , , , 
1117,90 , , , , , 
1118,90 , , , , , 
1119,90 , , , , , 
1120,90 , , , , , 
1121,90 , , , , , 
1122,90 , , , , , 
1123,90 , , , , , 
1124,90 , , , , , 
1125,90 , , , , , 
1126,90 , , , , , 
1127,90 , , , , , 
1128,36 , , , , , 
1129,62 , , , , , 
1130,BHCPR Reporters for Quarter Ending 09/30/2014 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 149,195,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"11,688,202"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"14,969,471"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"25,653,822", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,460,281", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,074,902"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"86,894,858", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"14,577,913", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 386,296,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 4028712,"17,680,739"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1143, 2938451,"24,158,229", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1144, 1074156," 187,021,509", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1145, 1078529,"79,187,065"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1146, 1245415," 119,791,374", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1147, 1883693,"29,103,689", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1148, 2277860," 300,444,020", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
