,Column1,Value1,Value2,Value3,Value4,Value5
348, 2081124,"20,103,007", GREENPOINT FINANCIAL CORP.,"NEW YORK, NY", , 
349, 1078921,"16,285,678", HIBERNIA CORPORATION,"NEW ORLEANS, LA", , 
350, 2872407," 112,176,105", HSBC NORTH AMERICA INC.," BUFFALO, NY", , 
351, 2792680,"12,842,564"," HUDSON CITY, MHC","PARAMUS, NJ", , 
352, 1068191,"25,377,916", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
353, 1039502," 740,546,000", J.P. MORGAN CHASE & CO.," NEW YORK, NY", , 
354, 1068025,"82,238,349", KEYCORP," CLEVELAND, OH", , 
355, 1037003,"31,685,531", M&T BANK CORPORATION,"BUFFALO, NY", , 
356, 1199497,"29,156,311", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
357, 1068762,"34,167,229", MELLON FINANCIAL CORPORATION,"PITTSBURGH, PA", , 
358, 1072442,"10,159,234", MERCANTILE BANKSHARES CORPORAT,"BALTIMORE, MD",Moved from Peer 2, 
359, 1069125,"99,225,878", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
360, 1093728,"20,828,670", NATIONAL COMMERCE FINANCIAL CO,"MEMPHIS, TN", , 
361, 2132932,"10,253,346"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", Moved from Peer 2, 
362, 1048429,"19,211,543"," NORTH FORK BANCORPORATION, INC","MELVILLE, NY", , 
363, 1199611,"37,801,410", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
364, 1246702,"11,842,175", PEOPLE'S MUTUAL HOLDINGS,"BRIDGEPORT, CT", , 
365, 1069778,"66,937,685"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
366, 1129382,"32,741,000"," POPULAR, INC."," SAN JUAN, PR", , 
367, 1070617,"15,820,401"," PROVIDENT FINANCIAL GROUP, INC","CINCINNATI, OH", , 
368, 1826056,"14,259,653"," RBC CENTURA BANKS, INC."," ROCKY MOUNT, NC", , 
369, 1078332,"46,596,587", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
370, 1079441,"48,571,649", SOUTHTRUST CORPORATION,"BIRMINGHAM, AL", , 
371, 1111435,"79,342,022", STATE STREET CORPORATION,"BOSTON, MA", , 
372, 2389941,"11,641,851", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
373, 2847535,"12,969,700"," TD WATERHOUSE GROUP, INC."," NEW YORK, NY", , 
374, 1119794," 172,956,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
375, 1094369,"32,405,294", UNION PLANTERS CORPORATION,"MEMPHIS, TN", , 
376, 1378434,"36,144,982", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
377, 1073551," 324,672,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
378, 1120754," 314,802,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
379, 1027004,"25,734,858", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", , 
