,Column1,Value1,Value2,Value3,Value4,Value5
364, 1199563,"21,785,596", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
365, 1097614,"13,631,835"," BANCORPSOUTH, INC.","TUPELO, MS", , 
366, 1025608,"72,770,154", BANCWEST CORPORATION,"HONOLULU, HI", , 
367, 1025309,"13,161,967", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
368, 3587146," 247,222,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
369, 1074156," 157,081,396", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
370, 1078529,"63,345,381"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
371, 1883693,"23,889,868", BOK FINANCIAL CORPORATION," TULSA, OK", , 
372, 2277860," 197,503,411", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
373, 1843080,"10,801,986", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
374, 1036967,"50,958,218", CIT GROUP INC.,"LIVINGSTON, NJ", , 
375, 1132449," 129,969,527"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
376, 1027518,"21,356,479", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
377, 1199844,"54,001,083", COMERICA INCORPORATED," DALLAS, TX", , 
378, 1049341,"18,520,044"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
379, 1102367,"17,666,790"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
380, 3846375,"63,894,877", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
381, 2734233,"20,700,642"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
382, 1070345," 111,006,778", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
383, 2744894,"15,686,780", FIRST BANCORP," SAN JUAN, PR", , 
384, 1075612,"20,806,659"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
385, 1094640,"24,699,608", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
386, 1020902,"14,970,124"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
387, 2648693,"21,101,945"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY", , 
388, 1060627,"10,562,472", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
389, 1070804,"14,140,599", FIRSTMERIT CORPORATION,"AKRON, OH", , 
390, 1117129,"16,275,254", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
391, 2380443," 911,330,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
392, 1245415,"70,186,838", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
393, 3232316," 343,699,907", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
394, 1068191,"53,801,954", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
395, 2291914,"10,030,723", IBERIABANK CORPORATION,"LAFAYETTE, LA", , 
396, 1104231,"11,943,469", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
397, 1068025,"91,718,216", KEYCORP," CLEVELAND, OH", , 
398, 1037003,"68,021,263", M&T BANK CORPORATION,"BUFFALO, NY", , 
399, 3594612,"50,900,228", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
400, 1090987,"10,320,364"," MB FINANCIAL, INC"," CHICAGO, IL", , 
401, 2132932,"41,160,281"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
402, 3212091,"11,994,558", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
403, 1199611,"83,843,874", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
404, 1069778," 264,414,112"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
405, 1129382,"38,723,000"," POPULAR, INC."," SAN JUAN, PR", , 
406, 1839319,"12,465,621"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
407, 3226762,"99,178,629", RBC USA HOLDCO CORPORATION,"NEW YORK, NY", New Y-9C/BHCPR reporter, 
408, 3242838," 132,399,290", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
409, 1111435," 158,890,975", STATE STREET CORPORATION,"BOSTON, MA", , 
410, 1131787," 172,875,298"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
411, 1117156,"13,954,085"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
412, 1031449,"17,534,763", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
413, 1078846,"30,093,148", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
414, 2389941,"18,490,648", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
415, 1249196," 176,972,361", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
416, 1119794," 307,786,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
417, 1049828,"12,404,932", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
418, 2747644,"11,674,990", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", , 
419, 1378434,"79,097,834", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
420, 2307280,"42,844,353"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
421, 1048773,"14,143,826", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
422, 1145476,"18,042,391", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
423, 1079740,"11,800,747", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
424, 1888193,"11,033,527", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
425, 2260406,"13,968,074", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
