,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.08,0.12,0.10,0.13,0.26
393, Non-Traded (X), 0.01,0.02,0.02,0.02,0.03
394, Current Credit Exposure (X),0.04,0.06,0.05,0.08,0.11
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.01,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.51,0.76,0.65,0.95,1.31
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 03/31/2014,03/31/2013,12/31/2013,12/31/2012,12/31/2011
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.03, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 55.09, 50.07, 54.12, 48.49, 47.64
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 44.91, 49.93, 45.88, 51.51, 52.36
409, Sep Acct Assets(L/H)/Total Life Ast,1.21,4.85,2.28,3.94,1.57
410,Ins Activities Revenue/Adj Oper Inc,0.78,1.18,0.96,1.11,1.03
411, Premium Inc/Ins Activities Revenue, 8.34, 11.60, 11.57, 13.39, 11.85
412, Credit Rel Prem Inc/Tot Prem Inc,67.18, 57.90, 57.99, 53.80, 60.16
413,Other Prem Inc/Total Prem Inc,32.82, 42.10, 42.01, 46.20, 39.84
414,Ins Under Net Income/Consol Net Income, 0.12,0.25,0.25,0.29,0.46
415, Ins Net Inc (P/C)/Equity (P/C), 4.43,4.54,7.65,5.23,7.11
416, Ins Net Inc (L/H)/Equity (L/H), 6.49,7.58,5.80,5.92,5.07
417," Insur Ben, Losses, Exp/Insur Premiums",110.37,197.18,134.22,176.23,377.60
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 1.25,2.07,2.00,1.84,2.36
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.34,0.49,0.27,0.29,0.10
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.01,0.00,0.01,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.77, 10.08, 10.32, 10.26,9.14
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.65,0.46,0.44,0.40,1.28
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.28,1.71,1.63,2.25,2.39
426, Cost: Interest-Bearing Deposits,0.29,0.39,0.37,0.46,0.50
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,0.27,7.78,1.72,3.40,3.56
429, Commercial and Industrial Loans,0.49,2.38,9.33,0.50,1.17
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00, -0.11
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,22.29, 21.47, 21.62, 15.08, 37.19
433, Total Selected Assets, 20.02, 15.95, 15.29, 18.65, 60.44
434, Deposits, 6.66, -8.46,3.16, -6.60,-12.83
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,03/31/2014,03/31/2013,12/31/2013,12/31/2012,12/31/2011
438, Net Income/Avg Equity Capital,8.19,8.46,8.28,7.91,6.78
439, Bank Net Inc/Avg Eq Inv in Banks, 8.07,8.21,7.90,7.91,7.54
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 6.23,5.56,6.01,5.13,4.59
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.65, 10.15,8.90,8.47,6.79
442, Bank Net Income/Parent Net Income, 72.02, 69.26, 69.98, 72.74, 79.98
443, Nonbank Net Income/Parent Net Income, 8.86, 10.36, 12.21, 11.07,6.07
444, Sub BHCs Net Inc/Parent Net Income,77.95, 81.93, 96.65, 82.20, 82.84
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,24.50, 28.52, 28.43, 30.15, 32.75
447, Total Debt/Equity Capital, 15.21, 17.24, 17.10, 18.34, 18.40
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,18.57, 21.29, 20.42, 22.61, 24.81
449, Tot Debt+Lns Guaranteed for Affl/Equity, 16.38, 19.06, 18.41, 20.27, 20.86
450, Total Debt/Eq Cap - Exc Over Fair Value, 15.33, 17.31, 17.17, 18.44, 18.52
451, Long-Term Debt/Equity Capital, 10.99, 12.50, 12.70, 13.81, 14.07
452, Short-Term Debt/Equity Capital, 2.80,2.67,2.95,2.47,3.85
453, Current Portion of LT Debt/Equity,0.21,0.31,0.21,0.50,0.25
454, Exc Cost Over Fair Value/Equity Cap,0.14,0.11,0.10,0.12,0.18
455, Long-Term Debt/Consolidated LT Debt, 23.84, 24.87, 25.28, 25.51, 19.05
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 103.37,105.09,104.36,106.52,107.31
458, Total Investment in Subs/Equity,110.59,112.72,113.06,114.89,117.67
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",99.22,100.26,100.49,101.21, 99.98
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",105.80,107.23,107.80,108.80,109.41
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.51,0.71,0.79,1.23,1.40
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.25,2.85,2.19,3.33,2.98
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,124.92,164.14,173.51,152.89,119.92
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,132.19,172.21,168.26,160.13,126.35
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,147.12,167.37,119.87,116.94,107.81
468, , Pretax Oper Inc + Int Exp/Int Expense, 1277.97,998.37, 1806.84, 1388.83
469, Div + Int From Subs/Int Exp + Div,124.23,188.67,206.18,202.49,161.34
470, Fees+Other Inc From Subs/Sal + Oth Exp,16.82, 12.36, 10.57,9.12, 13.20
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 42.95, 74.61, 52.81,106.19,182.98
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.70,3.35,4.03,3.25,3.68
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.03,0.01,0.02,0.09,0.28
476, Nonaccrual, 3.78,7.56,4.82,7.11, 15.04
477, Total,4.18,7.61,4.86,8.06, 15.65
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.63,0.90,0.86,0.95,1.76
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.69,0.90,0.86,0.95,1.92
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 4.21,6.51,5.97,8.00,5.73
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.25,0.79,0.49,0.69,0.66
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 03/31/2014,03/31/2013,12/31/2013,12/31/2012,12/31/2011
490, Div Paid/Inc Before Undist Inc,75.27, 71.44, 50.95, 64.35, 69.45
491, Dividends Paid/Net Income, 25.35, 24.75, 27.33, 25.15, 24.90
492, Net Income - Dividends/Avg Equity,5.76,6.08,5.86,5.50,4.71
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs,89.65,207.45,154.49,161.00,117.14
495, Dividends From Nonbank Subs,5.45,6.53, 49.06, 19.39, 17.32
496, Dividends From Subsidiary BHCs,18.00, 17.59, 27.64, 35.97, 44.17
497, Dividends From All Subsidiaries,141.28,336.10,319.17,277.66,229.85
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,37.87, 51.96, 57.12, 52.35, 37.26
501, Interest Income From Bank Subs, 0.55,0.49,0.65,0.67,1.07
502, Mgt & Service Fees From Bank Subs,2.62,2.73,2.91,1.99,5.53
503, Other Income From Bank Subs,0.00,0.01,0.00,0.00,0.02
504, Operating Income From Bank Subs, 47.79, 67.41, 66.68, 63.78, 50.83
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 30.37, 28.51, 47.00, 46.23, 67.04
507, Interest Income From Nonbank Subs, 10.51, 10.81,8.36,8.57, 15.70
508, Mgt & Serv Fees From Nonbank Subs,1.88,1.90,2.70,4.75,2.98
509, Other Income From Nonbank Subs, 1.82,0.05,0.14,0.19,0.52
510, Operating Inc From Nonbank Subs, 80.74, 63.47, 71.30, 97.04,107.01
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,38.30, 20.86, 37.62, 49.24, 47.86
513, Interest Inc From Subsidiary BHCs,0.16,0.27,0.22,0.28,1.02
514, Mgt & Serv Fees From Sub BHCs,1.82,0.92,0.91,0.92,1.15
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,41.47, 23.47, 39.60, 51.87, 51.44
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,39.70, 38.47, 48.80, 42.98, 37.13
520, Interest Income From Bank Subs, 1.94,2.45,0.74,1.17,2.30
521, Mgt & Serv Fees From Bank Subs, 2.46,2.21,1.47,1.48,5.07
522, Other Income From Bank Subs,0.06,0.02,0.02,0.00,0.00
523, Operating Income From Bank Subs, 55.10, 52.82, 58.38, 50.87, 52.88
524,Dividends From Nonbank Subs,3.88,3.13,6.52,6.48,6.77
525, Interest Income From Nonbank Subs,1.73,3.65,1.15,2.49,3.16
526, Mgt & Serv Fees From Nonbank Subs,0.41,0.42,0.38,0.39,0.31
527, Other Income From Nonbank Subs, 0.40,0.04,0.03,0.07,0.03
528, Operating Inc From Nonbank Subs, 12.52, 12.85, 11.47, 13.08, 13.76
529,Dividends From Subsidiary BHCs, 9.30,7.12, 10.03, 10.75, 10.01
530, Interest Inc From Subsidiary BHCs,0.03,0.07,0.04,0.08,0.26
531, Mgt & Serv Fees From Sub BHCs,0.01,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,10.52,8.95, 10.99, 12.34, 12.02
534,Loans and Adv From Subs/ST Debt,165.16,120.49, 99.97,188.63,302.33
535, Loans and Adv From Subs/Total Debt,31.60, 31.13, 31.20, 28.76, 58.39
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,88 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,88 , , , , , 
547,88 , , , , , 
548,88 , , , , , 
549,88 , , , , , 
550,88 , , , , , 
551,88 , , , , , 
552,88 , , , , , 
553,88 , , , , , 
554,88 , , , , , 
555, 0 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,88 , , , , , 
558,88 , , , , , 
559,88 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,88 , , , , , 
563,84 , , , , , 
564,88 , , , , , 
565,88 , , , , , 
566,88 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,88 , , , , , 
569,88 , , , , , 
570,88 , , , , , 
571, CAPITALIZATION: , , , , , 
572,79 , , , , , 
573,88 , , , , , 
574,88 , , , , , 
575,65 , , , , , 
576,88 , , , , , 
577,87 , , , , , 
578, 0 , , , , , 
579,88 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,88 , , , , , 
582,88 , , , , , 
583,88 , , , , , 
584,87 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,88 , , , , , 
591,88 , , , , , 
592,88 , , , , , 
593,88 , , , , , 
594,88 , , , , , 
595,88 , , , , , 
596,88 , , , , , 
597,88 , , , , , 
598,88 , , , , , 
599,88 , , , , , 
600,88 , , , , , 
601,88 , , , , , 
602,88 , , , , , 
603,88 , , , , , 
604,88 , , , , , 
605,88 , , , , , 
606,88 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,88 , , , , , 
610,79 , , , , , 
611,88 , , , , , 
612,88 , , , , , 
613,88 , , , , , 
614,YIELD OR COST: , , , , , 
615,88 , , , , , 
616,88 , , , , , 
617,56 , , , , , 
618,67 , , , , , 
619,88 , , , , , 
620, , , , , , 
621,87 , , , , , 
622,81 , , , , , 
623,86 , , , , , 
624,85 , , , , , 
625,88 , , , , , 
626,86 , , , , , 
627,85 , , , , , 
628,88 , , , , , 
629,42 , , , , , 
630,76 , , , , , 
631,88 , , , , , 
632,79 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,88 , , , , , 
639,88 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,86 , , , , , 
642, , , , , , 
643,88 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,88 , , , , , 
646,88 , , , , , 
647,88 , , , , , 
648,88 , , , , , 
649,88 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,88 , , , , , 
652,88 , , , , , 
653,88 , , , , , 
654,88 , , , , , 
655,88 , , , , , 
656,88 , , , , , 
657,88 , , , , , 
658,88 , , , , , 
659,88 , , , , , 
660,88 , , , , , 
661,88 , , , , , 
662,88 , , , , , 
663,88 , , , , , 
664,88 , , , , , 
665,88 , , , , , 
666,88 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,87 , , , , , 
670,87 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,88 , , , , , 
677,88 , , , , , 
678,88 , , , , , 
679,88 , , , , , 
680,88 , , , , , 
681,88 , , , , , 
682,88 , , , , , 
683,88 , , , , , 
684,88 , , , , , 
685,88 , , , , , 
686,88 , , , , , 
687,88 , , , , , 
688,88 , , , , , 
689,88 , , , , , 
690,88 , , , , , 
691,88 , , , , , 
692,88 , , , , , 
693,88 , , , , , 
694,MEMORANDA: , , , , , 
695,88 , , , , , 
696,88 , , , , , 
697,88 , , , , , 
698,88 , , , , , 
699,88 , , , , , 
700,88 , , , , , 
701,88 , , , , , 
702,88 , , , , , 
703,88 , , , , , 
704,88 , , , , , 
705,88 , , , , , 
706,88 , , , , , 
707,88 , , , , , 
708,88 , , , , , 
709,88 , , , , , 
710,88 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,88 , , , , , 
713,88 , , , , , 
714,88 , , , , , 
715,88 , , , , , 
716,88 , , , , , 
717,88 , , , , , 
718,88 , , , , , 
719,88 , , , , , 
720,88 , , , , , 
721,88 , , , , , 
722,88 , , , , , 
723,88 , , , , , 
724,88 , , , , , 
725,88 , , , , , 
726,88 , , , , , 
727,88 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,88 , , , , , 
734,88 , , , , , 
735,88 , , , , , 
736,88 , , , , , 
737,88 , , , , , 
738,88 , , , , , 
739,88 , , , , , 
740,88 , , , , , 
741,88 , , , , , 
742,88 , , , , , 
743,88 , , , , , 
744,88 , , , , , 
745,88 , , , , , 
746,88 , , , , , 
747,88 , , , , , 
748,88 , , , , , 
749,88 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,88 , , , , , 
752,88 , , , , , 
753,88 , , , , , 
754,88 , , , , , 
755,88 , , , , , 
756,88 , , , , , 
757,56 , , , , , 
758,79 , , , , , 
759,19 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,87 , , , , , 
762,87 , , , , , 
763,87 , , , , , 
764,87 , , , , , 
765,87 , , , , , 
766,87 , , , , , 
767,87 , , , , , 
768,87 , , , , , 
769,87 , , , , , 
770, , , , , , 
771,87 , , , , , 
772,87 , , , , , 
773,87 , , , , , 
774,87 , , , , , 
775,87 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,88 , , , , , 
782,88 , , , , , 
783,84 , , , , , 
784,88 , , , , , 
785,78 , , , , , 
786,86 , , , , , 
787,88 , , , , , 
788,88 , , , , , 
789,88 , , , , , 
790,88 , , , , , 
791,88 , , , , , 
792,87 , , , , , 
793,84 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,87 , , , , , 
796,85 , , , , , 
797,84 , , , , , 
798,85 , , , , , 
799,86 , , , , , 
800,85 , , , , , 
801,83 , , , , , 
802,84 , , , , , 
803,60 , , , , , 
804,87 , , , , , 
805,43 , , , , , 
806,73 , , , , , 
807,59 , , , , , 
808,65 , , , , , 
809,19 , , , , , 
810,84 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,88 , , , , , 
817,88 , , , , , 
818,88 , , , , , 
819,88 , , , , , 
820,88 , , , , , 
821,88 , , , , , 
822,88 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,88 , , , , , 
826,88 , , , , , 
827,88 , , , , , 
828,88 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,88 , , , , , 
831,88 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,88 , , , , , 
836,88 , , , , , 
837,88 , , , , , 
838,79 , , , , , 
839,88 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,87 , , , , , 
846,87 , , , , , 
847,87 , , , , , 
848,87 , , , , , 
849,87 , , , , , 
850,87 , , , , , 
851,88 , , , , , 
852,88 , , , , , 
853,88 , , , , , 
854,43 , , , , , 
855,43 , , , , , 
856,43 , , , , , 
857,65 , , , , , 
858,65 , , , , , 
859,65 , , , , , 
860,19 , , , , , 
861,19 , , , , , 
862,19 , , , , , 
863,84 , , , , , 
864,84 , , , , , 
865,84 , , , , , 
866,MEMORANDA: , , , , , 
867,85 , , , , , 
868,85 , , , , , 
869,85 , , , , , 
870,84 , , , , , 
871,84 , , , , , 
872,84 , , , , , 
873,85 , , , , , 
874,85 , , , , , 
875,85 , , , , , 
876,85 , , , , , 
877,85 , , , , , 
878,85 , , , , , 
879,86 , , , , , 
880,86 , , , , , 
881,86 , , , , , 
882,85 , , , , , 
883,85 , , , , , 
884,85 , , , , , 
885,83 , , , , , 
886,83 , , , , , 
887,83 , , , , , 
888,84 , , , , , 
889,84 , , , , , 
890,84 , , , , , 
891,60 , , , , , 
892,60 , , , , , 
893,60 , , , , , 
894,59 , , , , , 
895,59 , , , , , 
896,59 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,79 , , , , , 
903,65 , , , , , 
904,65 , , , , , 
905,65 , , , , , 
906,65 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,88 , , , , , 
911,88 , , , , , 
912,88 , , , , , 
913,88 , , , , , 
914,88 , , , , , 
915,88 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,88 , , , , , 
919,88 , , , , , 
920,88 , , , , , 
921,88 , , , , , 
922,88 , , , , , 
923,88 , , , , , 
924, , , , , , 
925,88 , , , , , 
926,88 , , , , , 
927,88 , , , , , 
928,88 , , , , , 
929,88 , , , , , 
930, , , , , , 
931,88 , , , , , 
932,88 , , , , , 
933,88 , , , , , 
934,88 , , , , , 
935,88 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,88 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,87 , , , , , 
945,87 , , , , , 
946,87 , , , , , 
947,87 , , , , , 
948,87 , , , , , 
949,87 , , , , , 
950,87 , , , , , 
951,87 , , , , , 
952,87 , , , , , 
953,87 , , , , , 
954,87 , , , , , 
955,87 , , , , , 
956,87 , , , , , 
957,87 , , , , , 
958,87 , , , , , 
959,87 , , , , , 
960,87 , , , , , 
961,87 , , , , , 
962,87 , , , , , 
963, , , , , , 
964,79 , , , , , 
965,79 , , , , , 
966,79 , , , , , 
967,79 , , , , , 
968,87 , , , , , 
969,87 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,79 , , , , , 
972,79 , , , , , 
973,79 , , , , , 
974,79 , , , , , 
975,79 , , , , , 
976,79 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,79 , , , , , 
981,79 , , , , , 
982, OTHER RATIOS: , , , , , 
983,79 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,88 , , , , , 
991,32 , , , , , 
992,32 , , , , , 
993,22 , , , , , 
994,88 , , , , , 
995,74 , , , , , 
996,24 , , , , , 
997,24 , , , , , 
998, , , , , , 
999,88 , , , , , 
1000,23 , , , , , 
1001,22 , , , , , 
1002,24 , , , , , 
1003,24 , , , , , 
1004,22 , , , , , 
1005,88 , , , , , 
1006,79 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,88 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,67 , , , , , 
1012,42 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 1 , , , , , 
1016,12 , , , , , 
1017,19 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,65 , , , , , 
1020,70 , , , , , 
1021,43 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,88 , , , , , 
1028,75 , , , , , 
1029,77 , , , , , 
1030,26 , , , , , 
1031,86 , , , , , 
1032,74 , , , , , 
1033,24 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,88 , , , , , 
1037,88 , , , , , 
1038,88 , , , , , 
1039,88 , , , , , 
1040,88 , , , , , 
1041,88 , , , , , 
1042,88 , , , , , 
1043,88 , , , , , 
1044,88 , , , , , 
1045,88 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,88 , , , , , 
1049,88 , , , , , 
1050,79 , , , , , 
1051,79 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,87 , , , , , 
1055,51 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,87 , , , , , 
1058,87 , , , , , 
1059,87 , , , , , 
1060,60 , , , , , 
1061,81 , , , , , 
1062,87 , , , , , 
1063,48 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,88 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,22 , , , , , 
1068,22 , , , , , 
1069,22 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,88 , , , , , 
1072,88 , , , , , 
1073,88 , , , , , 
1074,88 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,88 , , , , , 
1077,88 , , , , , 
1078,88 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,67 , , , , , 
1085,87 , , , , , 
1086,88 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,72 , , , , , 
1089,72 , , , , , 
1090,72 , , , , , 
1091,72 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,71 , , , , , 
1095,71 , , , , , 
1096,71 , , , , , 
1097,71 , , , , , 
1098,71 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,58 , , , , , 
1101,58 , , , , , 
1102,58 , , , , , 
1103,58 , , , , , 
1104,58 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,25 , , , , , 
1107,25 , , , , , 
1108,25 , , , , , 
1109,25 , , , , , 
1110,25 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,86 , , , , , 
1114,86 , , , , , 
1115,86 , , , , , 
1116,86 , , , , , 
1117,86 , , , , , 
1118,86 , , , , , 
1119,86 , , , , , 
1120,86 , , , , , 
1121,86 , , , , , 
1122,86 , , , , , 
1123,86 , , , , , 
1124,86 , , , , , 
1125,86 , , , , , 
1126,86 , , , , , 
1127,86 , , , , , 
1128,32 , , , , , 
1129,58 , , , , , 
1130,BHCPR Reporters for Quarter Ending 03/31/2014 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 148,452,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"11,575,745"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"14,556,251"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"24,806,197", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,699,906", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,148,062"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"84,945,155", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"14,333,411", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 368,241,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 4028712,"15,751,652"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1143, 2938451,"20,089,504", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1144, 1074156," 184,651,158", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1145, 1078529,"74,957,227"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1146, 1245415," 114,499,474", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1147, 1883693,"27,365,683", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1148, 2277860," 290,886,180", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
