,Column1,Value1,Value2,Value3,Value4,Value5
363, 1275216," 142,729,358", AMERICAN EXPRESS COMPANY,"NEW YORK, NY", , 
364, 1095674,"11,361,235"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
365, 1199563,"22,760,901", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
366, 1097614,"13,430,613"," BANCORPSOUTH, INC.","TUPELO, MS", , 
367, 1025608,"75,333,902", BANCWEST CORPORATION,"HONOLULU, HI", , 
368, 1025309,"12,855,845", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
369, 3587146," 235,944,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
370, 1074156," 155,083,058", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
371, 1078529,"65,109,021"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
372, 1883693,"23,740,965", BOK FINANCIAL CORPORATION," TULSA, OK", , 
373, 2277860," 197,488,678", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
374, 1843080,"11,413,046", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
375, 1036967,"54,917,588", CIT GROUP INC.,"NEW YORK, NY", , 
376, 1132449," 140,019,495"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
377, 1205688,"10,834,297"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
378, 1027518,"21,239,625", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
379, 1199844,"55,997,505", COMERICA INCORPORATED," DALLAS, TX", , 
380, 1049341,"18,393,325"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
381, 1102367,"17,127,434"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
382, 3846375,"60,721,686", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
383, 2734233,"19,967,321"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
384, 1070345," 112,025,234", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
385, 2744894,"18,116,023", FIRST BANCORP," SAN JUAN, PR", , 
386, 1075612,"21,105,769"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
387, 1094640,"26,254,887", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
388, 1020902,"15,189,841"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
389, 2648693,"20,548,059"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY",New Y-9C/BHCPR reporter, 
390, 1060627,"10,315,643", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
391, 1070804,"14,527,104", FIRSTMERIT CORPORATION,"AKRON, OH", , 
392, 1117129,"16,626,877", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
393, 2380443," 883,529,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
394, 1245415,"65,163,503", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
395, 3232316," 333,997,956", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
396, 1068191,"51,771,443", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
397, 2291914,"10,378,980", IBERIABANK CORPORATION,"LAFAYETTE, LA", , 
398, 1104231,"11,305,690", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
399, 1068025,"94,286,771", KEYCORP," CLEVELAND, OH", , 
400, 1037003,"68,153,616", M&T BANK CORPORATION,"BUFFALO, NY", , 
401, 3594612,"54,021,895", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
402, 1090987,"10,643,813"," MB FINANCIAL, INC"," CHICAGO, IL", , 
403, 2132932,"42,026,691"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
404, 3212091,"12,677,735", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
405, 1199611,"80,048,900", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
406, 1069778," 261,769,262"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
407, 1129382,"42,444,000"," POPULAR, INC."," SAN JUAN, PR", , 
408, 1839319,"12,611,040"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
409, 1826056,"26,481,625", RBC BANCORPORATION (USA),"RALEIGH, NC", , 
410, 3242838," 135,392,660", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
411, 1141599,"11,595,503"," SOUTH FINANCIAL GROUP, INC."," GREENVILLE, SC", , 
412, 1111435," 160,664,212", STATE STREET CORPORATION,"BOSTON, MA", , 
413, 1131787," 170,668,470"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
414, 1117156,"13,891,533"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
415, 1031449,"14,916,183", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
416, 1078846,"32,382,340", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
417, 2389941,"18,056,323", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
418, 1249196," 159,058,393", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
419, 1119794," 283,243,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
420, 1049828,"11,062,280", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
421, 2747644,"10,834,068", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", , 
422, 1378434,"84,310,013", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
423, 2307280,"39,848,176"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
424, 1048773,"14,112,481", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
425, 1145476,"17,749,401", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
426, 1079740,"11,418,052", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
427, 1888193,"10,518,987", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
428, 2260406,"13,708,560", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
