,Column1,Value1,Value2,Value3,Value4,Value5
391, Gross Positive Fair Value (X),0.12,0.17,0.31,0.23,0.21
392, Held for Trading (X), 0.10,0.13,0.26,0.19,0.16
393, Non-Traded (X), 0.02,0.02,0.03,0.03,0.02
394, Current Credit Exposure (X),0.04,0.08,0.11,0.10,0.09
395, Credit Losses on Derivative Contracts,0.00,0.01,0.02,0.03,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.62,0.95,1.31,1.22,1.00
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.08, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 54.12, 48.49, 47.64, 45.80, 48.36
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 45.88, 51.51, 52.36, 54.20, 51.64
409, Sep Acct Assets(L/H)/Total Life Ast,2.28,3.94,1.57,1.95,2.42
410,Ins Activities Revenue/Adj Oper Inc,0.96,1.11,1.03,1.00,1.08
411, Premium Inc/Ins Activities Revenue,11.57, 13.39, 11.85, 14.18, 14.67
412, Credit Rel Prem Inc/Tot Prem Inc,57.99, 53.80, 60.16, 61.98, 63.75
413,Other Prem Inc/Total Prem Inc,42.01, 46.20, 39.84, 38.02, 36.25
414,Ins Under Net Income/Consol Net Income, 0.25,0.29,0.46,0.53,0.34
415, Ins Net Inc (P/C)/Equity (P/C), 7.65,5.23,7.11,8.71, -4.71
416, Ins Net Inc (L/H)/Equity (L/H), 5.80,5.92,5.07,5.19,4.19
417," Insur Ben, Losses, Exp/Insur Premiums",134.22,176.23,377.60,185.18,145.18
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 2.00,1.84,2.36,1.34,0.92
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.27,0.29,0.10,0.36,0.31
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.01,0.02,0.02,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL,10.32, 10.26,9.14,9.27,9.42
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.44,0.40,1.28,1.39,0.83
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.63,2.25,2.39,3.64,3.35
426, Cost: Interest-Bearing Deposits,0.37,0.46,0.50,0.48,0.72
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,1.72,3.40,3.56,194.12,173.52
429, Commercial and Industrial Loans,9.33,0.50,1.17,1.06,1.51
430, Foreign Governments and Inst, 0.00,0.00, -0.11, -0.13,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,21.64, 15.08, 37.19, 22.90, -6.04
433, Total Selected Assets, 15.31, 18.65, 60.44, 16.54,4.40
434, Deposits, 3.16, -6.60,-12.83,0.96,-12.79
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
438, Net Income/Avg Equity Capital,8.31,7.91,6.78,4.97, -4.66
439, Bank Net Inc/Avg Eq Inv in Banks, 7.95,7.91,7.54,5.21, -0.48
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.93,5.13,4.59,4.07, -1.56
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.89,8.47,6.79,5.34, -7.22
442, Bank Net Income/Parent Net Income, 69.98, 72.74, 79.98, 80.04, 85.29
443, Nonbank Net Income/Parent Net Income,12.21, 11.07,6.07, 15.07,7.24
444, Sub BHCs Net Inc/Parent Net Income,96.65, 82.20, 82.84, 83.04, 88.86
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,28.43, 30.15, 32.75, 36.76, 37.77
447, Total Debt/Equity Capital, 17.10, 18.34, 18.40, 19.69, 19.62
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,20.42, 22.61, 24.81, 27.38, 29.93
449, Tot Debt+Lns Guaranteed for Affl/Equity, 18.41, 20.27, 20.86, 22.56, 23.12
450, Total Debt/Eq Cap - Exc Over Fair Value, 17.17, 18.44, 18.52, 19.79, 19.95
451, Long-Term Debt/Equity Capital, 12.70, 13.81, 14.07, 16.28, 15.74
452, Short-Term Debt/Equity Capital, 2.95,2.47,3.85,2.78,3.30
453, Current Portion of LT Debt/Equity,0.21,0.50,0.25,0.34,0.14
454, Exc Cost Over Fair Value/Equity Cap,0.10,0.12,0.18,0.18,0.30
455, Long-Term Debt/Consolidated LT Debt, 25.28, 25.51, 19.05, 17.29, 14.79
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 104.36,106.52,107.31,108.44,108.82
458, Total Investment in Subs/Equity,113.06,114.89,117.67,120.23,121.37
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 100.49,101.21, 99.98, 99.62, 98.86
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",107.80,108.80,109.41,110.53,110.20
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.79,1.23,1.40,2.98,2.10
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.19,3.33,2.98,7.87,9.08
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,171.54,152.89,119.92,112.81, 84.29
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,166.30,160.13,126.35,115.83, 99.52
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,119.87,116.94,107.81, 87.23, 71.15
468, , Pretax Oper Inc + Int Exp/Int Expense, 1802.47, 1388.83,923.24,174.07
469, Div + Int From Subs/Int Exp + Div,203.06,202.49,161.34,128.64, 78.11
470, Fees+Other Inc From Subs/Sal + Oth Exp,10.57,9.12, 13.20, 19.52, 13.88
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 52.81,106.19,182.98, 63.84, 58.66
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.03,3.25,3.68,4.51,5.34
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.09,0.28,0.12,0.00
476, Nonaccrual, 4.82,7.11, 15.04,2.10,0.07
477, Total,4.86,8.06, 15.65,4.02,0.21
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.86,0.95,1.76,1.21,1.17
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.86,0.95,1.92,1.28,1.31
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 5.97,8.00,5.73,7.97,6.27
485, Combined Thrift Assets, 0.00,0.00,0.00,0.30,0.10
486, Combined Foreign Nonbank Sub Assets,0.49,0.69,0.66,0.77,0.59
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009
490, Div Paid/Inc Before Undist Inc,50.95, 64.35, 69.45, 73.55,106.22
491, Dividends Paid/Net Income, 27.33, 25.15, 24.90, 35.75, 59.69
492, Net Income - Dividends/Avg Equity,5.86,5.50,4.71,3.00, -7.11
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 155.24,161.00,117.14, 83.88, 59.06
495, Dividends From Nonbank Subs, 48.31, 19.39, 17.32, 12.50,7.65
496, Dividends From Subsidiary BHCs,27.64, 35.97, 44.17, 32.86,7.04
497, Dividends From All Subsidiaries,319.17,277.66,229.85,187.24, 85.50
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,57.36, 52.35, 37.26, 27.49, 60.02
501, Interest Income From Bank Subs, 0.65,0.67,1.07,2.76,2.70
502, Mgt & Service Fees From Bank Subs,2.91,1.99,5.53,6.45, 17.80
503, Other Income From Bank Subs,0.00,0.00,0.02,0.36,0.55
504, Operating Income From Bank Subs, 66.93, 63.78, 50.83, 57.67, 86.13
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 47.00, 46.23, 67.04, 53.73, 66.78
507, Interest Income From Nonbank Subs,8.36,8.57, 15.70, 15.94, 61.03
508, Mgt & Serv Fees From Nonbank Subs,2.70,4.75,2.98,5.72,4.56
509, Other Income From Nonbank Subs, 0.14,0.19,0.52,0.09,0.99
510, Operating Inc From Nonbank Subs, 71.30, 97.04,107.01, 97.57,145.41
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,36.96, 49.24, 47.86, 50.38, 42.02
513, Interest Inc From Subsidiary BHCs,0.22,0.28,1.02,1.39,1.41
514, Mgt & Serv Fees From Sub BHCs,0.91,0.92,1.15,2.41,2.35
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,38.94, 51.87, 51.44, 54.18, 45.78
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,48.95, 42.98, 37.13, 24.89, 32.65
520, Interest Income From Bank Subs, 0.74,1.17,2.30,3.50,6.16
521, Mgt & Serv Fees From Bank Subs, 1.47,1.48,5.07, 10.18,7.20
522, Other Income From Bank Subs,0.02,0.00,0.00,0.01,0.03
523, Operating Income From Bank Subs, 58.53, 50.87, 52.88, 46.82, 54.97
524,Dividends From Nonbank Subs,6.38,6.48,6.77,8.28,5.57
525, Interest Income From Nonbank Subs,1.15,2.49,3.16,4.14,4.19
526, Mgt & Serv Fees From Nonbank Subs,0.38,0.39,0.31,0.33,0.13
527, Other Income From Nonbank Subs, 0.03,0.07,0.03,0.00,0.00
528, Operating Inc From Nonbank Subs, 11.33, 13.08, 13.76, 16.65, 12.90
529,Dividends From Subsidiary BHCs, 9.36, 10.75, 10.01,8.88,3.66
530, Interest Inc From Subsidiary BHCs,0.04,0.08,0.26,0.26,0.71
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.01
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,10.32, 12.34, 12.02, 10.64,6.85
534,Loans and Adv From Subs/ST Debt, 99.97,188.63,302.33,718.14,585.90
535, Loans and Adv From Subs/Total Debt,31.20, 28.76, 58.39, 73.30,130.59
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,90 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,90 , , , , , 
547,90 , , , , , 
548,90 , , , , , 
549,90 , , , , , 
550,90 , , , , , 
551,90 , , , , , 
552,90 , , , , , 
553,90 , , , , , 
554,90 , , , , , 
555, 0 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,90 , , , , , 
558,90 , , , , , 
559,90 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,90 , , , , , 
563,90 , , , , , 
564,90 , , , , , 
565,90 , , , , , 
566,90 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,90 , , , , , 
569,90 , , , , , 
570,90 , , , , , 
571, CAPITALIZATION: , , , , , 
572,77 , , , , , 
573,90 , , , , , 
574,90 , , , , , 
575,77 , , , , , 
576,90 , , , , , 
577,88 , , , , , 
578, 0 , , , , , 
579,90 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,90 , , , , , 
582,90 , , , , , 
583,90 , , , , , 
584,90 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,90 , , , , , 
591,90 , , , , , 
592,90 , , , , , 
593,90 , , , , , 
594,90 , , , , , 
595,90 , , , , , 
596,90 , , , , , 
597,90 , , , , , 
598,90 , , , , , 
599,90 , , , , , 
600,90 , , , , , 
601,90 , , , , , 
602,90 , , , , , 
603,90 , , , , , 
604,90 , , , , , 
605,90 , , , , , 
606,90 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,90 , , , , , 
610,77 , , , , , 
611,90 , , , , , 
612,90 , , , , , 
613,90 , , , , , 
614,YIELD OR COST: , , , , , 
615,90 , , , , , 
616,90 , , , , , 
617,66 , , , , , 
618,71 , , , , , 
619,90 , , , , , 
620, , , , , , 
621,89 , , , , , 
622,84 , , , , , 
623,89 , , , , , 
624,88 , , , , , 
625,90 , , , , , 
626,89 , , , , , 
627,86 , , , , , 
628,90 , , , , , 
629,45 , , , , , 
630,82 , , , , , 
631,90 , , , , , 
632,77 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,90 , , , , , 
639,90 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,88 , , , , , 
642, , , , , , 
643,90 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,90 , , , , , 
646,90 , , , , , 
647,90 , , , , , 
648,90 , , , , , 
649,90 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,90 , , , , , 
652,90 , , , , , 
653,90 , , , , , 
654,90 , , , , , 
655,90 , , , , , 
656,90 , , , , , 
657,90 , , , , , 
658,90 , , , , , 
659,90 , , , , , 
660,90 , , , , , 
661,90 , , , , , 
662,90 , , , , , 
663,90 , , , , , 
664,90 , , , , , 
665,90 , , , , , 
666,90 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,88 , , , , , 
670,88 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,90 , , , , , 
677,90 , , , , , 
678,90 , , , , , 
679,90 , , , , , 
680,90 , , , , , 
681,90 , , , , , 
682,90 , , , , , 
683,90 , , , , , 
684,90 , , , , , 
685,90 , , , , , 
686,90 , , , , , 
687,90 , , , , , 
688,90 , , , , , 
689,90 , , , , , 
690,90 , , , , , 
691,90 , , , , , 
692,90 , , , , , 
693,90 , , , , , 
694,MEMORANDA: , , , , , 
695,90 , , , , , 
696,90 , , , , , 
697,90 , , , , , 
698,90 , , , , , 
699,90 , , , , , 
700,90 , , , , , 
701,90 , , , , , 
702,90 , , , , , 
703,90 , , , , , 
704,90 , , , , , 
705,90 , , , , , 
706,90 , , , , , 
707,90 , , , , , 
708,90 , , , , , 
709,90 , , , , , 
710,90 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,90 , , , , , 
713,90 , , , , , 
714,90 , , , , , 
715,90 , , , , , 
716,90 , , , , , 
717,90 , , , , , 
718,90 , , , , , 
719,90 , , , , , 
720,90 , , , , , 
721,90 , , , , , 
722,90 , , , , , 
723,90 , , , , , 
724,90 , , , , , 
725,90 , , , , , 
726,90 , , , , , 
727,90 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,90 , , , , , 
734,90 , , , , , 
735,90 , , , , , 
736,90 , , , , , 
737,90 , , , , , 
738,90 , , , , , 
739,90 , , , , , 
740,90 , , , , , 
741,90 , , , , , 
742,90 , , , , , 
743,90 , , , , , 
744,90 , , , , , 
745,90 , , , , , 
746,90 , , , , , 
747,90 , , , , , 
748,90 , , , , , 
749,90 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,90 , , , , , 
752,90 , , , , , 
753,90 , , , , , 
754,90 , , , , , 
755,89 , , , , , 
756,89 , , , , , 
757,53 , , , , , 
758,76 , , , , , 
759,19 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,89 , , , , , 
762,89 , , , , , 
763,89 , , , , , 
764,89 , , , , , 
765,89 , , , , , 
766,89 , , , , , 
767,89 , , , , , 
768,89 , , , , , 
769,89 , , , , , 
770, , , , , , 
771,89 , , , , , 
772,89 , , , , , 
773,89 , , , , , 
774,89 , , , , , 
775,89 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,90 , , , , , 
782,90 , , , , , 
783,90 , , , , , 
784,90 , , , , , 
785,88 , , , , , 
786,88 , , , , , 
787,90 , , , , , 
788,90 , , , , , 
789,90 , , , , , 
790,90 , , , , , 
791,90 , , , , , 
792,89 , , , , , 
793,90 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,88 , , , , , 
796,86 , , , , , 
797,85 , , , , , 
798,86 , , , , , 
799,87 , , , , , 
800,86 , , , , , 
801,83 , , , , , 
802,84 , , , , , 
803,60 , , , , , 
804,87 , , , , , 
805,43 , , , , , 
806,75 , , , , , 
807,59 , , , , , 
808,65 , , , , , 
809,19 , , , , , 
810,86 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,90 , , , , , 
817,90 , , , , , 
818,90 , , , , , 
819,90 , , , , , 
820,90 , , , , , 
821,90 , , , , , 
822,90 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,90 , , , , , 
826,90 , , , , , 
827,90 , , , , , 
828,90 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,90 , , , , , 
831,90 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,90 , , , , , 
836,90 , , , , , 
837,90 , , , , , 
838,77 , , , , , 
839,90 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,88 , , , , , 
846,88 , , , , , 
847,88 , , , , , 
848,87 , , , , , 
849,87 , , , , , 
850,87 , , , , , 
851,90 , , , , , 
852,90 , , , , , 
853,90 , , , , , 
854,43 , , , , , 
855,43 , , , , , 
856,43 , , , , , 
857,65 , , , , , 
858,65 , , , , , 
859,65 , , , , , 
860,19 , , , , , 
861,19 , , , , , 
862,19 , , , , , 
863,86 , , , , , 
864,86 , , , , , 
865,86 , , , , , 
866,MEMORANDA: , , , , , 
867,86 , , , , , 
868,86 , , , , , 
869,86 , , , , , 
870,85 , , , , , 
871,85 , , , , , 
872,85 , , , , , 
873,86 , , , , , 
874,86 , , , , , 
875,86 , , , , , 
876,86 , , , , , 
877,86 , , , , , 
878,86 , , , , , 
879,87 , , , , , 
880,87 , , , , , 
881,87 , , , , , 
882,86 , , , , , 
883,86 , , , , , 
884,86 , , , , , 
885,83 , , , , , 
886,83 , , , , , 
887,83 , , , , , 
888,84 , , , , , 
889,84 , , , , , 
890,84 , , , , , 
891,60 , , , , , 
892,60 , , , , , 
893,60 , , , , , 
894,59 , , , , , 
895,59 , , , , , 
896,59 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,77 , , , , , 
903,77 , , , , , 
904,77 , , , , , 
905,77 , , , , , 
906,77 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,90 , , , , , 
911,90 , , , , , 
912,90 , , , , , 
913,90 , , , , , 
914,90 , , , , , 
915,90 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,90 , , , , , 
919,90 , , , , , 
920,90 , , , , , 
921,90 , , , , , 
922,90 , , , , , 
923,90 , , , , , 
924, , , , , , 
925,90 , , , , , 
926,90 , , , , , 
927,90 , , , , , 
928,90 , , , , , 
929,90 , , , , , 
930, , , , , , 
931,90 , , , , , 
932,90 , , , , , 
933,90 , , , , , 
934,90 , , , , , 
935,90 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,90 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,89 , , , , , 
945,89 , , , , , 
946,89 , , , , , 
947,89 , , , , , 
948,89 , , , , , 
949,89 , , , , , 
950,89 , , , , , 
951,89 , , , , , 
952,89 , , , , , 
953,89 , , , , , 
954,89 , , , , , 
955,89 , , , , , 
956,89 , , , , , 
957,89 , , , , , 
958,89 , , , , , 
959,89 , , , , , 
960,89 , , , , , 
961,89 , , , , , 
962,89 , , , , , 
963, , , , , , 
964,77 , , , , , 
965,77 , , , , , 
966,77 , , , , , 
967,77 , , , , , 
968,89 , , , , , 
969,89 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,77 , , , , , 
972,77 , , , , , 
973,77 , , , , , 
974,77 , , , , , 
975,77 , , , , , 
976,77 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,77 , , , , , 
981,77 , , , , , 
982, OTHER RATIOS: , , , , , 
983,77 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,90 , , , , , 
991,34 , , , , , 
992,34 , , , , , 
993,23 , , , , , 
994,90 , , , , , 
995,77 , , , , , 
996,27 , , , , , 
997,27 , , , , , 
998, , , , , , 
999,90 , , , , , 
1000,25 , , , , , 
1001,23 , , , , , 
1002,27 , , , , , 
1003,25 , , , , , 
1004,23 , , , , , 
1005,90 , , , , , 
1006,76 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,90 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,69 , , , , , 
1012,45 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 6 , , , , , 
1016,16 , , , , , 
1017,19 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,67 , , , , , 
1020,73 , , , , , 
1021,43 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,90 , , , , , 
1028,75 , , , , , 
1029,80 , , , , , 
1030,30 , , , , , 
1031,86 , , , , , 
1032,74 , , , , , 
1033,25 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,90 , , , , , 
1037,90 , , , , , 
1038,90 , , , , , 
1039,90 , , , , , 
1040,90 , , , , , 
1041,90 , , , , , 
1042,90 , , , , , 
1043,90 , , , , , 
1044,90 , , , , , 
1045,90 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,90 , , , , , 
1049,90 , , , , , 
1050,77 , , , , , 
1051,77 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,88 , , , , , 
1055,55 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,90 , , , , , 
1058,90 , , , , , 
1059,90 , , , , , 
1060,63 , , , , , 
1061,84 , , , , , 
1062,90 , , , , , 
1063,53 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,90 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,23 , , , , , 
1068,23 , , , , , 
1069,23 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,90 , , , , , 
1072,90 , , , , , 
1073,90 , , , , , 
1074,90 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,90 , , , , , 
1077,90 , , , , , 
1078,90 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,75 , , , , , 
1085,88 , , , , , 
1086,90 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,74 , , , , , 
1089,74 , , , , , 
1090,74 , , , , , 
1091,74 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,68 , , , , , 
1095,68 , , , , , 
1096,68 , , , , , 
1097,68 , , , , , 
1098,68 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,63 , , , , , 
1101,63 , , , , , 
1102,63 , , , , , 
1103,63 , , , , , 
1104,63 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,25 , , , , , 
1107,25 , , , , , 
1108,25 , , , , , 
1109,25 , , , , , 
1110,25 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,89 , , , , , 
1114,89 , , , , , 
1115,89 , , , , , 
1116,89 , , , , , 
1117,89 , , , , , 
1118,89 , , , , , 
1119,89 , , , , , 
1120,89 , , , , , 
1121,89 , , , , , 
1122,89 , , , , , 
1123,89 , , , , , 
1124,89 , , , , , 
1125,89 , , , , , 
1126,89 , , , , , 
1127,89 , , , , , 
1128,33 , , , , , 
1129,62 , , , , , 
1130,BHCPR Reporters for Quarter Ending 12/31/2013 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 151,167,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 153,387,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 1562176," 541,329,000"," AMERICAN INTERNATIONAL GROUP,"," NEW YORK, NY ", , 
1136, 3446412,"11,647,170"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1137, 1095674,"14,129,645"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1138, 1199563,"24,226,920", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1139, 2504128,"15,793,722", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1140, 1097614,"13,045,442"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1141, 1025608,"83,527,474", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1142, 1025309,"14,127,598", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1143, 3587146," 374,310,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1144, 4028712,"15,046,649"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1145, 2938451,"19,056,120", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1146, 1074156," 183,009,992", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1147, 1078529,"71,965,476"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
