,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.07,0.08,0.09,0.10,0.13
393, Non-Traded (X), 0.01,0.01,0.02,0.02,0.02
394, Current Credit Exposure (X),0.04,0.04,0.06,0.05,0.08
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.00,0.01
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.51,0.54,0.76,0.64,0.95
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 06/30/2015,06/30/2014,12/31/2014,12/31/2013,12/31/2012
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.05, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 54.69, 55.30, 55.18, 54.12, 48.49
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 45.31, 44.70, 44.82, 45.88, 51.51
409, Sep Acct Assets(L/H)/Total Life Ast,1.33,1.30,1.23,2.28,3.94
410,Ins Activities Revenue/Adj Oper Inc,0.80,0.83,0.79,0.96,1.11
411, Premium Inc/Ins Activities Revenue, 7.95,8.04,8.34, 11.57, 13.39
412, Credit Rel Prem Inc/Tot Prem Inc,63.53, 64.47, 65.25, 57.99, 53.80
413,Other Prem Inc/Total Prem Inc,36.47, 35.53, 34.75, 42.01, 46.20
414,Ins Under Net Income/Consol Net Income, 0.08,0.17,0.17,0.25,0.29
415, Ins Net Inc (P/C)/Equity (P/C), 1.68,5.99,6.39,7.65,5.23
416, Ins Net Inc (L/H)/Equity (L/H),11.77,6.93,7.96,5.80,5.92
417," Insur Ben, Losses, Exp/Insur Premiums",146.04,192.87,229.08,134.22,176.23
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.82,1.11,1.00,2.00,1.84
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.05,0.56,0.03,0.27,0.29
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.00,0.01,0.00,0.01
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.78,9.86,9.85, 10.25, 10.25
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.53,0.62,0.54,0.42,0.40
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.01,1.24,1.18,1.63,2.25
426, Cost: Interest-Bearing Deposits,0.25,0.29,0.28,0.37,0.46
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,0.44,0.29,0.27,1.72,3.40
429, Commercial and Industrial Loans,1.57,0.42,0.23,9.35,0.50
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases, 0.15, 44.13, 36.00, 19.90, 15.08
433, Total Selected Assets,1.28, 50.62, 86.14, 14.85, 18.65
434, Deposits,-9.59, -4.56, -5.47,3.16, -6.60
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,06/30/2015,06/30/2014,12/31/2014,12/31/2013,12/31/2012
438, Net Income/Avg Equity Capital,8.09,8.19,8.23,8.28,7.91
439, Bank Net Inc/Avg Eq Inv in Banks, 8.13,8.19,8.59,7.90,7.91
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 7.28,5.98,6.24,6.01,5.13
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.55,8.08,7.14,8.78,8.47
442, Bank Net Income/Parent Net Income, 75.28, 72.04, 73.39, 69.98, 72.74
443, Nonbank Net Income/Parent Net Income, 6.00,6.76,7.61, 12.21, 11.07
444, Sub BHCs Net Inc/Parent Net Income,76.71, 92.33, 83.54, 96.66, 82.20
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,19.88, 23.29, 21.84, 28.43, 30.15
447, Total Debt/Equity Capital, 12.98, 14.51, 14.14, 17.11, 18.34
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,15.77, 17.77, 17.05, 20.42, 22.61
449, Tot Debt+Lns Guaranteed for Affl/Equity, 13.41, 15.63, 14.75, 18.41, 20.21
450, Total Debt/Eq Cap - Exc Over Fair Value, 13.13, 14.65, 14.28, 17.17, 18.44
451, Long-Term Debt/Equity Capital, 10.30, 11.00, 10.76, 12.70, 13.81
452, Short-Term Debt/Equity Capital, 1.86,2.09,2.43,2.95,2.47
453, Current Portion of LT Debt/Equity,0.30,0.22,0.33,0.21,0.50
454, Exc Cost Over Fair Value/Equity Cap,0.12,0.13,0.13,0.10,0.12
455, Long-Term Debt/Consolidated LT Debt, 23.13, 23.21, 23.14, 25.26, 25.51
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 102.14,102.71,102.66,104.36,106.52
458, Total Investment in Subs/Equity,108.42,109.73,109.31,113.06,114.89
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",N/A, 98.83, 99.18,100.49,101.21
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1", N/A,105.32,105.37,107.81,108.80
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.38,0.43,0.40,0.79,1.23
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),1.80,2.13,2.30,2.19,3.33
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,134.14,140.94,142.72,173.51,152.89
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,150.17,143.85,149.64,169.33,160.13
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,100.15,159.63,129.25,119.87,116.94
468, Pretax Oper Inc + Int Exp/Int Expense, 1840.68, 1430.51, 1632.11, 1806.84, 1388.83
469, Div + Int From Subs/Int Exp + Div,149.23,145.48,157.90,206.18,202.49
470, Fees+Other Inc From Subs/Sal + Oth Exp,14.51, 19.91, 13.49, 10.57,9.12
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 42.49, 34.24, 43.35, 52.81,106.19
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.10,3.99,4.22,4.03,3.25
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.02,0.08,0.02,0.09
476, Nonaccrual, 7.97,7.74,8.31,4.82,7.11
477, Total,9.19,7.97,8.83,4.86,8.06
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.39,0.57,0.46,0.86,0.89
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.42,0.59,0.56,0.86,0.89
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 3.31,3.90,3.86,5.82,8.00
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.22,0.22,0.20,0.49,0.69
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 06/30/2015,06/30/2014,12/31/2014,12/31/2013,12/31/2012
490, Div Paid/Inc Before Undist Inc,85.96, 66.79, 70.26, 50.95, 64.35
491, Dividends Paid/Net Income, 30.65, 26.72, 28.01, 27.33, 25.15
492, Net Income - Dividends/Avg Equity,5.39,5.70,5.63,5.85,5.50
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 101.14,101.35,117.17,154.49,161.00
495, Dividends From Nonbank Subs,4.35, 13.86, 16.50, 49.06, 19.39
496, Dividends From Subsidiary BHCs,14.21, 23.77, 19.97, 27.64, 35.97
497, Dividends From All Subsidiaries,154.33,184.03,197.94,319.17,277.66
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,45.07, 41.92, 46.62, 57.12, 52.35
501, Interest Income From Bank Subs, 0.57,0.59,0.82,0.65,0.67
502, Mgt & Service Fees From Bank Subs,3.45,3.10,3.75,2.91,1.99
503, Other Income From Bank Subs,0.00,0.01,0.00,0.00,0.00
504, Operating Income From Bank Subs, 52.55, 53.61, 55.10, 66.68, 63.78
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 36.15, 37.33, 46.97, 47.06, 46.23
507, Interest Income From Nonbank Subs,6.75,4.01,4.33,8.36,8.57
508, Mgt & Serv Fees From Nonbank Subs,2.48,2.38,2.10,2.70,4.75
509, Other Income From Nonbank Subs, 0.47,0.77,0.43,0.14,0.19
510, Operating Inc From Nonbank Subs, 63.25, 63.06, 67.86, 71.58, 97.04
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,52.22, 43.38, 48.92, 37.61, 49.24
513, Interest Inc From Subsidiary BHCs,0.16,0.55,0.96,0.22,0.28
514, Mgt & Serv Fees From Sub BHCs,1.33,1.55,0.93,0.91,0.92
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,65.56, 78.40, 66.14, 39.60, 51.87
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,48.62, 45.82, 54.30, 48.80, 42.98
520, Interest Income From Bank Subs, 1.74,1.10,0.78,0.74,1.17
521, Mgt & Serv Fees From Bank Subs, 3.17,2.32,2.64,1.47,1.48
522, Other Income From Bank Subs,0.06,0.13,0.02,0.02,0.00
523, Operating Income From Bank Subs, 62.95, 59.15, 64.63, 58.38, 50.87
524,Dividends From Nonbank Subs,3.75,2.89,3.54,6.52,6.48
525, Interest Income From Nonbank Subs,2.25,1.41,0.91,1.15,2.49
526, Mgt & Serv Fees From Nonbank Subs,0.19,0.32,0.29,0.38,0.39
527, Other Income From Nonbank Subs, 0.12,0.31,0.13,0.03,0.07
528, Operating Inc From Nonbank Subs, 10.19, 10.08,8.96, 11.47, 13.08
529,Dividends From Subsidiary BHCs, 8.97,9.83,8.65, 10.03, 10.75
530, Interest Inc From Subsidiary BHCs,0.02,0.02,0.02,0.04,0.08
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 9.97, 10.96,9.52, 10.99, 12.34
534,Loans and Adv From Subs/ST Debt, 71.34,307.54,100.26,101.37,188.63
535, Loans and Adv From Subs/Total Debt,34.10, 30.94, 26.79, 31.33, 28.76
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,95 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,95 , , , , , 
547,95 , , , , , 
548,95 , , , , , 
549,95 , , , , , 
550,95 , , , , , 
551,95 , , , , , 
552,95 , , , , , 
553,95 , , , , , 
554,95 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,95 , , , , , 
558,95 , , , , , 
559,95 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,95 , , , , , 
563,95 , , , , , 
564,95 , , , , , 
565,95 , , , , , 
566,95 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,95 , , , , , 
569,95 , , , , , 
570,95 , , , , , 
571, CAPITALIZATION: , , , , , 
572,95 , , , , , 
573,95 , , , , , 
574,95 , , , , , 
575,94 , , , , , 
576,95 , , , , , 
577,93 , , , , , 
578, 1 , , , , , 
579,95 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,95 , , , , , 
582,95 , , , , , 
583,95 , , , , , 
584,94 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,95 , , , , , 
591,95 , , , , , 
592,95 , , , , , 
593,95 , , , , , 
594,95 , , , , , 
595,95 , , , , , 
596,95 , , , , , 
597,95 , , , , , 
598,95 , , , , , 
599,95 , , , , , 
600,95 , , , , , 
601,95 , , , , , 
602,95 , , , , , 
603,95 , , , , , 
604,95 , , , , , 
605,95 , , , , , 
606,95 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,95 , , , , , 
610,95 , , , , , 
611,95 , , , , , 
612,95 , , , , , 
613,95 , , , , , 
614,YIELD OR COST: , , , , , 
615,95 , , , , , 
616,95 , , , , , 
617,62 , , , , , 
618,71 , , , , , 
619,95 , , , , , 
620, , , , , , 
621,94 , , , , , 
622,88 , , , , , 
623,93 , , , , , 
624,90 , , , , , 
625,95 , , , , , 
626,94 , , , , , 
627,92 , , , , , 
628,95 , , , , , 
629,41 , , , , , 
630,87 , , , , , 
631,95 , , , , , 
632,95 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,95 , , , , , 
639,95 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,94 , , , , , 
642, , , , , , 
643,95 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,95 , , , , , 
646,95 , , , , , 
647,95 , , , , , 
648,95 , , , , , 
649,95 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,95 , , , , , 
652,95 , , , , , 
653,95 , , , , , 
654,95 , , , , , 
655,95 , , , , , 
656,95 , , , , , 
657,95 , , , , , 
658,95 , , , , , 
659,95 , , , , , 
660,95 , , , , , 
661,95 , , , , , 
662,95 , , , , , 
663,95 , , , , , 
664,95 , , , , , 
665,95 , , , , , 
666,95 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,92 , , , , , 
670,92 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,95 , , , , , 
677,95 , , , , , 
678,95 , , , , , 
679,95 , , , , , 
680,95 , , , , , 
681,95 , , , , , 
682,95 , , , , , 
683,95 , , , , , 
684,95 , , , , , 
685,95 , , , , , 
686,95 , , , , , 
687,95 , , , , , 
688,95 , , , , , 
689,95 , , , , , 
690,95 , , , , , 
691,95 , , , , , 
692,95 , , , , , 
693,95 , , , , , 
694,MEMORANDA: , , , , , 
695,95 , , , , , 
696,95 , , , , , 
697,95 , , , , , 
698,95 , , , , , 
699,95 , , , , , 
700,95 , , , , , 
701,95 , , , , , 
702,95 , , , , , 
703,95 , , , , , 
704,95 , , , , , 
705,95 , , , , , 
706,95 , , , , , 
707,95 , , , , , 
708,95 , , , , , 
709,95 , , , , , 
710,95 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,95 , , , , , 
713,95 , , , , , 
714,95 , , , , , 
715,95 , , , , , 
716,95 , , , , , 
717,95 , , , , , 
718,95 , , , , , 
719,95 , , , , , 
720,95 , , , , , 
721,95 , , , , , 
722,95 , , , , , 
723,95 , , , , , 
724,95 , , , , , 
725,95 , , , , , 
726,95 , , , , , 
727,95 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,95 , , , , , 
734,95 , , , , , 
735,95 , , , , , 
736,95 , , , , , 
737,95 , , , , , 
738,95 , , , , , 
739,95 , , , , , 
740,95 , , , , , 
741,95 , , , , , 
742,95 , , , , , 
743,95 , , , , , 
744,95 , , , , , 
745,95 , , , , , 
746,95 , , , , , 
747,95 , , , , , 
748,95 , , , , , 
749,95 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,95 , , , , , 
752,95 , , , , , 
753,95 , , , , , 
754,95 , , , , , 
755,95 , , , , , 
756,95 , , , , , 
757,70 , , , , , 
758,94 , , , , , 
759,21 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,94 , , , , , 
762,94 , , , , , 
763,94 , , , , , 
764,94 , , , , , 
765,94 , , , , , 
766,94 , , , , , 
767,94 , , , , , 
768,94 , , , , , 
769,94 , , , , , 
770, , , , , , 
771,94 , , , , , 
772,94 , , , , , 
773,94 , , , , , 
774,94 , , , , , 
775,94 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,95 , , , , , 
782,95 , , , , , 
783,95 , , , , , 
784,95 , , , , , 
785,82 , , , , , 
786,93 , , , , , 
787,95 , , , , , 
788,95 , , , , , 
789,95 , , , , , 
790,95 , , , , , 
791,95 , , , , , 
792,95 , , , , , 
793,95 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,94 , , , , , 
796,92 , , , , , 
797,91 , , , , , 
798,92 , , , , , 
799,93 , , , , , 
800,91 , , , , , 
801,90 , , , , , 
802,91 , , , , , 
803,71 , , , , , 
804,94 , , , , , 
805,47 , , , , , 
806,77 , , , , , 
807,62 , , , , , 
808,68 , , , , , 
809,16 , , , , , 
810,91 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,95 , , , , , 
817,95 , , , , , 
818,95 , , , , , 
819,95 , , , , , 
820,95 , , , , , 
821,95 , , , , , 
822,95 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,95 , , , , , 
826,95 , , , , , 
827,95 , , , , , 
828,95 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,95 , , , , , 
831,95 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,95 , , , , , 
836,95 , , , , , 
837,95 , , , , , 
838,95 , , , , , 
839,95 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,94 , , , , , 
846,94 , , , , , 
847,94 , , , , , 
848,94 , , , , , 
849,94 , , , , , 
850,94 , , , , , 
851,94 , , , , , 
852,94 , , , , , 
853,94 , , , , , 
854,47 , , , , , 
855,47 , , , , , 
856,47 , , , , , 
857,68 , , , , , 
858,68 , , , , , 
859,68 , , , , , 
860,16 , , , , , 
861,16 , , , , , 
862,16 , , , , , 
863,91 , , , , , 
864,91 , , , , , 
865,91 , , , , , 
866,MEMORANDA: , , , , , 
867,92 , , , , , 
868,92 , , , , , 
869,92 , , , , , 
870,91 , , , , , 
871,91 , , , , , 
872,91 , , , , , 
873,92 , , , , , 
874,92 , , , , , 
875,92 , , , , , 
876,92 , , , , , 
877,92 , , , , , 
878,92 , , , , , 
879,93 , , , , , 
880,93 , , , , , 
881,93 , , , , , 
882,91 , , , , , 
883,91 , , , , , 
884,91 , , , , , 
885,90 , , , , , 
886,90 , , , , , 
887,90 , , , , , 
888,91 , , , , , 
889,91 , , , , , 
890,91 , , , , , 
891,71 , , , , , 
892,71 , , , , , 
893,71 , , , , , 
894,62 , , , , , 
895,62 , , , , , 
896,62 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,95 , , , , , 
903, 0 , , , , , 
904, 0 , , , , , 
905, 0 , , , , , 
906, 0 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,95 , , , , , 
911,95 , , , , , 
912,95 , , , , , 
913,95 , , , , , 
914,95 , , , , , 
915,95 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,95 , , , , , 
919,95 , , , , , 
920,95 , , , , , 
921,95 , , , , , 
922,95 , , , , , 
923,95 , , , , , 
924, , , , , , 
925,95 , , , , , 
926,95 , , , , , 
927,95 , , , , , 
928,95 , , , , , 
929,95 , , , , , 
930, , , , , , 
931,95 , , , , , 
932,95 , , , , , 
933,95 , , , , , 
934,95 , , , , , 
935,95 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,95 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,94 , , , , , 
945,94 , , , , , 
946,94 , , , , , 
947,94 , , , , , 
948,94 , , , , , 
949,94 , , , , , 
950,94 , , , , , 
951,94 , , , , , 
952,94 , , , , , 
953,94 , , , , , 
954,94 , , , , , 
955,94 , , , , , 
956,94 , , , , , 
957,94 , , , , , 
958,94 , , , , , 
959,94 , , , , , 
960,94 , , , , , 
961,94 , , , , , 
962,94 , , , , , 
963, , , , , , 
964,94 , , , , , 
965,94 , , , , , 
966,94 , , , , , 
967,94 , , , , , 
968,94 , , , , , 
969,94 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,94 , , , , , 
972,94 , , , , , 
973,94 , , , , , 
974,94 , , , , , 
975,94 , , , , , 
976,94 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,94 , , , , , 
981,94 , , , , , 
982, OTHER RATIOS: , , , , , 
983,94 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,95 , , , , , 
991,33 , , , , , 
992,33 , , , , , 
993,22 , , , , , 
994,95 , , , , , 
995,77 , , , , , 
996,25 , , , , , 
997,25 , , , , , 
998, , , , , , 
999,95 , , , , , 
1000,23 , , , , , 
1001,22 , , , , , 
1002,25 , , , , , 
1003,23 , , , , , 
1004,22 , , , , , 
1005,95 , , , , , 
1006,95 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,95 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,74 , , , , , 
1012,41 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 3 , , , , , 
1016,13 , , , , , 
1017,16 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,71 , , , , , 
1020,75 , , , , , 
1021,42 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,95 , , , , , 
1028,83 , , , , , 
1029,83 , , , , , 
1030,24 , , , , , 
1031,93 , , , , , 
1032,83 , , , , , 
1033,23 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,95 , , , , , 
1037,95 , , , , , 
1038,95 , , , , , 
1039,95 , , , , , 
1040,95 , , , , , 
1041,95 , , , , , 
1042,95 , , , , , 
1043,95 , , , , , 
1044,95 , , , , , 
1045,95 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,95 , , , , , 
1049,95 , , , , , 
1050, 0 , , , , , 
1051, 0 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,93 , , , , , 
1055,49 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,94 , , , , , 
1058,94 , , , , , 
1059,94 , , , , , 
1060,67 , , , , , 
1061,90 , , , , , 
1062,94 , , , , , 
1063,53 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,95 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,22 , , , , , 
1068,22 , , , , , 
1069,22 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,95 , , , , , 
1072,95 , , , , , 
1073,95 , , , , , 
1074,95 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,95 , , , , , 
1077,95 , , , , , 
1078,95 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,77 , , , , , 
1085,93 , , , , , 
1086,95 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,83 , , , , , 
1089,83 , , , , , 
1090,83 , , , , , 
1091,83 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,79 , , , , , 
1095,79 , , , , , 
1096,79 , , , , , 
1097,79 , , , , , 
1098,79 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,69 , , , , , 
1101,69 , , , , , 
1102,69 , , , , , 
1103,69 , , , , , 
1104,69 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,23 , , , , , 
1107,23 , , , , , 
1108,23 , , , , , 
1109,23 , , , , , 
1110,23 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,94 , , , , , 
1114,94 , , , , , 
1115,94 , , , , , 
1116,94 , , , , , 
1117,94 , , , , , 
1118,94 , , , , , 
1119,94 , , , , , 
1120,94 , , , , , 
1121,94 , , , , , 
1122,94 , , , , , 
1123,94 , , , , , 
1124,94 , , , , , 
1125,94 , , , , , 
1126,94 , , , , , 
1127,94 , , , , , 
1128,29 , , , , , 
1129,66 , , , , , 
1130,BHCPR Reporters for Quarter Ending 06/30/2015 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 156,472,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"11,775,081"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"15,429,891"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"27,185,145", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,295,356", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,636,675"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"91,200,312", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"15,336,181", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 395,254,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 4028712,"21,401,793"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1143, 2938451,"26,353,405", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1144, 1074156," 191,017,482", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1145, 1078529,"88,470,749"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1146, 1245415," 118,131,486", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1147, 1883693,"30,846,158", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1148, 1020180,"10,063,759", BREMER FINANCIAL CORPORATION,"SAINT PAUL, MN", Moved from Peer 2 , 
