,Column1,Value1,Value2,Value3,Value4,Value5
391, Gross Positive Fair Value (X),0.18,0.35,0.31,0.23,0.21
392, Held for Trading (X), 0.13,0.29,0.26,0.19,0.16
393, Non-Traded (X), 0.03,0.04,0.03,0.03,0.02
394, Current Credit Exposure (X),0.08,0.13,0.11,0.10,0.09
395, Credit Losses on Derivative Contracts,0.01,0.01,0.02,0.03,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,1.00,1.57,1.31,1.22,1.01
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 09/30/2012,09/30/2011,12/31/2011,12/31/2010,12/31/2009
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.15, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 47.80, 46.09, 47.22, 45.80, 48.36
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 52.20, 53.91, 52.78, 54.20, 51.64
409, Sep Acct Assets(L/H)/Total Life Ast,5.21,1.55,1.57,1.95,2.42
410,Ins Activities Revenue/Adj Oper Inc,1.14,0.96,1.03,1.00,1.08
411, Premium Inc/Ins Activities Revenue,13.30, 12.02, 11.81, 14.18, 14.67
412, Credit Rel Prem Inc/Tot Prem Inc,58.79, 60.20, 60.30, 61.98, 63.75
413,Other Prem Inc/Total Prem Inc,41.21, 39.80, 39.70, 38.02, 36.25
414,Ins Under Net Income/Consol Net Income, 0.21,0.29,0.43,0.53,0.34
415, Ins Net Inc (P/C)/Equity (P/C), 4.95,5.55,7.03,8.71, -4.71
416, Ins Net Inc (L/H)/Equity (L/H), 6.34,3.76,4.99,5.19,4.19
417," Insur Ben, Losses, Exp/Insur Premiums",167.37,374.24,378.79,185.18,145.18
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 1.06,1.60,2.39,1.34,0.92
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.59,0.61,0.10,0.36,0.31
420,Net Assets Ins Under Subs/Cons Assets,0.01,0.02,0.02,0.02,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.80,9.36,9.13,9.27,9.42
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.67,1.38,1.28,1.39,0.83
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 2.66,2.49,2.39,3.64,3.35
426, Cost: Interest-Bearing Deposits,0.55,0.50,0.50,0.48,0.72
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,4.93,3.89,3.56,194.12,173.52
429, Commercial and Industrial Loans,0.45,1.15,1.17,1.06,1.51
430, Foreign Governments and Inst, 0.00, -0.09, -0.11, -0.13,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,13.53, 30.01, 37.19, 22.90, -6.04
433, Total Selected Assets, 18.30, 55.97, 60.41, 16.54,4.40
434, Deposits,-1.07, -1.68,-12.83,0.96,-12.79
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,09/30/2012,09/30/2011,12/31/2011,12/31/2010,12/31/2009
438, Net Income/Avg Equity Capital,7.80,7.17,6.78,4.97, -4.66
439, Bank Net Inc/Avg Eq Inv in Banks, 8.03,8.03,7.54,5.21, -0.48
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.12,4.59,4.59,4.07, -1.56
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.75,7.19,6.79,5.34, -7.22
442, Bank Net Income/Parent Net Income, 73.09, 75.93, 79.97, 80.04, 85.29
443, Nonbank Net Income/Parent Net Income, 9.37,7.18,6.07, 15.07,7.24
444, Sub BHCs Net Inc/Parent Net Income,85.69, 82.11, 82.84, 83.04, 88.86
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,30.99, 33.82, 32.75, 36.76, 37.77
447, Total Debt/Equity Capital, 18.44, 18.84, 18.40, 19.69, 19.62
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,22.93, 25.72, 24.81, 27.38, 29.93
449, Tot Debt+Lns Guaranteed for Affl/Equity, 20.96, 21.45, 20.86, 22.56, 23.12
450, Total Debt/Eq Cap - Exc Over Fair Value, 18.58, 19.05, 18.52, 19.79, 19.95
451, Long-Term Debt/Equity Capital, 13.52, 14.70, 14.07, 16.28, 15.74
452, Short-Term Debt/Equity Capital, 3.04,3.32,3.85,2.78,3.30
453, Current Portion of LT Debt/Equity,0.34,0.17,0.25,0.34,0.14
454, Exc Cost Over Fair Value/Equity Cap,0.17,0.23,0.18,0.18,0.30
455, Long-Term Debt/Consolidated LT Debt, 22.75, 19.13, 19.05, 17.29, 14.79
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 106.96,108.23,107.31,108.44,108.82
458, Total Investment in Subs/Equity,114.23,118.28,117.66,120.23,121.37
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 101.78,100.22, 99.97, 99.62, 98.86
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",108.42,109.60,109.40,110.53,110.20
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),1.20,1.32,1.40,2.98,2.10
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.93,2.84,2.96,7.87,9.08
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,135.75,108.88,119.88,112.81, 84.29
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,153.92,111.41,126.32,115.83, 99.52
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,122.25, 98.12,107.80, 87.23, 71.15
468, , Pretax Oper Inc + Int Exp/Int Expense, 1195.36,540.06,923.24,174.07
469, Div + Int From Subs/Int Exp + Div,174.66,128.86,161.34,128.64, 78.11
470, Fees+Other Inc From Subs/Sal + Oth Exp,10.73, 14.58, 13.20, 19.52, 13.88
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 62.03,219.75,183.20, 63.84, 58.66
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.26,3.37,3.65,4.51,5.34
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.75,0.28,0.12,0.00
476, Nonaccrual, 6.43, 14.78, 15.04,2.10,0.07
477, Total,6.53, 15.53, 15.65,4.02,0.21
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.96,1.49,1.76,1.21,1.17
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.96,1.63,1.92,1.28,1.31
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 7.77,6.15,5.67,7.97,6.27
485, Combined Thrift Assets, 0.00,0.01,0.00,0.30,0.10
486, Combined Foreign Nonbank Sub Assets,0.72,0.72,0.66,0.77,0.59
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 09/30/2012,09/30/2011,12/31/2011,12/31/2010,12/31/2009
490, Div Paid/Inc Before Undist Inc,57.53, 85.13, 69.45, 73.55,106.22
491, Dividends Paid/Net Income, 23.38, 25.17, 24.88, 35.75, 59.69
492, Net Income - Dividends/Avg Equity,5.56,5.08,4.71,3.00, -7.11
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 157.32, 72.05,117.14, 83.88, 59.06
495, Dividends From Nonbank Subs, 14.29,6.51, 17.32, 12.50,7.65
496, Dividends From Subsidiary BHCs,32.23, 44.32, 44.17, 32.86,7.04
497, Dividends From All Subsidiaries,268.42,156.02,229.85,187.24, 85.50
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,42.91, 31.82, 37.25, 27.49, 60.02
501, Interest Income From Bank Subs, 0.68,1.06,1.07,2.76,2.70
502, Mgt & Service Fees From Bank Subs,1.83,5.51,5.53,6.45, 17.80
503, Other Income From Bank Subs,0.00,0.09,0.02,0.36,0.55
504, Operating Income From Bank Subs, 48.55, 46.17, 50.82, 57.67, 86.13
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 42.22, 35.09, 67.04, 53.73, 66.78
507, Interest Income From Nonbank Subs, 12.56, 11.63, 15.69, 15.94, 61.03
508, Mgt & Serv Fees From Nonbank Subs,4.45,2.01,2.98,5.72,4.56
509, Other Income From Nonbank Subs, 0.82,0.05,0.52,0.09,0.99
510, Operating Inc From Nonbank Subs, 89.40, 61.81,107.00, 97.57,145.41
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,34.13, 34.98, 47.86, 50.38, 42.02
513, Interest Inc From Subsidiary BHCs,0.27,1.22,1.02,1.39,1.41
514, Mgt & Serv Fees From Sub BHCs,1.00,1.04,1.15,2.41,2.35
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,36.33, 39.03, 51.44, 54.18, 45.78
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,40.39, 32.67, 37.13, 24.89, 32.65
520, Interest Income From Bank Subs, 1.61,3.55,2.30,3.50,6.16
521, Mgt & Serv Fees From Bank Subs, 1.69,5.28,5.07, 10.18,7.20
522, Other Income From Bank Subs,0.00,0.00,0.00,0.01,0.03
523, Operating Income From Bank Subs, 49.39, 51.84, 52.88, 46.82, 54.97
524,Dividends From Nonbank Subs,4.58,4.47,6.77,8.28,5.57
525, Interest Income From Nonbank Subs,2.93,4.34,3.16,4.14,4.19
526, Mgt & Serv Fees From Nonbank Subs,0.38,0.36,0.31,0.33,0.13
527, Other Income From Nonbank Subs, 0.12,0.00,0.03,0.00,0.00
528, Operating Inc From Nonbank Subs, 12.22, 13.21, 13.76, 16.65, 12.90
529,Dividends From Subsidiary BHCs, 9.98, 10.08, 10.01,8.88,3.66
530, Interest Inc From Subsidiary BHCs,0.12,0.25,0.26,0.26,0.71
531, Mgt & Serv Fees From Sub BHCs,0.00,0.01,0.00,0.00,0.01
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,11.68, 12.61, 12.02, 10.64,6.85
534,Loans and Adv From Subs/ST Debt,991.75,386.05,307.77,718.14,585.90
535, Loans and Adv From Subs/Total Debt,26.97, 61.36, 58.77, 73.30,130.59
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,90 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,90 , , , , , 
547,90 , , , , , 
548,90 , , , , , 
549,90 , , , , , 
550,90 , , , , , 
551,90 , , , , , 
552,90 , , , , , 
553,90 , , , , , 
554,90 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,90 , , , , , 
558,90 , , , , , 
559,90 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,90 , , , , , 
563,90 , , , , , 
564,90 , , , , , 
565,90 , , , , , 
566,90 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,90 , , , , , 
569,90 , , , , , 
570,90 , , , , , 
571, CAPITALIZATION: , , , , , 
572,74 , , , , , 
573,90 , , , , , 
574,90 , , , , , 
575,74 , , , , , 
576,90 , , , , , 
577,85 , , , , , 
578, 1 , , , , , 
579,90 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,90 , , , , , 
582,90 , , , , , 
583,90 , , , , , 
584,89 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,90 , , , , , 
591,90 , , , , , 
592,90 , , , , , 
593,90 , , , , , 
594,90 , , , , , 
595,90 , , , , , 
596,90 , , , , , 
597,90 , , , , , 
598,90 , , , , , 
599,90 , , , , , 
600,90 , , , , , 
601,90 , , , , , 
602,90 , , , , , 
603,90 , , , , , 
604,90 , , , , , 
605,90 , , , , , 
606,71 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,90 , , , , , 
610,74 , , , , , 
611,90 , , , , , 
612,90 , , , , , 
613,90 , , , , , 
614,YIELD OR COST: , , , , , 
615,90 , , , , , 
616,90 , , , , , 
617,67 , , , , , 
618,69 , , , , , 
619,90 , , , , , 
620, , , , , , 
621,89 , , , , , 
622,85 , , , , , 
623,89 , , , , , 
624,88 , , , , , 
625,90 , , , , , 
626,89 , , , , , 
627,86 , , , , , 
628,90 , , , , , 
629,44 , , , , , 
630,79 , , , , , 
631,90 , , , , , 
632,74 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,90 , , , , , 
639,90 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,89 , , , , , 
642, , , , , , 
643,90 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,90 , , , , , 
646,90 , , , , , 
647,90 , , , , , 
648,90 , , , , , 
649,90 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,90 , , , , , 
652,90 , , , , , 
653,90 , , , , , 
654,90 , , , , , 
655,90 , , , , , 
656,90 , , , , , 
657,90 , , , , , 
658,90 , , , , , 
659,90 , , , , , 
660,90 , , , , , 
661,90 , , , , , 
662,90 , , , , , 
663,90 , , , , , 
664,90 , , , , , 
665,90 , , , , , 
666,90 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,85 , , , , , 
670,85 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,90 , , , , , 
677,90 , , , , , 
678,90 , , , , , 
679,90 , , , , , 
680,90 , , , , , 
681,90 , , , , , 
682,90 , , , , , 
683,90 , , , , , 
684,90 , , , , , 
685,90 , , , , , 
686,90 , , , , , 
687,90 , , , , , 
688,90 , , , , , 
689,90 , , , , , 
690,90 , , , , , 
691,90 , , , , , 
692,90 , , , , , 
693,90 , , , , , 
694,MEMORANDA: , , , , , 
695,90 , , , , , 
696,90 , , , , , 
697,90 , , , , , 
698,90 , , , , , 
699,90 , , , , , 
700,90 , , , , , 
701,90 , , , , , 
702,90 , , , , , 
703,90 , , , , , 
704,90 , , , , , 
705,90 , , , , , 
706,90 , , , , , 
707,90 , , , , , 
708,90 , , , , , 
709,90 , , , , , 
710,90 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,90 , , , , , 
713,90 , , , , , 
714,90 , , , , , 
715,90 , , , , , 
716,90 , , , , , 
717,90 , , , , , 
718,90 , , , , , 
719,90 , , , , , 
720,90 , , , , , 
721,90 , , , , , 
722,90 , , , , , 
723,90 , , , , , 
724,90 , , , , , 
725,90 , , , , , 
726,90 , , , , , 
727,90 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,90 , , , , , 
734,90 , , , , , 
735,90 , , , , , 
736,90 , , , , , 
737,90 , , , , , 
738,90 , , , , , 
739,90 , , , , , 
740,90 , , , , , 
741,90 , , , , , 
742,90 , , , , , 
743,90 , , , , , 
744,90 , , , , , 
745,90 , , , , , 
746,90 , , , , , 
747,90 , , , , , 
748,90 , , , , , 
749,90 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,90 , , , , , 
752,90 , , , , , 
753,90 , , , , , 
754,90 , , , , , 
755,90 , , , , , 
756,90 , , , , , 
757,51 , , , , , 
758,74 , , , , , 
759,19 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,89 , , , , , 
762,89 , , , , , 
763,89 , , , , , 
764,89 , , , , , 
765,89 , , , , , 
766,89 , , , , , 
767,89 , , , , , 
768,89 , , , , , 
769,89 , , , , , 
770, , , , , , 
771,89 , , , , , 
772,89 , , , , , 
773,89 , , , , , 
774,89 , , , , , 
775,89 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,90 , , , , , 
782,90 , , , , , 
783,90 , , , , , 
784,90 , , , , , 
785,88 , , , , , 
786,88 , , , , , 
787,90 , , , , , 
788,90 , , , , , 
789,90 , , , , , 
790,90 , , , , , 
791,90 , , , , , 
792,71 , , , , , 
793,90 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,88 , , , , , 
796,86 , , , , , 
797,84 , , , , , 
798,86 , , , , , 
799,86 , , , , , 
800,83 , , , , , 
801,82 , , , , , 
802,83 , , , , , 
803,59 , , , , , 
804,87 , , , , , 
805,40 , , , , , 
806,81 , , , , , 
807,60 , , , , , 
808,59 , , , , , 
809,16 , , , , , 
810,86 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,90 , , , , , 
817,90 , , , , , 
818,90 , , , , , 
819,90 , , , , , 
820,90 , , , , , 
821,90 , , , , , 
822,90 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,90 , , , , , 
826,90 , , , , , 
827,90 , , , , , 
828,90 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,90 , , , , , 
831,90 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,90 , , , , , 
836,90 , , , , , 
837,90 , , , , , 
838,74 , , , , , 
839,90 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,88 , , , , , 
846,88 , , , , , 
847,88 , , , , , 
848,87 , , , , , 
849,87 , , , , , 
850,87 , , , , , 
851,90 , , , , , 
852,90 , , , , , 
853,90 , , , , , 
854,40 , , , , , 
855,40 , , , , , 
856,40 , , , , , 
857,59 , , , , , 
858,59 , , , , , 
859,59 , , , , , 
860,16 , , , , , 
861,16 , , , , , 
862,16 , , , , , 
863,86 , , , , , 
864,86 , , , , , 
865,86 , , , , , 
866,MEMORANDA: , , , , , 
867,86 , , , , , 
868,86 , , , , , 
869,86 , , , , , 
870,84 , , , , , 
871,84 , , , , , 
872,84 , , , , , 
873,86 , , , , , 
874,86 , , , , , 
875,86 , , , , , 
876,86 , , , , , 
877,86 , , , , , 
878,86 , , , , , 
879,86 , , , , , 
880,86 , , , , , 
881,86 , , , , , 
882,83 , , , , , 
883,83 , , , , , 
884,83 , , , , , 
885,82 , , , , , 
886,82 , , , , , 
887,82 , , , , , 
888,83 , , , , , 
889,83 , , , , , 
890,83 , , , , , 
891,59 , , , , , 
892,59 , , , , , 
893,59 , , , , , 
894,60 , , , , , 
895,60 , , , , , 
896,60 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,74 , , , , , 
903,74 , , , , , 
904,74 , , , , , 
905,74 , , , , , 
906,74 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,90 , , , , , 
911,90 , , , , , 
912,90 , , , , , 
913,90 , , , , , 
914,90 , , , , , 
915,90 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,90 , , , , , 
919,90 , , , , , 
920,90 , , , , , 
921,90 , , , , , 
922,90 , , , , , 
923,90 , , , , , 
924, , , , , , 
925,90 , , , , , 
926,90 , , , , , 
927,90 , , , , , 
928,90 , , , , , 
929,90 , , , , , 
930, , , , , , 
931,90 , , , , , 
932,90 , , , , , 
933,90 , , , , , 
934,90 , , , , , 
935,90 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,90 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,85 , , , , , 
945,85 , , , , , 
946,85 , , , , , 
947,85 , , , , , 
948,85 , , , , , 
949,85 , , , , , 
950,85 , , , , , 
951,85 , , , , , 
952,85 , , , , , 
953,85 , , , , , 
954,85 , , , , , 
955,85 , , , , , 
956,85 , , , , , 
957,85 , , , , , 
958,85 , , , , , 
959,85 , , , , , 
960,85 , , , , , 
961,85 , , , , , 
962,85 , , , , , 
963, , , , , , 
964,73 , , , , , 
965,73 , , , , , 
966,73 , , , , , 
967,73 , , , , , 
968,85 , , , , , 
969,85 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,74 , , , , , 
972,74 , , , , , 
973,74 , , , , , 
974,74 , , , , , 
975,74 , , , , , 
976,74 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,74 , , , , , 
981,74 , , , , , 
982, OTHER RATIOS: , , , , , 
983,74 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,90 , , , , , 
991,37 , , , , , 
992,37 , , , , , 
993,28 , , , , , 
994,90 , , , , , 
995,76 , , , , , 
996,32 , , , , , 
997,32 , , , , , 
998, , , , , , 
999,90 , , , , , 
1000,25 , , , , , 
1001,28 , , , , , 
1002,32 , , , , , 
1003,26 , , , , , 
1004,28 , , , , , 
1005,90 , , , , , 
1006,74 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,90 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,69 , , , , , 
1012,44 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 7 , , , , , 
1016,19 , , , , , 
1017,16 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,55 , , , , , 
1020,60 , , , , , 
1021,42 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,90 , , , , , 
1028,73 , , , , , 
1029,78 , , , , , 
1030,32 , , , , , 
1031,84 , , , , , 
1032,67 , , , , , 
1033,29 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,90 , , , , , 
1037,90 , , , , , 
1038,90 , , , , , 
1039,90 , , , , , 
1040,90 , , , , , 
1041,90 , , , , , 
1042,90 , , , , , 
1043,90 , , , , , 
1044,90 , , , , , 
1045,90 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,90 , , , , , 
1049,90 , , , , , 
1050,74 , , , , , 
1051,74 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,85 , , , , , 
1055,60 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,89 , , , , , 
1058,89 , , , , , 
1059,89 , , , , , 
1060,60 , , , , , 
1061,83 , , , , , 
1062,88 , , , , , 
1063,44 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,90 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,23 , , , , , 
1068,23 , , , , , 
1069,23 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,90 , , , , , 
1072,90 , , , , , 
1073,90 , , , , , 
1074,90 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,90 , , , , , 
1077,90 , , , , , 
1078,90 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,63 , , , , , 
1085,85 , , , , , 
1086,90 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,71 , , , , , 
1089,71 , , , , , 
1090,71 , , , , , 
1091,71 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,65 , , , , , 
1095,65 , , , , , 
1096,65 , , , , , 
1097,65 , , , , , 
1098,65 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,56 , , , , , 
1101,56 , , , , , 
1102,56 , , , , , 
1103,56 , , , , , 
1104,56 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,30 , , , , , 
1107,30 , , , , , 
1108,30 , , , , , 
1109,30 , , , , , 
1110,30 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,86 , , , , , 
1114,86 , , , , , 
1115,86 , , , , , 
1116,86 , , , , , 
1117,86 , , , , , 
1118,86 , , , , , 
1119,86 , , , , , 
1120,86 , , , , , 
1121,86 , , , , , 
1122,86 , , , , , 
1123,86 , , , , , 
1124,86 , , , , , 
1125,86 , , , , , 
1126,86 , , , , , 
1127,86 , , , , , 
1128,30 , , , , , 
1129,55 , , , , , 
1130,BHCPR Reporters for Quarter Ending 09/30/2012 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 182,482,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 151,593,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 2433312," 138,562,367"," AMERIPRISE FINANCIAL, INC.","MINNEAPOLIS, MN ", , 
1136, 1095674,"13,847,226"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1137, 1199563,"22,738,354", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1138, 2504128,"17,038,106", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1139, 1097614,"13,236,020"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1140, 1025608,"79,031,154", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1141, 1025309,"13,415,479", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1142, 3587146," 340,102,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1143, 4028712,"12,748,499"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1144, 2938451,"17,661,064", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1145, 1074156," 182,021,371", BB&T CORPORATION,"WINSTON-SALEM, NC ", , 
1146, 1078529,"67,959,312"," BBVA USA BANCSHARES, INC."," HOUSTON, TX ", , 
1147, 1245415," 112,093,204", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
