,Column1,Value1,Value2,Value3,Value4,Value5
364, 1025309,"10,491,957", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
365, 1033470,"99,960,000"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
366, 1074156," 121,694,315", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
367, 1883693,"18,226,127", BOK FINANCIAL CORPORATION," TULSA, OK", , 
368, 2277860," 148,698,605", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
369, 1205688,"13,330,227", CITIZENS BANKING CORPORATION,"FLINT, MI", , 
370, 1132449," 159,464,911"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
371, 1027518,"15,270,628", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
372, 1080465,"23,072,737"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
373, 1199844,"57,830,077", COMERICA INCORPORATED," DETROIT, MI", , 
374, 1117679,"47,421,065"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
375, 1049341,"15,214,526"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
376, 1078529,"34,447,570"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
377, 1102367,"13,246,168"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
378, 2734233,"10,655,868"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
379, 1130780,"14,470,594", FBOP CORPORATION,"OAK PARK, IL", , 
380, 1070345,"99,823,708", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
381, 2744894,"17,192,745", FIRST BANCORP," SAN JUAN, PR", , 
382, 1118797,"10,387,828"," FIRST BANKS, INC."," HAZELWOOD, MO", , 
383, 1075612,"15,853,778"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
384, 1094640,"38,830,743", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
385, 1020902,"13,782,767"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
386, 1070804,"10,348,812", FIRSTMERIT CORPORATION,"AKRON, OH", , 
387, 1117129,"14,670,336", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
388, 1245415,"59,844,210", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
389, 3232316," 483,682,338", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
390, 1068191,"34,979,265", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
391, 1104231,"11,226,493", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
392, 2337045,"14,207,844", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", , 
393, 1068025,"93,075,955", KEYCORP," CLEVELAND, OH", , 
394, 1037003,"57,842,471", M&T BANK CORPORATION,"BUFFALO, NY", , 
395, 1199497,"56,560,444", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
396, 1069125," 138,570,626", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
397, 2132932,"27,990,200"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
398, 3212091,"15,206,214", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
399, 1199611,"59,532,356", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
400, 1129382,"47,165,000"," POPULAR, INC."," SAN JUAN, PR", , 
401, 1826056,"25,522,201"," RBC CENTURA BANKS, INC."," RALEIGH, NC", , 
402, 3242838," 138,069,628", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
403, 1071203,"17,623,009"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
404, 1141599,"14,158,145"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
405, 1111435," 110,091,129", STATE STREET CORPORATION,"BOSTON, MA", , 
406, 3152245,"11,405,832", STERLING FINANCIAL CORPORATION,"SPOKANE, WA",Moved from Peer 2, 
407, 1131787," 186,384,841"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
408, 1078846,"32,760,632", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
409, 2816906," 536,664,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
410, 2389941,"14,984,200", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
411, 1249196,"41,271,671", TD BANKNORTH INC.," PORTLAND, ME", , 
412, 1119794," 221,448,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
413, 2694814,"10,306,383"," UCBH HOLDINGS, INC."," SAN FRANCISCO, CA", , 
414, 1378434,"54,616,849", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
415, 2307280,"79,592,197"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
416, 1048773,"12,302,728", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
417, 2801546,"17,555,439"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
418, 1073551," 706,406,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
419, 1145476,"16,894,010", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
420, 1120754," 485,901,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
421, 1079740,"10,592,452", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
422, 1888193,"11,094,808", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
