,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.07,0.09,0.10,0.13,0.26
393, Non-Traded (X), 0.01,0.02,0.02,0.02,0.03
394, Current Credit Exposure (X),0.04,0.06,0.05,0.08,0.11
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.01,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.55,0.76,0.64,0.95,1.31
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.06, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 53.85, 55.18, 54.12, 48.49, 47.64
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 46.15, 44.82, 45.88, 51.51, 52.36
409, Sep Acct Assets(L/H)/Total Life Ast,1.54,1.23,2.28,3.94,1.57
410,Ins Activities Revenue/Adj Oper Inc,0.91,0.79,0.96,1.11,1.03
411, Premium Inc/Ins Activities Revenue, 8.55,8.34, 11.57, 13.39, 11.85
412, Credit Rel Prem Inc/Tot Prem Inc,59.76, 65.25, 57.99, 53.80, 60.16
413,Other Prem Inc/Total Prem Inc,40.24, 34.75, 42.01, 46.20, 39.84
414,Ins Under Net Income/Consol Net Income, 0.12,0.17,0.25,0.29,0.46
415, Ins Net Inc (P/C)/Equity (P/C), 7.00,5.38,7.64,5.23,7.11
416, Ins Net Inc (L/H)/Equity (L/H), 2.72,8.34,5.80,5.92,5.07
417," Insur Ben, Losses, Exp/Insur Premiums",234.21,229.08,134.22,176.23,377.60
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.86,1.00,2.00,1.84,2.36
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.29,0.03,0.27,0.29,0.10
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.01,0.00,0.01,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL,10.03,9.85, 10.25, 10.25,9.14
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.57,0.54,0.42,0.40,1.28
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.13,1.18,1.62,2.25,2.39
426, Cost: Interest-Bearing Deposits,0.26,0.28,0.37,0.46,0.50
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,5.92,0.27,1.65,3.40,3.56
429, Commercial and Industrial Loans,0.56,0.23,9.35,0.50,1.17
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00, -0.11
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,-0.31, 36.00, 20.07, 15.08, 37.19
433, Total Selected Assets,0.98, 86.14, 14.99, 18.65, 60.44
434, Deposits, -31.67, -5.47,3.16, -6.60,-12.83
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
438, Net Income/Avg Equity Capital,7.97,8.23,8.28,7.91,6.78
439, Bank Net Inc/Avg Eq Inv in Banks, 8.42,8.55,7.72,7.91,7.54
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 6.59,6.24,6.01,5.13,4.59
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.06,7.14,8.78,8.47,6.79
442, Bank Net Income/Parent Net Income, 78.15, 72.88, 69.34, 72.74, 79.98
443, Nonbank Net Income/Parent Net Income, 6.86,7.61, 12.21, 11.07,6.07
444, Sub BHCs Net Inc/Parent Net Income,76.51, 83.54, 96.66, 82.20, 82.84
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,21.16, 21.84, 28.43, 30.15, 32.75
447, Total Debt/Equity Capital, 14.44, 14.14, 17.11, 18.34, 18.40
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,17.02, 17.05, 20.42, 22.61, 24.81
449, Tot Debt+Lns Guaranteed for Affl/Equity, 14.81, 14.75, 18.41, 20.21, 20.86
450, Total Debt/Eq Cap - Exc Over Fair Value, 14.65, 14.28, 17.17, 18.44, 18.52
451, Long-Term Debt/Equity Capital, 12.93, 10.76, 12.70, 13.81, 14.07
452, Short-Term Debt/Equity Capital, 1.22,2.43,2.95,2.47,3.85
453, Current Portion of LT Debt/Equity,0.27,0.33,0.21,0.50,0.25
454, Exc Cost Over Fair Value/Equity Cap,0.16,0.13,0.10,0.12,0.18
455, Long-Term Debt/Consolidated LT Debt, 24.05, 23.14, 25.26, 25.51, 19.05
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 102.47,102.66,104.36,106.52,107.31
458, Total Investment in Subs/Equity,108.94,109.31,113.06,114.89,117.67
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",N/A, 99.18,100.49,101.21, 99.98
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1", N/A,105.37,107.81,108.80,109.41
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.42,0.40,0.79,1.23,1.40
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),1.67,2.30,2.19,3.33,2.98
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,144.46,145.21,173.51,152.89,119.92
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,142.42,149.64,169.33,160.13,126.35
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,107.20,129.25,119.87,116.94,107.81
468, , Pretax Oper Inc + Int Exp/Int Expense, 1796.73, 1632.11, 1806.84, 1388.83
469, Div + Int From Subs/Int Exp + Div,160.72,159.36,199.32,202.49,161.34
470, Fees+Other Inc From Subs/Sal + Oth Exp,14.67, 14.59, 11.67,9.12, 13.20
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 55.85, 43.35, 52.81,106.19,182.98
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.97,4.22,4.03,3.25,3.68
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.08,0.02,0.09,0.28
476, Nonaccrual, 7.58,8.31,4.82,7.11, 15.04
477, Total,7.64,8.83,4.86,8.06, 15.65
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.25,0.46,0.86,0.89,1.76
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.29,0.56,0.86,0.89,1.92
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 4.42,3.86,5.82,8.00,5.73
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.33,0.20,0.49,0.69,0.66
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
490, Div Paid/Inc Before Undist Inc,84.08, 69.31, 50.95, 64.35, 69.45
491, Dividends Paid/Net Income, 27.78, 27.42, 27.33, 25.15, 24.90
492, Net Income - Dividends/Avg Equity,5.34,5.69,5.85,5.50,4.71
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 114.67,117.63,143.01,161.00,117.14
495, Dividends From Nonbank Subs,7.85, 16.50, 49.06, 19.39, 17.32
496, Dividends From Subsidiary BHCs,13.24, 19.97, 27.64, 35.97, 44.17
497, Dividends From All Subsidiaries,167.07,198.41,307.20,277.66,229.85
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,45.42, 46.43, 55.82, 52.35, 37.26
501, Interest Income From Bank Subs, 0.61,0.82,0.66,0.67,1.07
502, Mgt & Service Fees From Bank Subs,2.94,3.75,2.96,1.99,5.53
503, Other Income From Bank Subs,0.02,0.01,0.00,0.00,0.02
504, Operating Income From Bank Subs, 53.21, 55.85, 65.38, 63.78, 50.83
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 66.61, 46.97, 47.06, 46.23, 67.04
507, Interest Income From Nonbank Subs,5.56,4.33,8.36,8.57, 15.70
508, Mgt & Serv Fees From Nonbank Subs,1.84,2.10,2.70,4.75,2.98
509, Other Income From Nonbank Subs, 0.48,0.43,0.14,0.19,0.52
510, Operating Inc From Nonbank Subs,114.19, 67.86, 71.58, 97.04,107.01
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,65.66, 48.92, 37.61, 49.24, 47.86
513, Interest Inc From Subsidiary BHCs,0.20,0.96,0.22,0.28,1.02
514, Mgt & Serv Fees From Sub BHCs,0.62,0.93,0.91,0.92,1.15
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs, 109.82, 66.14, 39.60, 51.87, 51.44
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,52.69, 53.75, 47.64, 42.98, 37.13
520, Interest Income From Bank Subs, 0.84,0.78,0.74,1.17,2.30
521, Mgt & Serv Fees From Bank Subs, 3.20,2.64,1.47,1.48,5.07
522, Other Income From Bank Subs,0.09,0.06,0.05,0.00,0.00
523, Operating Income From Bank Subs, 63.09, 64.63, 58.38, 50.87, 52.88
524,Dividends From Nonbank Subs,5.22,3.54,6.52,6.48,6.77
525, Interest Income From Nonbank Subs,2.16,0.91,1.15,2.49,3.16
526, Mgt & Serv Fees From Nonbank Subs,0.16,0.29,0.38,0.39,0.31
527, Other Income From Nonbank Subs, 0.12,0.13,0.03,0.07,0.03
528, Operating Inc From Nonbank Subs, 11.51,8.96, 11.47, 13.08, 13.76
529,Dividends From Subsidiary BHCs, 7.18,8.65, 10.03, 10.75, 10.01
530, Interest Inc From Subsidiary BHCs,0.01,0.02,0.04,0.08,0.26
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 7.90,9.52, 10.99, 12.34, 12.02
534,Loans and Adv From Subs/ST Debt,118.43,100.26,101.37,188.63,302.33
535, Loans and Adv From Subs/Total Debt,30.54, 26.79, 31.33, 28.76, 58.39
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,93 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,93 , , , , , 
547,93 , , , , , 
548,93 , , , , , 
549,93 , , , , , 
550,93 , , , , , 
551,93 , , , , , 
552,93 , , , , , 
553,93 , , , , , 
554,93 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,93 , , , , , 
558,93 , , , , , 
559,93 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,93 , , , , , 
563,92 , , , , , 
564,93 , , , , , 
565,93 , , , , , 
566,93 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,93 , , , , , 
569,93 , , , , , 
570,93 , , , , , 
571, CAPITALIZATION: , , , , , 
572,93 , , , , , 
573,93 , , , , , 
574,93 , , , , , 
575,91 , , , , , 
576,93 , , , , , 
577,90 , , , , , 
578, 1 , , , , , 
579,93 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,93 , , , , , 
582,93 , , , , , 
583,93 , , , , , 
584,93 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,93 , , , , , 
591,93 , , , , , 
592,93 , , , , , 
593,93 , , , , , 
594,93 , , , , , 
595,93 , , , , , 
596,93 , , , , , 
597,93 , , , , , 
598,93 , , , , , 
599,93 , , , , , 
600,93 , , , , , 
601,93 , , , , , 
602,93 , , , , , 
603,93 , , , , , 
604,93 , , , , , 
605,93 , , , , , 
606,89 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,93 , , , , , 
610,93 , , , , , 
611,93 , , , , , 
612,93 , , , , , 
613,93 , , , , , 
614,YIELD OR COST: , , , , , 
615,93 , , , , , 
616,93 , , , , , 
617,63 , , , , , 
618,71 , , , , , 
619,93 , , , , , 
620, , , , , , 
621,92 , , , , , 
622,87 , , , , , 
623,91 , , , , , 
624,90 , , , , , 
625,93 , , , , , 
626,92 , , , , , 
627,90 , , , , , 
628,93 , , , , , 
629,42 , , , , , 
630,86 , , , , , 
631,93 , , , , , 
632,93 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,93 , , , , , 
639,93 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,93 , , , , , 
642, , , , , , 
643,93 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,93 , , , , , 
646,93 , , , , , 
647,93 , , , , , 
648,93 , , , , , 
649,93 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,93 , , , , , 
652,93 , , , , , 
653,93 , , , , , 
654,93 , , , , , 
655,93 , , , , , 
656,93 , , , , , 
657,93 , , , , , 
658,93 , , , , , 
659,93 , , , , , 
660,93 , , , , , 
661,93 , , , , , 
662,93 , , , , , 
663,93 , , , , , 
664,93 , , , , , 
665,93 , , , , , 
666,93 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,90 , , , , , 
670,90 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,93 , , , , , 
677,93 , , , , , 
678,93 , , , , , 
679,93 , , , , , 
680,93 , , , , , 
681,93 , , , , , 
682,93 , , , , , 
683,93 , , , , , 
684,93 , , , , , 
685,93 , , , , , 
686,93 , , , , , 
687,93 , , , , , 
688,93 , , , , , 
689,93 , , , , , 
690,93 , , , , , 
691,93 , , , , , 
692,93 , , , , , 
693,93 , , , , , 
694,MEMORANDA: , , , , , 
695,93 , , , , , 
696,93 , , , , , 
697,93 , , , , , 
698,93 , , , , , 
699,93 , , , , , 
700,93 , , , , , 
701,93 , , , , , 
702,93 , , , , , 
703,93 , , , , , 
704,93 , , , , , 
705,93 , , , , , 
706,93 , , , , , 
707,93 , , , , , 
708,93 , , , , , 
709,93 , , , , , 
710,93 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,93 , , , , , 
713,93 , , , , , 
714,93 , , , , , 
715,93 , , , , , 
716,93 , , , , , 
717,93 , , , , , 
718,93 , , , , , 
719,93 , , , , , 
720,93 , , , , , 
721,93 , , , , , 
722,93 , , , , , 
723,93 , , , , , 
724,93 , , , , , 
725,93 , , , , , 
726,93 , , , , , 
727,93 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,93 , , , , , 
734,93 , , , , , 
735,93 , , , , , 
736,93 , , , , , 
737,93 , , , , , 
738,93 , , , , , 
739,93 , , , , , 
740,93 , , , , , 
741,93 , , , , , 
742,93 , , , , , 
743,93 , , , , , 
744,93 , , , , , 
745,93 , , , , , 
746,93 , , , , , 
747,93 , , , , , 
748,93 , , , , , 
749,93 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,93 , , , , , 
752,93 , , , , , 
753,93 , , , , , 
754,93 , , , , , 
755,93 , , , , , 
756,93 , , , , , 
757,70 , , , , , 
758,91 , , , , , 
759,18 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,92 , , , , , 
762,92 , , , , , 
763,92 , , , , , 
764,92 , , , , , 
765,92 , , , , , 
766,92 , , , , , 
767,92 , , , , , 
768,92 , , , , , 
769,92 , , , , , 
770, , , , , , 
771,92 , , , , , 
772,92 , , , , , 
773,92 , , , , , 
774,92 , , , , , 
775,92 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,93 , , , , , 
782,93 , , , , , 
783,92 , , , , , 
784,93 , , , , , 
785,84 , , , , , 
786,91 , , , , , 
787,93 , , , , , 
788,93 , , , , , 
789,93 , , , , , 
790,93 , , , , , 
791,93 , , , , , 
792,89 , , , , , 
793,92 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,92 , , , , , 
796,90 , , , , , 
797,88 , , , , , 
798,90 , , , , , 
799,91 , , , , , 
800,87 , , , , , 
801,87 , , , , , 
802,89 , , , , , 
803,69 , , , , , 
804,92 , , , , , 
805,52 , , , , , 
806,75 , , , , , 
807,62 , , , , , 
808,65 , , , , , 
809,16 , , , , , 
810,90 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,93 , , , , , 
817,93 , , , , , 
818,93 , , , , , 
819,93 , , , , , 
820,93 , , , , , 
821,93 , , , , , 
822,93 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,93 , , , , , 
826,93 , , , , , 
827,93 , , , , , 
828,93 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,93 , , , , , 
831,93 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,93 , , , , , 
836,93 , , , , , 
837,93 , , , , , 
838,93 , , , , , 
839,93 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,92 , , , , , 
846,92 , , , , , 
847,92 , , , , , 
848,92 , , , , , 
849,92 , , , , , 
850,92 , , , , , 
851,93 , , , , , 
852,93 , , , , , 
853,93 , , , , , 
854,52 , , , , , 
855,52 , , , , , 
856,52 , , , , , 
857,65 , , , , , 
858,65 , , , , , 
859,65 , , , , , 
860,16 , , , , , 
861,16 , , , , , 
862,16 , , , , , 
863,90 , , , , , 
864,90 , , , , , 
865,90 , , , , , 
866,MEMORANDA: , , , , , 
867,90 , , , , , 
868,90 , , , , , 
869,90 , , , , , 
870,88 , , , , , 
871,88 , , , , , 
872,88 , , , , , 
873,90 , , , , , 
874,90 , , , , , 
875,90 , , , , , 
876,90 , , , , , 
877,90 , , , , , 
878,90 , , , , , 
879,91 , , , , , 
880,91 , , , , , 
881,91 , , , , , 
882,87 , , , , , 
883,87 , , , , , 
884,87 , , , , , 
885,87 , , , , , 
886,87 , , , , , 
887,87 , , , , , 
888,89 , , , , , 
889,89 , , , , , 
890,89 , , , , , 
891,69 , , , , , 
892,69 , , , , , 
893,69 , , , , , 
894,62 , , , , , 
895,62 , , , , , 
896,62 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,93 , , , , , 
903, 0 , , , , , 
904, 0 , , , , , 
905, 0 , , , , , 
906, 0 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,93 , , , , , 
911,93 , , , , , 
912,93 , , , , , 
913,93 , , , , , 
914,93 , , , , , 
915,93 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,93 , , , , , 
919,93 , , , , , 
920,93 , , , , , 
921,93 , , , , , 
922,93 , , , , , 
923,93 , , , , , 
924, , , , , , 
925,93 , , , , , 
926,93 , , , , , 
927,93 , , , , , 
928,93 , , , , , 
929,93 , , , , , 
930, , , , , , 
931,93 , , , , , 
932,93 , , , , , 
933,93 , , , , , 
934,93 , , , , , 
935,93 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,93 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,92 , , , , , 
945,92 , , , , , 
946,92 , , , , , 
947,92 , , , , , 
948,92 , , , , , 
949,92 , , , , , 
950,92 , , , , , 
951,92 , , , , , 
952,92 , , , , , 
953,92 , , , , , 
954,92 , , , , , 
955,92 , , , , , 
956,92 , , , , , 
957,92 , , , , , 
958,92 , , , , , 
959,92 , , , , , 
960,92 , , , , , 
961,92 , , , , , 
962,92 , , , , , 
963, , , , , , 
964,92 , , , , , 
965,92 , , , , , 
966,92 , , , , , 
967,92 , , , , , 
968,92 , , , , , 
969,92 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,91 , , , , , 
972,91 , , , , , 
973,91 , , , , , 
974,91 , , , , , 
975,91 , , , , , 
976,91 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,91 , , , , , 
981,91 , , , , , 
982, OTHER RATIOS: , , , , , 
983,91 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,93 , , , , , 
991,32 , , , , , 
992,32 , , , , , 
993,21 , , , , , 
994,93 , , , , , 
995,78 , , , , , 
996,28 , , , , , 
997,28 , , , , , 
998, , , , , , 
999,93 , , , , , 
1000,23 , , , , , 
1001,20 , , , , , 
1002,28 , , , , , 
1003,23 , , , , , 
1004,21 , , , , , 
1005,93 , , , , , 
1006,93 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,93 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,74 , , , , , 
1012,42 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 5 , , , , , 
1016,20 , , , , , 
1017,16 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,68 , , , , , 
1020,70 , , , , , 
1021,41 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,93 , , , , , 
1028,81 , , , , , 
1029,83 , , , , , 
1030,23 , , , , , 
1031,90 , , , , , 
1032,79 , , , , , 
1033,20 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,93 , , , , , 
1037,93 , , , , , 
1038,93 , , , , , 
1039,93 , , , , , 
1040,93 , , , , , 
1041,93 , , , , , 
1042,93 , , , , , 
1043,93 , , , , , 
1044,93 , , , , , 
1045,93 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,93 , , , , , 
1049,93 , , , , , 
1050, 0 , , , , , 
1051, 0 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,90 , , , , , 
1055,50 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,93 , , , , , 
1058,93 , , , , , 
1059,93 , , , , , 
1060,69 , , , , , 
1061,89 , , , , , 
1062,93 , , , , , 
1063,55 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,93 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,20 , , , , , 
1068,20 , , , , , 
1069,20 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,93 , , , , , 
1072,93 , , , , , 
1073,93 , , , , , 
1074,93 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,93 , , , , , 
1077,93 , , , , , 
1078,93 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,82 , , , , , 
1085,90 , , , , , 
1086,93 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,80 , , , , , 
1089,80 , , , , , 
1090,80 , , , , , 
1091,80 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,78 , , , , , 
1095,78 , , , , , 
1096,78 , , , , , 
1097,78 , , , , , 
1098,78 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,68 , , , , , 
1101,68 , , , , , 
1102,68 , , , , , 
1103,68 , , , , , 
1104,68 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,20 , , , , , 
1107,20 , , , , , 
1108,20 , , , , , 
1109,20 , , , , , 
1110,20 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,92 , , , , , 
1114,92 , , , , , 
1115,92 , , , , , 
1116,92 , , , , , 
1117,92 , , , , , 
1118,92 , , , , , 
1119,92 , , , , , 
1120,92 , , , , , 
1121,92 , , , , , 
1122,92 , , , , , 
1123,92 , , , , , 
1124,92 , , , , , 
1125,92 , , , , , 
1126,92 , , , , , 
1127,92 , , , , , 
1128,25 , , , , , 
1129,67 , , , , , 
1130,BHCPR Reporters for Quarter Ending 12/31/2015 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 158,581,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"12,795,071"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"15,856,246"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"27,715,021", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,076,211", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,802,637"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"95,099,966", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"15,501,362", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 393,780,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 4028712,"23,883,467"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1143, 2938451,"27,998,160", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1144, 1074156," 209,947,022", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1145, 1078529,"89,967,342"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1146, 1245415," 125,656,772", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1147, 1883693,"31,495,590", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1148, 1020180,"10,723,184", BREMER FINANCIAL CORPORATION,"SAINT PAUL, MN ", , 
