,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.09,0.08,0.09,0.10,0.13
393, Non-Traded (X), 0.02,0.01,0.02,0.02,0.02
394, Current Credit Exposure (X),0.06,0.04,0.06,0.05,0.08
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.00,0.01
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.72,0.56,0.76,0.64,0.95
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 03/31/2015,03/31/2014,12/31/2014,12/31/2013,12/31/2012
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.05, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 54.63, 55.09, 55.18, 54.12, 48.49
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 45.37, 44.91, 44.82, 45.88, 51.51
409, Sep Acct Assets(L/H)/Total Life Ast,1.29,1.21,1.23,2.28,3.94
410,Ins Activities Revenue/Adj Oper Inc,0.84,0.78,0.79,0.96,1.11
411, Premium Inc/Ins Activities Revenue, 8.38,8.34,8.34, 11.57, 13.39
412, Credit Rel Prem Inc/Tot Prem Inc,64.30, 67.18, 65.25, 57.99, 53.80
413,Other Prem Inc/Total Prem Inc,35.70, 32.82, 34.75, 42.01, 46.20
414,Ins Under Net Income/Consol Net Income, 0.15,0.12,0.17,0.25,0.29
415, Ins Net Inc (P/C)/Equity (P/C), 3.43,4.43,6.39,7.65,5.23
416, Ins Net Inc (L/H)/Equity (L/H),13.00,6.49,7.96,5.80,5.92
417," Insur Ben, Losses, Exp/Insur Premiums",134.66,110.37,229.08,134.22,176.23
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.88,1.25,1.00,2.00,1.84
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.03,0.62,0.03,0.27,0.29
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.00,0.01,0.00,0.01
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.53,9.77,9.85, 10.25, 10.25
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.55,0.62,0.54,0.42,0.40
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.02,1.28,1.18,1.63,2.25
426, Cost: Interest-Bearing Deposits,0.26,0.29,0.28,0.37,0.46
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,0.86,0.27,0.27,1.72,3.40
429, Commercial and Industrial Loans,0.26,0.49,0.23,9.35,0.50
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,25.80, 21.35, 36.01, 19.90, 15.08
433, Total Selected Assets, 32.63, 19.41, 86.15, 14.85, 18.65
434, Deposits, -12.07,6.66, -5.47,3.16, -6.60
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,03/31/2015,03/31/2014,12/31/2014,12/31/2013,12/31/2012
438, Net Income/Avg Equity Capital,7.77,8.18,8.23,8.28,7.91
439, Bank Net Inc/Avg Eq Inv in Banks, 8.14,8.13,8.59,7.90,7.91
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 6.47,6.29,6.24,6.01,5.13
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.29,8.41,7.14,8.78,8.47
442, Bank Net Income/Parent Net Income, 76.37, 72.17, 73.39, 69.98, 72.74
443, Nonbank Net Income/Parent Net Income, 6.93,8.06,7.61, 12.21, 11.07
444, Sub BHCs Net Inc/Parent Net Income,75.88, 77.78, 83.54, 96.66, 82.20
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,20.30, 24.49, 21.84, 28.43, 30.15
447, Total Debt/Equity Capital, 13.16, 15.22, 14.14, 17.11, 18.34
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,16.05, 18.57, 17.04, 20.42, 22.61
449, Tot Debt+Lns Guaranteed for Affl/Equity, 13.68, 16.38, 14.75, 18.41, 20.21
450, Total Debt/Eq Cap - Exc Over Fair Value, 13.29, 15.33, 14.27, 17.17, 18.44
451, Long-Term Debt/Equity Capital, 10.18, 10.99, 10.72, 12.70, 13.81
452, Short-Term Debt/Equity Capital, 2.22,2.80,2.46,2.95,2.47
453, Current Portion of LT Debt/Equity,0.38,0.21,0.33,0.21,0.50
454, Exc Cost Over Fair Value/Equity Cap,0.13,0.14,0.13,0.10,0.12
455, Long-Term Debt/Consolidated LT Debt, 22.05, 23.84, 22.94, 25.26, 25.51
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 102.34,103.36,102.66,104.36,106.52
458, Total Investment in Subs/Equity,108.64,110.58,109.31,113.06,114.89
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",N/A, 99.21, 99.18,100.49,101.21
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1", N/A,105.79,105.37,107.81,108.80
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.40,0.51,0.40,0.79,1.23
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.12,2.25,2.30,2.19,3.33
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,127.78,125.40,142.72,173.51,152.89
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,119.02,132.22,149.64,169.33,160.13
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div, 70.90,147.04,129.25,119.87,116.94
468, Pretax Oper Inc + Int Exp/Int Expense, 1363.84, 1563.85, 1632.11, 1806.84, 1388.83
469, Div + Int From Subs/Int Exp + Div,144.53,124.33,157.90,206.18,202.49
470, Fees+Other Inc From Subs/Sal + Oth Exp,14.87, 17.37, 13.49, 10.57,9.12
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 34.20, 42.95, 43.35, 52.81,106.19
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.21,3.76,4.22,4.03,3.25
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.03,0.08,0.02,0.09
476, Nonaccrual, 8.89,3.78,8.31,4.82,7.11
477, Total,9.07,4.18,8.83,4.86,8.06
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.48,0.63,0.46,0.86,0.89
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.51,0.70,0.56,0.86,0.89
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 3.49,4.21,3.86,5.82,8.00
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.24,0.25,0.20,0.49,0.69
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 03/31/2015,03/31/2014,12/31/2014,12/31/2013,12/31/2012
490, Div Paid/Inc Before Undist Inc,62.94, 72.87, 70.26, 50.95, 64.35
491, Dividends Paid/Net Income, 29.94, 25.35, 28.01, 27.33, 25.15
492, Net Income - Dividends/Avg Equity,5.12,5.75,5.63,5.86,5.50
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 100.38, 89.68,117.17,154.49,161.00
495, Dividends From Nonbank Subs,2.83,5.42, 16.50, 49.06, 19.39
496, Dividends From Subsidiary BHCs,14.70, 18.00, 19.97, 27.64, 35.97
497, Dividends From All Subsidiaries,149.09,141.28,197.94,319.17,277.66
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,47.47, 37.89, 46.62, 57.12, 52.35
501, Interest Income From Bank Subs, 0.72,0.58,0.82,0.65,0.67
502, Mgt & Service Fees From Bank Subs,4.44,2.62,3.75,2.91,1.99
503, Other Income From Bank Subs,0.01,0.00,0.00,0.00,0.00
504, Operating Income From Bank Subs, 58.83, 47.79, 55.10, 66.68, 63.78
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 27.06, 38.05, 46.97, 47.06, 46.23
507, Interest Income From Nonbank Subs,4.47, 10.75,4.33,8.36,8.57
508, Mgt & Serv Fees From Nonbank Subs,2.55,2.09,2.10,2.70,4.75
509, Other Income From Nonbank Subs, 0.71,1.98,0.43,0.14,0.19
510, Operating Inc From Nonbank Subs, 42.79,134.95, 67.86, 71.58, 97.04
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,44.47, 38.29, 48.92, 37.61, 49.24
513, Interest Inc From Subsidiary BHCs,1.23,0.16,0.96,0.22,0.28
514, Mgt & Serv Fees From Sub BHCs,1.48,1.82,0.93,0.91,0.92
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,61.30, 41.46, 66.14, 39.60, 51.87
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,43.51, 39.71, 54.30, 48.80, 42.98
520, Interest Income From Bank Subs, 2.13,1.95,0.78,0.74,1.17
521, Mgt & Serv Fees From Bank Subs, 3.62,2.46,2.64,1.47,1.48
522, Other Income From Bank Subs,0.07,0.06,0.02,0.02,0.00
523, Operating Income From Bank Subs, 60.87, 55.10, 64.63, 58.38, 50.87
524,Dividends From Nonbank Subs,2.21,3.87,3.54,6.52,6.48
525, Interest Income From Nonbank Subs,2.95,1.73,0.91,1.15,2.49
526, Mgt & Serv Fees From Nonbank Subs,0.29,0.41,0.29,0.38,0.39
527, Other Income From Nonbank Subs, 0.19,0.40,0.13,0.03,0.07
528, Operating Inc From Nonbank Subs,8.99, 12.52,8.96, 11.47, 13.08
529,Dividends From Subsidiary BHCs, 6.40,9.30,8.65, 10.03, 10.75
530, Interest Inc From Subsidiary BHCs,0.01,0.03,0.02,0.04,0.08
531, Mgt & Serv Fees From Sub BHCs,0.00,0.01,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 7.37, 10.52,9.52, 10.99, 12.34
534,Loans and Adv From Subs/ST Debt, 68.75,165.16,100.14,101.37,188.63
535, Loans and Adv From Subs/Total Debt,26.53, 31.60, 26.81, 31.33, 28.76
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,93 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,93 , , , , , 
547,93 , , , , , 
548,93 , , , , , 
549,93 , , , , , 
550,93 , , , , , 
551,93 , , , , , 
552,93 , , , , , 
553,93 , , , , , 
554,93 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,93 , , , , , 
558,93 , , , , , 
559,93 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,93 , , , , , 
563,91 , , , , , 
564,93 , , , , , 
565,93 , , , , , 
566,93 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,93 , , , , , 
569,93 , , , , , 
570,93 , , , , , 
571, CAPITALIZATION: , , , , , 
572,93 , , , , , 
573,93 , , , , , 
574,93 , , , , , 
575,92 , , , , , 
576,93 , , , , , 
577,92 , , , , , 
578, 1 , , , , , 
579,93 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,93 , , , , , 
582,93 , , , , , 
583,93 , , , , , 
584,92 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,93 , , , , , 
591,93 , , , , , 
592,93 , , , , , 
593,93 , , , , , 
594,93 , , , , , 
595,93 , , , , , 
596,93 , , , , , 
597,93 , , , , , 
598,93 , , , , , 
599,93 , , , , , 
600,93 , , , , , 
601,93 , , , , , 
602,93 , , , , , 
603,93 , , , , , 
604,93 , , , , , 
605,93 , , , , , 
606,93 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,93 , , , , , 
610,93 , , , , , 
611,93 , , , , , 
612,93 , , , , , 
613,93 , , , , , 
614,YIELD OR COST: , , , , , 
615,93 , , , , , 
616,93 , , , , , 
617,56 , , , , , 
618,69 , , , , , 
619,93 , , , , , 
620, , , , , , 
621,92 , , , , , 
622,86 , , , , , 
623,91 , , , , , 
624,88 , , , , , 
625,93 , , , , , 
626,92 , , , , , 
627,90 , , , , , 
628,93 , , , , , 
629,41 , , , , , 
630,81 , , , , , 
631,93 , , , , , 
632,93 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,93 , , , , , 
639,93 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,92 , , , , , 
642, , , , , , 
643,93 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,93 , , , , , 
646,93 , , , , , 
647,93 , , , , , 
648,93 , , , , , 
649,93 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,93 , , , , , 
652,93 , , , , , 
653,93 , , , , , 
654,93 , , , , , 
655,93 , , , , , 
656,93 , , , , , 
657,93 , , , , , 
658,93 , , , , , 
659,93 , , , , , 
660,93 , , , , , 
661,93 , , , , , 
662,93 , , , , , 
663,93 , , , , , 
664,93 , , , , , 
665,93 , , , , , 
666,93 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,92 , , , , , 
670,92 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,93 , , , , , 
677,93 , , , , , 
678,93 , , , , , 
679,93 , , , , , 
680,93 , , , , , 
681,93 , , , , , 
682,93 , , , , , 
683,93 , , , , , 
684,93 , , , , , 
685,93 , , , , , 
686,93 , , , , , 
687,93 , , , , , 
688,93 , , , , , 
689,93 , , , , , 
690,93 , , , , , 
691,93 , , , , , 
692,93 , , , , , 
693,93 , , , , , 
694,MEMORANDA: , , , , , 
695,93 , , , , , 
696,93 , , , , , 
697,93 , , , , , 
698,93 , , , , , 
699,93 , , , , , 
700,93 , , , , , 
701,93 , , , , , 
702,93 , , , , , 
703,93 , , , , , 
704,93 , , , , , 
705,93 , , , , , 
706,93 , , , , , 
707,93 , , , , , 
708,93 , , , , , 
709,93 , , , , , 
710,93 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,93 , , , , , 
713,93 , , , , , 
714,93 , , , , , 
715,93 , , , , , 
716,93 , , , , , 
717,93 , , , , , 
718,93 , , , , , 
719,93 , , , , , 
720,93 , , , , , 
721,93 , , , , , 
722,93 , , , , , 
723,93 , , , , , 
724,93 , , , , , 
725,93 , , , , , 
726,93 , , , , , 
727,93 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,93 , , , , , 
734,93 , , , , , 
735,93 , , , , , 
736,93 , , , , , 
737,93 , , , , , 
738,93 , , , , , 
739,93 , , , , , 
740,93 , , , , , 
741,93 , , , , , 
742,93 , , , , , 
743,93 , , , , , 
744,93 , , , , , 
745,93 , , , , , 
746,93 , , , , , 
747,93 , , , , , 
748,93 , , , , , 
749,93 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,93 , , , , , 
752,93 , , , , , 
753,93 , , , , , 
754,93 , , , , , 
755,93 , , , , , 
756,93 , , , , , 
757,69 , , , , , 
758,92 , , , , , 
759,22 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,92 , , , , , 
762,92 , , , , , 
763,92 , , , , , 
764,92 , , , , , 
765,92 , , , , , 
766,92 , , , , , 
767,92 , , , , , 
768,92 , , , , , 
769,92 , , , , , 
770, , , , , , 
771,92 , , , , , 
772,92 , , , , , 
773,92 , , , , , 
774,92 , , , , , 
775,92 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,93 , , , , , 
782,93 , , , , , 
783,91 , , , , , 
784,93 , , , , , 
785,79 , , , , , 
786,91 , , , , , 
787,93 , , , , , 
788,93 , , , , , 
789,93 , , , , , 
790,93 , , , , , 
791,93 , , , , , 
792,93 , , , , , 
793,91 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,92 , , , , , 
796,90 , , , , , 
797,89 , , , , , 
798,90 , , , , , 
799,91 , , , , , 
800,90 , , , , , 
801,88 , , , , , 
802,89 , , , , , 
803,69 , , , , , 
804,91 , , , , , 
805,46 , , , , , 
806,75 , , , , , 
807,61 , , , , , 
808,66 , , , , , 
809,17 , , , , , 
810,89 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,93 , , , , , 
817,93 , , , , , 
818,93 , , , , , 
819,93 , , , , , 
820,93 , , , , , 
821,93 , , , , , 
822,93 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,93 , , , , , 
826,93 , , , , , 
827,93 , , , , , 
828,93 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,93 , , , , , 
831,93 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,93 , , , , , 
836,93 , , , , , 
837,93 , , , , , 
838,93 , , , , , 
839,93 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,92 , , , , , 
846,92 , , , , , 
847,92 , , , , , 
848,91 , , , , , 
849,91 , , , , , 
850,91 , , , , , 
851,92 , , , , , 
852,92 , , , , , 
853,92 , , , , , 
854,46 , , , , , 
855,46 , , , , , 
856,46 , , , , , 
857,66 , , , , , 
858,66 , , , , , 
859,66 , , , , , 
860,17 , , , , , 
861,17 , , , , , 
862,17 , , , , , 
863,89 , , , , , 
864,89 , , , , , 
865,89 , , , , , 
866,MEMORANDA: , , , , , 
867,90 , , , , , 
868,90 , , , , , 
869,90 , , , , , 
870,89 , , , , , 
871,89 , , , , , 
872,89 , , , , , 
873,90 , , , , , 
874,90 , , , , , 
875,90 , , , , , 
876,90 , , , , , 
877,90 , , , , , 
878,90 , , , , , 
879,91 , , , , , 
880,91 , , , , , 
881,91 , , , , , 
882,90 , , , , , 
883,90 , , , , , 
884,90 , , , , , 
885,88 , , , , , 
886,88 , , , , , 
887,88 , , , , , 
888,89 , , , , , 
889,89 , , , , , 
890,89 , , , , , 
891,69 , , , , , 
892,69 , , , , , 
893,69 , , , , , 
894,61 , , , , , 
895,61 , , , , , 
896,61 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,93 , , , , , 
903, 0 , , , , , 
904, 0 , , , , , 
905, 0 , , , , , 
906, 0 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,93 , , , , , 
911,93 , , , , , 
912,93 , , , , , 
913,93 , , , , , 
914,93 , , , , , 
915,93 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,93 , , , , , 
919,93 , , , , , 
920,93 , , , , , 
921,93 , , , , , 
922,93 , , , , , 
923,93 , , , , , 
924, , , , , , 
925,93 , , , , , 
926,93 , , , , , 
927,93 , , , , , 
928,93 , , , , , 
929,93 , , , , , 
930, , , , , , 
931,93 , , , , , 
932,93 , , , , , 
933,93 , , , , , 
934,93 , , , , , 
935,93 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,93 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,91 , , , , , 
945,91 , , , , , 
946,91 , , , , , 
947,91 , , , , , 
948,91 , , , , , 
949,91 , , , , , 
950,91 , , , , , 
951,91 , , , , , 
952,91 , , , , , 
953,91 , , , , , 
954,91 , , , , , 
955,91 , , , , , 
956,91 , , , , , 
957,91 , , , , , 
958,91 , , , , , 
959,91 , , , , , 
960,91 , , , , , 
961,91 , , , , , 
962,91 , , , , , 
963, , , , , , 
964,91 , , , , , 
965,91 , , , , , 
966,91 , , , , , 
967,91 , , , , , 
968,91 , , , , , 
969,91 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,92 , , , , , 
972,92 , , , , , 
973,92 , , , , , 
974,92 , , , , , 
975,92 , , , , , 
976,92 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,92 , , , , , 
981,92 , , , , , 
982, OTHER RATIOS: , , , , , 
983,92 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,93 , , , , , 
991,33 , , , , , 
992,33 , , , , , 
993,22 , , , , , 
994,93 , , , , , 
995,75 , , , , , 
996,25 , , , , , 
997,25 , , , , , 
998, , , , , , 
999,93 , , , , , 
1000,23 , , , , , 
1001,22 , , , , , 
1002,25 , , , , , 
1003,23 , , , , , 
1004,22 , , , , , 
1005,93 , , , , , 
1006,93 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,93 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,73 , , , , , 
1012,41 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 3 , , , , , 
1016, 9 , , , , , 
1017,17 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,68 , , , , , 
1020,72 , , , , , 
1021,41 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,93 , , , , , 
1028,81 , , , , , 
1029,79 , , , , , 
1030,23 , , , , , 
1031,92 , , , , , 
1032,80 , , , , , 
1033,23 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,93 , , , , , 
1037,93 , , , , , 
1038,93 , , , , , 
1039,93 , , , , , 
1040,93 , , , , , 
1041,93 , , , , , 
1042,93 , , , , , 
1043,93 , , , , , 
1044,93 , , , , , 
1045,93 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,93 , , , , , 
1049,93 , , , , , 
1050, 0 , , , , , 
1051, 0 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,92 , , , , , 
1055,50 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,92 , , , , , 
1058,92 , , , , , 
1059,92 , , , , , 
1060,61 , , , , , 
1061,87 , , , , , 
1062,90 , , , , , 
1063,54 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,93 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,21 , , , , , 
1068,21 , , , , , 
1069,21 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,93 , , , , , 
1072,93 , , , , , 
1073,93 , , , , , 
1074,93 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,93 , , , , , 
1077,93 , , , , , 
1078,93 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,68 , , , , , 
1085,92 , , , , , 
1086,93 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,80 , , , , , 
1089,80 , , , , , 
1090,80 , , , , , 
1091,80 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,78 , , , , , 
1095,78 , , , , , 
1096,78 , , , , , 
1097,78 , , , , , 
1098,78 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,64 , , , , , 
1101,64 , , , , , 
1102,64 , , , , , 
1103,64 , , , , , 
1104,64 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,23 , , , , , 
1107,23 , , , , , 
1108,23 , , , , , 
1109,23 , , , , , 
1110,23 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,92 , , , , , 
1114,92 , , , , , 
1115,92 , , , , , 
1116,92 , , , , , 
1117,92 , , , , , 
1118,92 , , , , , 
1119,92 , , , , , 
1120,92 , , , , , 
1121,92 , , , , , 
1122,92 , , , , , 
1123,92 , , , , , 
1124,92 , , , , , 
1125,92 , , , , , 
1126,92 , , , , , 
1127,92 , , , , , 
1128,30 , , , , , 
1129,60 , , , , , 
1130,BHCPR Reporters for Quarter Ending 03/31/2015 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 153,524,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"11,882,771"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"15,844,167"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"27,088,806", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,535,572", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,635,049"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"89,669,872", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"15,206,800", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 399,088,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 4028712,"19,983,395"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1143, 2938451,"25,221,666", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1144, 1074156," 189,227,838", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1145, 1078529,"85,485,851"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1146, 1245415," 118,263,888", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1147, 1883693,"30,371,794", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1148, 2277860," 306,501,324", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA ", , 
