,Column1,Value1,Value2,Value3,Value4,Value5
364, 1025309,"10,822,801", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
365, 3587146," 205,151,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
366, 1074156," 136,417,064", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
367, 1078529,"59,953,528"," BBVA USA BANCSHARES, INC."," THE WOODLANDS, TX", , 
368, 1883693,"21,196,896", BOK FINANCIAL CORPORATION," TULSA, OK", , 
369, 2277860," 150,608,527", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
370, 1843080,"10,442,907", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
371, 1132449," 161,759,026"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
372, 1205688,"13,543,190"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
373, 1027518,"15,939,578", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
374, 1080465,"27,354,807"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
375, 1199844,"67,167,320", COMERICA INCORPORATED," DALLAS, TX", , 
376, 1049341,"16,777,392"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
377, 1102367,"13,899,837"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
378, 3602067,"10,375,097", DORAL GP LTD.," SAN JUAN, PR", Moved from Peer 2, 
379, 2734233,"11,760,245"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
380, 1130780,"16,388,722", FBOP CORPORATION,"OAK PARK, IL", , 
381, 1070345," 111,396,404", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
382, 2744894,"18,149,029", FIRST BANCORP," SAN JUAN, PR", , 
383, 1118797,"10,811,143"," FIRST BANKS, INC."," SAINT LOUIS, MO", , 
384, 1075612,"16,758,983"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
385, 1094640,"37,269,196", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
386, 1020902,"16,296,348"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
387, 1070804,"10,519,416", FIRSTMERIT CORPORATION,"AKRON, OH", , 
388, 1117129,"16,052,867", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
389, 1245415,"69,172,194", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
390, 3232316," 493,010,805", HSBC NORTH AMERICA HOLDINGS IN,"METTAWA, IL", , 
391, 1068191,"55,985,225", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
392, 1104231,"11,016,786", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
393, 1068025," 101,596,381", KEYCORP," CLEVELAND, OH", , 
394, 1037003,"66,085,573", M&T BANK CORPORATION,"BUFFALO, NY", , 
395, 3594612,"63,432,326", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
396, 1069125," 155,046,667", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
397, 2132932,"30,923,823"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
398, 3212091,"16,304,454", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
399, 1199611,"77,480,291", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
400, 1069778," 140,026,464"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", Moved from Peer 9, 
401, 1129382,"41,822,000"," POPULAR, INC."," SAN JUAN, PR", , 
402, 1826056,"33,526,924"," RBC CENTURA BANKS, INC."," RALEIGH, NC", , 
403, 3242838," 144,251,469", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
404, 1141599,"13,730,724"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
405, 1111435," 154,478,813", STATE STREET CORPORATION,"BOSTON, MA", , 
406, 3152245,"12,696,204", STERLING FINANCIAL CORPORATION,"SPOKANE, WA", , 
407, 1131787," 178,986,947"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
408, 1117156,"13,093,107"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
409, 1078846,"33,759,890", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
410, 2816906," 750,323,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
411, 2389941,"16,430,278", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
412, 1249196," 118,171,246", TD BANKNORTH INC.," PORTLAND, ME", , 
413, 1119794," 241,781,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
414, 2694814,"12,743,124"," UCBH HOLDINGS, INC."," SAN FRANCISCO, CA", , 
415, 1378434,"57,933,325", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
416, 2307280,"50,776,927"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
417, 1048773,"12,961,211", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
418, 2801546,"16,034,317"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
419, 1073551," 808,575,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
420, 1145476,"17,249,905", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
421, 1120754," 595,221,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
422, 1079740,"10,787,077", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
423, 1888193,"11,846,590", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
