,Column1,Value1,Value2,Value3,Value4,Value5
364, 1199563,"22,525,286", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
365, 1097614,"13,589,893"," BANCORPSOUTH, INC.","TUPELO, MS", , 
366, 1025608,"72,761,045", BANCWEST CORPORATION,"HONOLULU, HI", , 
367, 1025309,"12,716,603", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
368, 3587146," 254,352,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
369, 1074156," 157,230,367", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
370, 1078529,"64,318,215"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
371, 1883693,"24,309,065", BOK FINANCIAL CORPORATION," TULSA, OK", , 
372, 2277860," 196,932,749", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
373, 1843080,"11,253,181", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
374, 1036967,"52,983,038", CIT GROUP INC.,"NEW YORK, NY", , 
375, 1132449," 136,117,759"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
376, 1205688,"10,647,090"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
377, 1027518,"21,832,968", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
378, 1199844,"55,154,553", COMERICA INCORPORATED," DALLAS, TX", , 
379, 1049341,"18,763,245"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
380, 1102367,"17,826,217"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
381, 3846375,"61,620,705", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
382, 2734233,"20,417,394"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
383, 1070345," 112,322,078", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
384, 2744894,"16,678,879", FIRST BANCORP," SAN JUAN, PR", , 
385, 1075612,"21,049,291"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
386, 1094640,"25,384,801", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
387, 1020902,"14,928,980"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
388, 2648693,"20,902,440"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY", , 
389, 1060627,"10,458,868", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
390, 1070804,"14,360,745", FIRSTMERIT CORPORATION,"AKRON, OH", , 
391, 1117129,"16,330,773", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
392, 2380443," 908,860,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
393, 1245415,"70,713,043", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
394, 3232316," 350,102,255", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
395, 1068191,"53,247,308", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
396, 2291914,"10,564,552", IBERIABANK CORPORATION,"LAFAYETTE, LA", , 
397, 1104231,"12,114,398", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
398, 1068025,"94,073,954", KEYCORP," CLEVELAND, OH", , 
399, 1037003,"68,246,837", M&T BANK CORPORATION,"BUFFALO, NY", , 
400, 3594612,"52,003,224", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
401, 1090987,"10,622,980"," MB FINANCIAL, INC"," CHICAGO, IL", , 
402, 2132932,"41,719,227"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
403, 3212091,"12,350,551", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
404, 1199611,"80,723,438", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
405, 1069778," 260,174,102"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
406, 1129382,"40,821,000"," POPULAR, INC."," SAN JUAN, PR", , 
407, 1839319,"12,583,965"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
408, 1826056,"27,583,510", RBC BANCORPORATION (USA),"RALEIGH, NC", , 
409, 3242838," 133,554,896", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
410, 1111435," 171,494,202", STATE STREET CORPORATION,"BOSTON, MA", , 
411, 3152245,"10,049,579", STERLING FINANCIAL CORPORATION,"SPOKANE, WA",Moved from Peer 2, 
412, 1131787," 174,725,825"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
413, 1117156,"14,026,620"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
414, 1031449,"15,667,511", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
415, 1078846,"30,954,761", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
416, 2389941,"18,341,878", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
417, 1249196," 174,984,837", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
418, 1119794," 290,654,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
419, 1049828,"11,340,041", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
420, 2747644,"11,536,959", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", , 
421, 1378434,"79,827,732", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
422, 2307280,"42,182,001"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
423, 1048773,"14,087,611", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
424, 1145476,"17,807,020", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
425, 1079740,"11,517,849", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
426, 1888193,"10,524,429", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
427, 2260406,"14,100,368", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
