,Column1,Value1,Value2,Value3,Value4,Value5
363, 1025309,"10,325,875", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
364, 1033470," 108,968,000"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
365, 1074156," 116,283,730", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
366, 1883693,"16,985,840", BOK FINANCIAL CORPORATION," TULSA, OK", , 
367, 2277860,"89,530,186", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
368, 1132449," 163,581,959"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
369, 1027518,"14,486,079", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
370, 1080465,"23,016,162"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
371, 1199844,"57,874,763", COMERICA INCORPORATED," DETROIT, MI", , 
372, 1117679,"43,487,465"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
373, 1049341,"14,283,332"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
374, 1078529,"33,758,421"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
375, 1102367,"11,464,371"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
376, 2734233,"10,019,569"," EAST WEST BANCORP, INC."," PASADENA, CA", Moved from Peer 2, 
377, 1130780,"13,805,304", FBOP CORPORATION,"OAK PARK, IL", , 
378, 1070345," 106,110,513", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
379, 2744894,"20,197,663", FIRST BANCORP," SAN JUAN, PR", , 
380, 1075612,"15,526,492"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
381, 1094640,"37,471,580", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
382, 1020902,"12,789,091"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
383, 1070804,"10,258,892", FIRSTMERIT CORPORATION,"AKRON, OH", , 
384, 1117129,"14,561,545", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
385, 1245415,"52,595,232", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
386, 3232316," 466,008,463", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
387, 1068191,"36,282,351", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
388, 1104231,"10,649,121", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
389, 2337045,"12,383,645", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", , 
390, 1068025,"94,576,311", KEYCORP," CLEVELAND, OH", , 
391, 1037003,"56,507,088", M&T BANK CORPORATION,"BUFFALO, NY", , 
392, 1199497,"54,553,646", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
393, 1072442,"17,002,714", MERCANTILE BANKSHARES CORPORAT,"BALTIMORE, MD", , 
394, 1069125," 141,497,678", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
395, 2132932,"28,740,011"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
396, 3212091,"13,673,933", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
397, 1048429,"59,381,835"," NORTH FORK BANCORPORATION, INC","MELVILLE, NY", , 
398, 1199611,"53,325,916", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
399, 1246702,"11,013,810", PEOPLE'S MUTUAL HOLDINGS,"BRIDGEPORT, CT", , 
400, 1129382,"48,400,000"," POPULAR, INC."," SAN JUAN, PR", , 
401, 1826056,"20,822,556"," RBC CENTURA BANKS, INC."," RALEIGH, NC", , 
402, 3242838,"86,063,917", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
403, 1071203,"15,751,366"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
404, 1141599,"14,079,695"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
405, 1111435," 102,586,312", STATE STREET CORPORATION,"BOSTON, MA", , 
406, 1131787," 181,143,444"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
407, 1078846,"30,538,292", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
408, 2816906," 411,251,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
409, 2389941,"14,325,469", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
410, 1249196,"40,137,491", TD BANKNORTH INC.," PORTLAND, ME", , 
411, 1119794," 213,405,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
412, 1378434,"50,800,136", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
413, 2307280,"57,421,117"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
414, 1048773,"12,429,815", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
415, 2801546,"16,667,583"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
416, 1073551," 553,614,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
417, 1145476,"18,024,620", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
418, 1120754," 499,516,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
419, 1079740,"10,430,364", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
420, 1888193,"10,745,944", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
