,Column1,Value1,Value2,Value3,Value4,Value5
363, 1199563,"16,175,652", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
364, 1097614,"10,613,126"," BANCORPSOUTH, INC.","TUPELO, MS", , 
365, 1025608,"41,413,142", BANCWEST CORPORATION,"HONOLULU, HI", , 
366, 1033470,"93,692,293"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
367, 1249196,"29,003,190"," BANKNORTH GROUP, INC."," PORTLAND, ME", , 
368, 1074156,"97,880,397", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
369, 1883693,"14,435,560", BOK FINANCIAL CORPORATION," TULSA, OK", , 
370, 2797498,"37,427,646", CIBC DELAWARE HOLDINGS INC.," NEW YORK, NY", , 
371, 1132449," 134,436,100"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
372, 1027518,"13,982,607", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
373, 1080465,"18,227,235"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
374, 1199844,"53,273,022", COMERICA INCORPORATED," DETROIT, MI", , 
375, 1117679,"28,443,362"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
376, 1049341,"14,153,299"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
377, 1078529,"27,850,306"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
378, 1130780,"12,912,587", FBOP CORPORATION,"OAK PARK, IL", , 
379, 1070345,"98,293,074", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
380, 2744894,"15,177,661", FIRST BANCORP," SAN JUAN, PR", , 
381, 1075612,"13,019,099"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
382, 1094640,"28,296,534", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
383, 1020902,"12,074,861"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
384, 1070804,"10,164,483", FIRSTMERIT CORPORATION,"AKRON, OH", , 
385, 1117129,"10,568,816", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
386, 2081124,"26,961,949", GREENPOINT FINANCIAL CORP.,"NEW YORK, NY", , 
387, 1245415,"39,939,159", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
388, 1078921,"21,353,370", HIBERNIA CORPORATION,"NEW ORLEANS, LA", , 
389, 3232316," 316,123,091", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
390, 1068191,"31,807,491", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
391, 1068025,"88,086,347", KEYCORP," CLEVELAND, OH", , 
392, 1037003,"52,886,900", M&T BANK CORPORATION,"BUFFALO, NY", , 
393, 1199497,"39,006,407", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
394, 1068762,"35,238,854", MELLON FINANCIAL CORPORATION,"PITTSBURGH, PA", , 
395, 1072442,"14,303,019", MERCANTILE BANKSHARES CORPORAT,"BALTIMORE, MD", , 
396, 1069125," 136,372,583", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
397, 1093728,"24,211,357", NATIONAL COMMERCE FINANCIAL CO,"MEMPHIS, TN", , 
398, 2132932,"23,671,324"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
399, 1048429,"27,502,807"," NORTH FORK BANCORPORATION, INC","MELVILLE, NY", , 
400, 1199611,"41,110,020", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
401, 1246702,"10,564,705", PEOPLE'S MUTUAL HOLDINGS,"BRIDGEPORT, CT", , 
402, 1069778,"77,310,144"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
403, 1129382,"42,856,000"," POPULAR, INC."," SAN JUAN, PR", , 
404, 1826056,"19,975,468"," RBC CENTURA BANKS, INC."," ROCKY MOUNT, NC", , 
405, 3242838,"83,630,855", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", New Y-9C/BHCPR reporter, 
406, 1071203,"14,665,158"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
407, 1141599,"13,649,519"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
408, 1079441,"53,888,169", SOUTHTRUST CORPORATION,"BIRMINGHAM, AL", , 
409, 1111435," 100,526,517", STATE STREET CORPORATION,"BOSTON, MA", , 
410, 1131787," 127,785,985"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
411, 1078846,"24,395,882", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
412, 2816906," 321,376,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
413, 2389941,"12,114,084", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
414, 1119794," 192,844,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
415, 1378434,"47,041,204", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
416, 2307280,"25,903,721"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
417, 1048773,"10,630,850", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
418, 2801546,"13,478,858"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
419, 1073551," 436,698,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
420, 1145476,"17,810,522", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
421, 1120754," 421,549,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
