,Column1,Value1,Value2,Value3,Value4,Value5
391, Gross Positive Fair Value (X),0.12,0.18,0.17,0.31,0.23
392, Held for Trading (X), 0.10,0.13,0.13,0.26,0.19
393, Non-Traded (X), 0.02,0.03,0.02,0.03,0.03
394, Current Credit Exposure (X),0.05,0.08,0.08,0.11,0.10
395, Credit Losses on Derivative Contracts,0.00,0.01,0.01,0.02,0.03
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.59,1.00,0.95,1.31,1.22
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 09/30/2013,09/30/2012,12/31/2012,12/31/2011,12/31/2010
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.14, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 51.26, 48.12, 48.49, 47.64, 45.80
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 48.74, 51.88, 51.51, 52.36, 54.20
409, Sep Acct Assets(L/H)/Total Life Ast,5.40,5.15,3.94,1.57,1.95
410,Ins Activities Revenue/Adj Oper Inc,1.14,1.14,1.11,1.03,1.00
411, Premium Inc/Ins Activities Revenue,10.85, 13.78, 13.39, 11.85, 14.18
412, Credit Rel Prem Inc/Tot Prem Inc,58.75, 58.02, 53.80, 60.16, 61.98
413,Other Prem Inc/Total Prem Inc,41.25, 41.98, 46.20, 39.84, 38.02
414,Ins Under Net Income/Consol Net Income, 0.39,0.22,0.29,0.46,0.53
415, Ins Net Inc (P/C)/Equity (P/C), 5.31,5.28,5.23,7.11,8.71
416, Ins Net Inc (L/H)/Equity (L/H), 7.81,6.35,5.92,5.07,5.19
417," Insur Ben, Losses, Exp/Insur Premiums",129.27,161.82,176.23,377.60,185.18
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 1.86,1.06,1.84,2.36,1.34
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.56,0.58,0.29,0.10,0.36
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.01,0.01,0.02,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL,10.02,9.80, 10.26,9.14,9.27
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.45,0.44,0.40,1.28,1.39
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.63,2.60,2.25,2.39,3.64
426, Cost: Interest-Bearing Deposits,0.36,0.55,0.46,0.50,0.48
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,2.27,4.93,3.40,3.56,194.12
429, Commercial and Industrial Loans,4.68,0.45,0.50,1.17,1.06
430, Foreign Governments and Inst, 0.00,0.00,0.00, -0.11, -0.13
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,25.39, 13.83, 14.97, 37.19, 22.90
433, Total Selected Assets, 15.19, 18.50, 18.61, 60.44, 16.54
434, Deposits,-9.01, -0.35, -6.60,-12.83,0.96
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,09/30/2013,09/30/2012,12/31/2012,12/31/2011,12/31/2010
438, Net Income/Avg Equity Capital,8.49,7.80,7.91,6.78,4.97
439, Bank Net Inc/Avg Eq Inv in Banks, 8.20,8.03,7.91,7.54,5.21
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 6.33,4.94,5.13,4.59,4.07
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.96,8.69,8.47,6.79,5.34
442, Bank Net Income/Parent Net Income, 69.12, 73.09, 72.74, 79.98, 80.04
443, Nonbank Net Income/Parent Net Income,11.40,9.56, 11.07,6.07, 15.07
444, Sub BHCs Net Inc/Parent Net Income, 105.44, 88.73, 82.20, 82.84, 83.04
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,27.66, 30.98, 30.15, 32.75, 36.76
447, Total Debt/Equity Capital, 16.93, 18.45, 18.34, 18.40, 19.69
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,20.67, 22.94, 22.61, 24.81, 27.38
449, Tot Debt+Lns Guaranteed for Affl/Equity, 18.27, 20.97, 20.27, 20.86, 22.56
450, Total Debt/Eq Cap - Exc Over Fair Value, 16.99, 18.59, 18.44, 18.52, 19.79
451, Long-Term Debt/Equity Capital, 12.29, 13.53, 13.81, 14.07, 16.28
452, Short-Term Debt/Equity Capital, 2.80,3.04,2.47,3.85,2.78
453, Current Portion of LT Debt/Equity,0.26,0.40,0.50,0.25,0.34
454, Exc Cost Over Fair Value/Equity Cap,0.10,0.17,0.12,0.18,0.18
455, Long-Term Debt/Consolidated LT Debt, 26.14, 23.34, 25.51, 19.05, 17.29
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 104.76,106.97,106.52,107.31,108.44
458, Total Investment in Subs/Equity,112.08,114.24,114.89,117.67,120.23
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 100.11,101.79,101.21, 99.98, 99.62
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",106.80,108.43,108.80,109.41,110.53
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.74,1.20,1.23,1.40,2.98
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.38,2.94,3.33,2.98,7.87
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,180.03,135.73,152.89,119.92,112.81
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,188.63,152.21,160.13,126.35,115.83
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,131.59,122.27,116.94,107.81, 87.23
468, , Pretax Oper Inc + Int Exp/Int Expense, 2175.99, 1204.35, 1388.83,923.24
469, Div + Int From Subs/Int Exp + Div,194.74,177.52,202.49,161.34,128.64
470, Fees+Other Inc From Subs/Sal + Oth Exp,10.72, 10.55,9.12, 13.20, 19.52
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 35.21, 62.60,106.19,182.98, 63.84
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.83,3.32,3.25,3.68,4.51
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.01,0.02,0.09,0.28,0.12
476, Nonaccrual, 5.50,6.43,7.11, 15.04,2.10
477, Total,5.53,6.53,8.06, 15.65,4.02
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.86,0.96,0.95,1.76,1.21
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.86,0.96,0.95,1.92,1.28
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 6.91,7.73,7.99,5.73,7.97
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.30
486, Combined Foreign Nonbank Sub Assets,0.70,0.72,0.69,0.66,0.77
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 09/30/2013,09/30/2012,12/31/2012,12/31/2011,12/31/2010
490, Div Paid/Inc Before Undist Inc,52.90, 57.53, 64.35, 69.45, 73.55
491, Dividends Paid/Net Income, 25.36, 23.38, 25.15, 24.90, 35.75
492, Net Income - Dividends/Avg Equity,6.06,5.55,5.50,4.71,3.00
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 169.71,157.32,161.00,117.14, 83.88
495, Dividends From Nonbank Subs, 19.04, 14.95, 19.39, 17.32, 12.50
496, Dividends From Subsidiary BHCs,25.97, 32.23, 35.97, 44.17, 32.86
497, Dividends From All Subsidiaries,339.35,269.08,277.66,229.85,187.24
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,58.12, 42.91, 52.35, 37.26, 27.49
501, Interest Income From Bank Subs, 0.66,0.68,0.67,1.07,2.76
502, Mgt & Service Fees From Bank Subs,3.02,1.83,1.99,5.53,6.45
503, Other Income From Bank Subs,0.00,0.00,0.00,0.02,0.36
504, Operating Income From Bank Subs, 67.98, 48.55, 63.78, 50.83, 57.67
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 34.34, 41.91, 46.23, 67.04, 53.73
507, Interest Income From Nonbank Subs,8.78, 12.10,8.57, 15.70, 15.94
508, Mgt & Serv Fees From Nonbank Subs,2.64,4.45,4.75,2.98,5.72
509, Other Income From Nonbank Subs, 0.37,0.59,0.19,0.52,0.09
510, Operating Inc From Nonbank Subs, 56.08, 88.41, 97.04,107.01, 97.57
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,31.69, 35.35, 49.24, 47.86, 50.38
513, Interest Inc From Subsidiary BHCs,0.30,0.23,0.28,1.02,1.39
514, Mgt & Serv Fees From Sub BHCs,1.06,1.04,0.92,1.15,2.41
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,34.00, 37.58, 51.87, 51.44, 54.18
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,46.90, 40.39, 42.98, 37.13, 24.89
520, Interest Income From Bank Subs, 0.88,1.61,1.17,2.30,3.50
521, Mgt & Serv Fees From Bank Subs, 1.53,1.69,1.48,5.07, 10.18
522, Other Income From Bank Subs,0.02,0.00,0.00,0.00,0.01
523, Operating Income From Bank Subs, 56.31, 49.42, 50.87, 52.88, 46.82
524,Dividends From Nonbank Subs,4.32,4.67,6.48,6.77,8.28
525, Interest Income From Nonbank Subs,1.64,2.94,2.49,3.16,4.14
526, Mgt & Serv Fees From Nonbank Subs,0.35,0.38,0.39,0.31,0.33
527, Other Income From Nonbank Subs, 0.04,0.08,0.07,0.03,0.00
528, Operating Inc From Nonbank Subs, 10.29, 12.24, 13.08, 13.76, 16.65
529,Dividends From Subsidiary BHCs, 9.16,9.98, 10.75, 10.01,8.88
530, Interest Inc From Subsidiary BHCs,0.05,0.12,0.08,0.26,0.26
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,10.16, 11.68, 12.34, 12.02, 10.64
534,Loans and Adv From Subs/ST Debt,169.07,991.75,188.63,302.33,718.14
535, Loans and Adv From Subs/Total Debt,33.60, 27.98, 28.76, 58.39, 73.30
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,93 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,93 , , , , , 
547,93 , , , , , 
548,93 , , , , , 
549,93 , , , , , 
550,93 , , , , , 
551,93 , , , , , 
552,93 , , , , , 
553,93 , , , , , 
554,93 , , , , , 
555, 0 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,93 , , , , , 
558,93 , , , , , 
559,93 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,93 , , , , , 
563,93 , , , , , 
564,93 , , , , , 
565,93 , , , , , 
566,93 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,93 , , , , , 
569,93 , , , , , 
570,93 , , , , , 
571, CAPITALIZATION: , , , , , 
572,78 , , , , , 
573,93 , , , , , 
574,93 , , , , , 
575,78 , , , , , 
576,93 , , , , , 
577,90 , , , , , 
578, 0 , , , , , 
579,93 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,93 , , , , , 
582,93 , , , , , 
583,93 , , , , , 
584,93 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,93 , , , , , 
591,93 , , , , , 
592,93 , , , , , 
593,93 , , , , , 
594,93 , , , , , 
595,93 , , , , , 
596,93 , , , , , 
597,93 , , , , , 
598,93 , , , , , 
599,93 , , , , , 
600,93 , , , , , 
601,93 , , , , , 
602,93 , , , , , 
603,93 , , , , , 
604,93 , , , , , 
605,93 , , , , , 
606,93 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,93 , , , , , 
610,78 , , , , , 
611,93 , , , , , 
612,93 , , , , , 
613,93 , , , , , 
614,YIELD OR COST: , , , , , 
615,93 , , , , , 
616,93 , , , , , 
617,68 , , , , , 
618,71 , , , , , 
619,93 , , , , , 
620, , , , , , 
621,92 , , , , , 
622,86 , , , , , 
623,92 , , , , , 
624,91 , , , , , 
625,93 , , , , , 
626,92 , , , , , 
627,89 , , , , , 
628,93 , , , , , 
629,45 , , , , , 
630,83 , , , , , 
631,93 , , , , , 
632,78 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,93 , , , , , 
639,93 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,91 , , , , , 
642, , , , , , 
643,93 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,93 , , , , , 
646,93 , , , , , 
647,93 , , , , , 
648,93 , , , , , 
649,93 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,93 , , , , , 
652,93 , , , , , 
653,93 , , , , , 
654,93 , , , , , 
655,93 , , , , , 
656,93 , , , , , 
657,93 , , , , , 
658,93 , , , , , 
659,93 , , , , , 
660,93 , , , , , 
661,93 , , , , , 
662,93 , , , , , 
663,93 , , , , , 
664,93 , , , , , 
665,93 , , , , , 
666,93 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,90 , , , , , 
670,90 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,93 , , , , , 
677,93 , , , , , 
678,93 , , , , , 
679,93 , , , , , 
680,93 , , , , , 
681,93 , , , , , 
682,93 , , , , , 
683,93 , , , , , 
684,93 , , , , , 
685,93 , , , , , 
686,93 , , , , , 
687,93 , , , , , 
688,93 , , , , , 
689,93 , , , , , 
690,93 , , , , , 
691,93 , , , , , 
692,93 , , , , , 
693,93 , , , , , 
694,MEMORANDA: , , , , , 
695,93 , , , , , 
696,93 , , , , , 
697,93 , , , , , 
698,93 , , , , , 
699,93 , , , , , 
700,93 , , , , , 
701,93 , , , , , 
702,93 , , , , , 
703,93 , , , , , 
704,93 , , , , , 
705,93 , , , , , 
706,93 , , , , , 
707,93 , , , , , 
708,93 , , , , , 
709,93 , , , , , 
710,93 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,93 , , , , , 
713,93 , , , , , 
714,93 , , , , , 
715,93 , , , , , 
716,93 , , , , , 
717,93 , , , , , 
718,93 , , , , , 
719,93 , , , , , 
720,93 , , , , , 
721,93 , , , , , 
722,93 , , , , , 
723,93 , , , , , 
724,93 , , , , , 
725,93 , , , , , 
726,93 , , , , , 
727,93 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,93 , , , , , 
734,93 , , , , , 
735,93 , , , , , 
736,93 , , , , , 
737,93 , , , , , 
738,93 , , , , , 
739,93 , , , , , 
740,93 , , , , , 
741,93 , , , , , 
742,93 , , , , , 
743,93 , , , , , 
744,93 , , , , , 
745,93 , , , , , 
746,93 , , , , , 
747,93 , , , , , 
748,93 , , , , , 
749,93 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,93 , , , , , 
752,93 , , , , , 
753,93 , , , , , 
754,93 , , , , , 
755,93 , , , , , 
756,93 , , , , , 
757,53 , , , , , 
758,78 , , , , , 
759,20 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,92 , , , , , 
762,92 , , , , , 
763,92 , , , , , 
764,92 , , , , , 
765,92 , , , , , 
766,92 , , , , , 
767,92 , , , , , 
768,92 , , , , , 
769,92 , , , , , 
770, , , , , , 
771,92 , , , , , 
772,92 , , , , , 
773,92 , , , , , 
774,92 , , , , , 
775,92 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,93 , , , , , 
782,93 , , , , , 
783,93 , , , , , 
784,93 , , , , , 
785,90 , , , , , 
786,91 , , , , , 
787,93 , , , , , 
788,93 , , , , , 
789,93 , , , , , 
790,93 , , , , , 
791,93 , , , , , 
792,92 , , , , , 
793,93 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,91 , , , , , 
796,89 , , , , , 
797,88 , , , , , 
798,89 , , , , , 
799,90 , , , , , 
800,89 , , , , , 
801,85 , , , , , 
802,87 , , , , , 
803,60 , , , , , 
804,89 , , , , , 
805,42 , , , , , 
806,77 , , , , , 
807,60 , , , , , 
808,65 , , , , , 
809,19 , , , , , 
810,89 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,93 , , , , , 
817,93 , , , , , 
818,93 , , , , , 
819,93 , , , , , 
820,93 , , , , , 
821,93 , , , , , 
822,93 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,93 , , , , , 
826,93 , , , , , 
827,93 , , , , , 
828,93 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,93 , , , , , 
831,93 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,93 , , , , , 
836,93 , , , , , 
837,93 , , , , , 
838,78 , , , , , 
839,93 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,91 , , , , , 
846,91 , , , , , 
847,91 , , , , , 
848,89 , , , , , 
849,89 , , , , , 
850,89 , , , , , 
851,93 , , , , , 
852,93 , , , , , 
853,93 , , , , , 
854,42 , , , , , 
855,42 , , , , , 
856,42 , , , , , 
857,65 , , , , , 
858,65 , , , , , 
859,65 , , , , , 
860,19 , , , , , 
861,19 , , , , , 
862,19 , , , , , 
863,89 , , , , , 
864,89 , , , , , 
865,89 , , , , , 
866,MEMORANDA: , , , , , 
867,89 , , , , , 
868,89 , , , , , 
869,89 , , , , , 
870,88 , , , , , 
871,88 , , , , , 
872,88 , , , , , 
873,89 , , , , , 
874,89 , , , , , 
875,89 , , , , , 
876,89 , , , , , 
877,89 , , , , , 
878,89 , , , , , 
879,90 , , , , , 
880,90 , , , , , 
881,90 , , , , , 
882,89 , , , , , 
883,89 , , , , , 
884,89 , , , , , 
885,85 , , , , , 
886,85 , , , , , 
887,85 , , , , , 
888,87 , , , , , 
889,87 , , , , , 
890,87 , , , , , 
891,60 , , , , , 
892,60 , , , , , 
893,60 , , , , , 
894,60 , , , , , 
895,60 , , , , , 
896,60 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,78 , , , , , 
903,78 , , , , , 
904,78 , , , , , 
905,78 , , , , , 
906,78 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,93 , , , , , 
911,93 , , , , , 
912,93 , , , , , 
913,93 , , , , , 
914,93 , , , , , 
915,93 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,93 , , , , , 
919,93 , , , , , 
920,93 , , , , , 
921,93 , , , , , 
922,93 , , , , , 
923,93 , , , , , 
924, , , , , , 
925,93 , , , , , 
926,93 , , , , , 
927,93 , , , , , 
928,93 , , , , , 
929,93 , , , , , 
930, , , , , , 
931,93 , , , , , 
932,93 , , , , , 
933,93 , , , , , 
934,93 , , , , , 
935,93 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,93 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,91 , , , , , 
945,91 , , , , , 
946,91 , , , , , 
947,91 , , , , , 
948,91 , , , , , 
949,91 , , , , , 
950,91 , , , , , 
951,91 , , , , , 
952,91 , , , , , 
953,91 , , , , , 
954,91 , , , , , 
955,91 , , , , , 
956,91 , , , , , 
957,91 , , , , , 
958,91 , , , , , 
959,91 , , , , , 
960,91 , , , , , 
961,91 , , , , , 
962,91 , , , , , 
963, , , , , , 
964,77 , , , , , 
965,77 , , , , , 
966,77 , , , , , 
967,77 , , , , , 
968,91 , , , , , 
969,91 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,78 , , , , , 
972,78 , , , , , 
973,78 , , , , , 
974,78 , , , , , 
975,78 , , , , , 
976,78 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,78 , , , , , 
981,78 , , , , , 
982, OTHER RATIOS: , , , , , 
983,78 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,93 , , , , , 
991,36 , , , , , 
992,36 , , , , , 
993,25 , , , , , 
994,93 , , , , , 
995,80 , , , , , 
996,30 , , , , , 
997,30 , , , , , 
998, , , , , , 
999,93 , , , , , 
1000,25 , , , , , 
1001,25 , , , , , 
1002,30 , , , , , 
1003,26 , , , , , 
1004,25 , , , , , 
1005,93 , , , , , 
1006,78 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,93 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,71 , , , , , 
1012,45 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 5 , , , , , 
1016,11 , , , , , 
1017,19 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,68 , , , , , 
1020,74 , , , , , 
1021,45 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,93 , , , , , 
1028,77 , , , , , 
1029,83 , , , , , 
1030,32 , , , , , 
1031,88 , , , , , 
1032,77 , , , , , 
1033,28 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,93 , , , , , 
1037,93 , , , , , 
1038,93 , , , , , 
1039,93 , , , , , 
1040,93 , , , , , 
1041,93 , , , , , 
1042,93 , , , , , 
1043,93 , , , , , 
1044,93 , , , , , 
1045,93 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,93 , , , , , 
1049,93 , , , , , 
1050,78 , , , , , 
1051,78 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,90 , , , , , 
1055,58 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,93 , , , , , 
1058,93 , , , , , 
1059,93 , , , , , 
1060,64 , , , , , 
1061,86 , , , , , 
1062,93 , , , , , 
1063,54 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,93 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,22 , , , , , 
1068,22 , , , , , 
1069,22 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,93 , , , , , 
1072,93 , , , , , 
1073,93 , , , , , 
1074,93 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,93 , , , , , 
1077,93 , , , , , 
1078,93 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,76 , , , , , 
1085,90 , , , , , 
1086,93 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,75 , , , , , 
1089,75 , , , , , 
1090,75 , , , , , 
1091,75 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,70 , , , , , 
1095,70 , , , , , 
1096,70 , , , , , 
1097,70 , , , , , 
1098,70 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,66 , , , , , 
1101,66 , , , , , 
1102,66 , , , , , 
1103,66 , , , , , 
1104,66 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,28 , , , , , 
1107,28 , , , , , 
1108,28 , , , , , 
1109,28 , , , , , 
1110,28 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,91 , , , , , 
1114,91 , , , , , 
1115,91 , , , , , 
1116,91 , , , , , 
1117,91 , , , , , 
1118,91 , , , , , 
1119,91 , , , , , 
1120,91 , , , , , 
1121,91 , , , , , 
1122,91 , , , , , 
1123,91 , , , , , 
1124,91 , , , , , 
1125,91 , , , , , 
1126,91 , , , , , 
1127,91 , , , , , 
1128,32 , , , , , 
1129,63 , , , , , 
1130,BHCPR Reporters for Quarter Ending 09/30/2013 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 150,556,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 150,152,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 1562176," 540,744,000"," AMERICAN INTERNATIONAL GROUP,"," NEW YORK, NY ", , 
1136, 3446412,"11,888,008"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1137, 1095674,"13,986,055"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1138, 1199563,"23,688,675", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1139, 2504128,"16,022,089", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1140, 1097614,"12,930,641"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1141, 1025608,"81,729,444", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1142, 1025309,"13,916,694", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1143, 3587146," 371,957,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1144, 4028712,"14,308,014"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1145, 2938451,"21,025,405", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1146, 1074156," 181,050,008", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1147, 1078529,"70,087,078"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
