,Column1,Value1,Value2,Value3,Value4,Value5
391, Gross Positive Fair Value (X),0.36,0.21,0.31,0.23,0.21
392, Held for Trading (X), 0.30,0.17,0.26,0.19,0.16
393, Non-Traded (X), 0.03,0.03,0.03,0.03,0.02
394, Current Credit Exposure (X),0.09,0.08,0.11,0.10,0.09
395, Credit Losses on Derivative Contracts,0.00,0.01,0.02,0.03,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,1.10,1.02,1.31,1.22,1.01
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.10, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 46.57, 47.52, 47.22, 45.80, 48.36
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 53.43, 52.48, 52.78, 54.20, 51.64
409, Sep Acct Assets(L/H)/Total Life Ast,5.36,1.73,1.57,1.95,2.42
410,Ins Activities Revenue/Adj Oper Inc,1.22,0.99,0.95,1.00,1.08
411, Premium Inc/Ins Activities Revenue,10.65, 12.14, 12.00, 14.18, 14.67
412, Credit Rel Prem Inc/Tot Prem Inc,59.25, 62.25, 60.30, 61.98, 63.75
413,Other Prem Inc/Total Prem Inc,40.75, 37.75, 39.70, 38.02, 36.25
414,Ins Under Net Income/Consol Net Income, 0.35,0.42,0.44,0.53,0.34
415, Ins Net Inc (P/C)/Equity (P/C), 4.76,7.40,7.03,8.71, -4.71
416, Ins Net Inc (L/H)/Equity (L/H), 6.05,4.60,4.99,5.19,4.19
417," Insur Ben, Losses, Exp/Insur Premiums",133.02,377.63,378.79,185.18,145.18
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.75,0.64,2.39,1.34,0.92
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.43,0.39,0.10,0.36,0.31
420,Net Assets Ins Under Subs/Cons Assets,0.01,0.02,0.02,0.02,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.06,9.27,9.27,9.27,9.42
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.75,1.43,1.29,1.39,0.83
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 2.73,2.76,2.44,3.64,3.35
426, Cost: Interest-Bearing Deposits,0.47,0.54,0.50,0.48,0.72
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,3.56,1.98,3.56,194.12,173.52
429, Commercial and Industrial Loans,1.50,1.45,0.93,1.06,1.51
430, Foreign Governments and Inst, 0.00, -0.05, -0.11, -0.13,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,30.33, 12.47, 36.83, 22.91, -6.04
433, Total Selected Assets, 58.26, 38.72, 60.10, 16.54,4.40
434, Deposits, -12.78,6.67,-13.17,0.96,-12.79
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
438, Net Income/Avg Equity Capital,7.76,7.28,6.80,5.10, -4.66
439, Bank Net Inc/Avg Eq Inv in Banks, 7.91,7.50,7.57,5.21, -0.48
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.64,5.44,4.62,4.07, -1.56
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.67,7.59,6.79,5.34, -7.22
442, Bank Net Income/Parent Net Income, 71.25, 72.47, 79.63, 80.04, 85.29
443, Nonbank Net Income/Parent Net Income, 8.67, 20.87,6.20, 15.07,7.24
444, Sub BHCs Net Inc/Parent Net Income,81.07,105.97, 82.84, 83.04, 88.86
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,27.38, 36.27, 33.27, 36.76, 37.77
447, Total Debt/Equity Capital, 15.49, 19.74, 18.68, 19.48, 19.62
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,21.21, 27.10, 25.19, 27.18, 29.93
449, Tot Debt+Lns Guaranteed for Affl/Equity, 17.39, 22.55, 21.17, 22.35, 23.12
450, Total Debt/Eq Cap - Exc Over Fair Value, 15.61, 19.84, 18.80, 19.58, 19.95
451, Long-Term Debt/Equity Capital, 11.69, 16.44, 14.29, 16.08, 15.74
452, Short-Term Debt/Equity Capital, 2.64,2.64,3.90,2.77,3.30
453, Current Portion of LT Debt/Equity,0.18,0.32,0.26,0.34,0.14
454, Exc Cost Over Fair Value/Equity Cap,0.15,0.18,0.18,0.18,0.30
455, Long-Term Debt/Consolidated LT Debt, 20.41, 18.85, 19.33, 17.29, 14.79
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 106.89,108.64,107.44,108.44,108.82
458, Total Investment in Subs/Equity,114.22,120.13,117.96,120.23,121.37
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 100.54,100.07, 99.99, 99.62, 98.86
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",113.38,110.72,109.57,110.53,110.20
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),1.20,1.84,1.43,2.98,2.10
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),3.49,4.14,2.96,7.87,9.08
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,124.69, 85.25,120.16,112.81, 84.29
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,122.86, 41.32,122.29,115.83, 99.52
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,107.24, 68.25,107.73, 87.23, 71.15
468, , Pretax Oper Inc + Int Exp/Int Expense, 1518.08,370.64,923.24,174.07
469, Div + Int From Subs/Int Exp + Div,161.26, 88.77,162.40,128.64, 78.11
470, Fees+Other Inc From Subs/Sal + Oth Exp,11.40, 14.84, 13.41, 19.52, 13.88
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 79.92, 50.44,183.20, 63.84, 58.66
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.38,4.64,3.71,4.51,5.34
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.00,0.13,0.28,0.12,0.00
476, Nonaccrual,12.24,1.50, 15.04,2.10,0.07
477, Total, 12.47,3.16, 15.65,4.02,0.21
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.65,1.19,1.79,1.21,1.17
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.71,1.25,1.95,1.28,1.31
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 6.36,7.74,5.76,7.97,6.27
485, Combined Thrift Assets, 0.00,0.06,0.00,0.30,0.10
486, Combined Foreign Nonbank Sub Assets,0.63,0.80,0.67,0.77,0.59
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 03/31/2012,03/31/2011,12/31/2011,12/31/2010,12/31/2009
490, Div Paid/Inc Before Undist Inc,66.50,155.60, 68.74, 73.55,106.22
491, Dividends Paid/Net Income, 25.25, 23.61, 23.86, 35.75, 59.69
492, Net Income - Dividends/Avg Equity,5.52,5.16,4.78,3.13, -7.11
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 116.67, 64.20,117.47, 83.88, 59.06
495, Dividends From Nonbank Subs,7.94,4.48, 17.65, 12.50,7.65
496, Dividends From Subsidiary BHCs,20.42, 13.73, 45.00, 32.86,7.04
497, Dividends From All Subsidiaries,223.87,135.78,232.45,187.24, 85.50
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,38.28, 26.77, 36.33, 27.49, 60.02
501, Interest Income From Bank Subs, 0.69,1.56,1.09,2.76,2.70
502, Mgt & Service Fees From Bank Subs,2.95,4.42,5.64,6.45, 17.80
503, Other Income From Bank Subs,0.00,0.00,0.02,0.36,0.55
504, Operating Income From Bank Subs, 48.80, 36.82, 50.12, 57.67, 86.13
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 29.44, 24.45, 67.04, 53.42, 66.78
507, Interest Income From Nonbank Subs, 10.68, 10.46, 15.69, 15.92, 61.03
508, Mgt & Serv Fees From Nonbank Subs,3.07,2.96,2.98,5.72,4.56
509, Other Income From Nonbank Subs, 0.63,0.78,0.52,0.09,0.99
510, Operating Inc From Nonbank Subs, 61.79, 46.15,107.00, 97.25,145.41
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,23.56, 18.69, 47.86, 50.38, 42.02
513, Interest Inc From Subsidiary BHCs,0.59,0.59,1.02,1.39,1.41
514, Mgt & Serv Fees From Sub BHCs,1.05,1.41,1.15,2.41,2.35
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,26.63, 22.10, 51.44, 54.18, 45.78
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,33.52, 19.66, 36.15, 24.89, 32.65
520, Interest Income From Bank Subs, 4.09,9.00,2.34,3.50,6.16
521, Mgt & Serv Fees From Bank Subs, 2.80,6.61,5.15, 10.18,7.20
522, Other Income From Bank Subs,0.00,0.00,0.00,0.01,0.03
523, Operating Income From Bank Subs, 50.81, 44.49, 52.12, 46.82, 54.97
524,Dividends From Nonbank Subs,3.20,3.03,6.87,8.28,5.57
525, Interest Income From Nonbank Subs,3.70,6.30,3.21,4.14,4.19
526, Mgt & Serv Fees From Nonbank Subs,0.38,0.58,0.32,0.33,0.13
527, Other Income From Nonbank Subs, 0.07,0.10,0.03,0.00,0.00
528, Operating Inc From Nonbank Subs, 11.13, 15.39, 13.97, 16.65, 12.90
529,Dividends From Subsidiary BHCs, 7.31,5.79, 10.16,8.88,3.66
530, Interest Inc From Subsidiary BHCs,0.12,0.42,0.26,0.26,0.71
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.01
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 9.48,9.22, 12.20, 10.64,6.85
534,Loans and Adv From Subs/ST Debt,285.00,300.33,307.77,718.14,585.90
535, Loans and Adv From Subs/Total Debt,61.71, 67.14, 58.77, 73.30,130.59
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,88 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,88 , , , , , 
547,88 , , , , , 
548,88 , , , , , 
549,88 , , , , , 
550,88 , , , , , 
551,88 , , , , , 
552,88 , , , , , 
553,88 , , , , , 
554,88 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,88 , , , , , 
558,88 , , , , , 
559,88 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,88 , , , , , 
563,86 , , , , , 
564,88 , , , , , 
565,88 , , , , , 
566,88 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,88 , , , , , 
569,88 , , , , , 
570,88 , , , , , 
571, CAPITALIZATION: , , , , , 
572,88 , , , , , 
573,88 , , , , , 
574,88 , , , , , 
575,74 , , , , , 
576,88 , , , , , 
577,84 , , , , , 
578, 1 , , , , , 
579,88 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,88 , , , , , 
582,88 , , , , , 
583,88 , , , , , 
584,86 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,88 , , , , , 
591,88 , , , , , 
592,88 , , , , , 
593,88 , , , , , 
594,88 , , , , , 
595,88 , , , , , 
596,88 , , , , , 
597,88 , , , , , 
598,88 , , , , , 
599,88 , , , , , 
600,88 , , , , , 
601,88 , , , , , 
602,88 , , , , , 
603,88 , , , , , 
604,88 , , , , , 
605,88 , , , , , 
606,70 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,88 , , , , , 
610,18 , , , , , 
611,88 , , , , , 
612,88 , , , , , 
613,88 , , , , , 
614,YIELD OR COST: , , , , , 
615,88 , , , , , 
616,88 , , , , , 
617,64 , , , , , 
618,67 , , , , , 
619,88 , , , , , 
620, , , , , , 
621,88 , , , , , 
622,84 , , , , , 
623,88 , , , , , 
624,86 , , , , , 
625,88 , , , , , 
626,88 , , , , , 
627,85 , , , , , 
628,88 , , , , , 
629,42 , , , , , 
630,77 , , , , , 
631,88 , , , , , 
632,18 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,88 , , , , , 
639,88 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,88 , , , , , 
642, , , , , , 
643,88 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,88 , , , , , 
646,88 , , , , , 
647,88 , , , , , 
648,88 , , , , , 
649,88 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,88 , , , , , 
652,88 , , , , , 
653,88 , , , , , 
654,88 , , , , , 
655,88 , , , , , 
656,88 , , , , , 
657,88 , , , , , 
658,88 , , , , , 
659,88 , , , , , 
660,88 , , , , , 
661,88 , , , , , 
662,88 , , , , , 
663,88 , , , , , 
664,88 , , , , , 
665,88 , , , , , 
666,88 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,83 , , , , , 
670,83 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,88 , , , , , 
677,88 , , , , , 
678,88 , , , , , 
679,88 , , , , , 
680,88 , , , , , 
681,88 , , , , , 
682,88 , , , , , 
683,88 , , , , , 
684,88 , , , , , 
685,88 , , , , , 
686,88 , , , , , 
687,88 , , , , , 
688,88 , , , , , 
689,88 , , , , , 
690,88 , , , , , 
691,88 , , , , , 
692,88 , , , , , 
693,88 , , , , , 
694,MEMORANDA: , , , , , 
695,88 , , , , , 
696,88 , , , , , 
697,88 , , , , , 
698,88 , , , , , 
699,88 , , , , , 
700,88 , , , , , 
701,88 , , , , , 
702,88 , , , , , 
703,88 , , , , , 
704,88 , , , , , 
705,88 , , , , , 
706,88 , , , , , 
707,88 , , , , , 
708,88 , , , , , 
709,88 , , , , , 
710,88 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,88 , , , , , 
713,88 , , , , , 
714,88 , , , , , 
715,88 , , , , , 
716,88 , , , , , 
717,88 , , , , , 
718,88 , , , , , 
719,88 , , , , , 
720,88 , , , , , 
721,88 , , , , , 
722,88 , , , , , 
723,88 , , , , , 
724,88 , , , , , 
725,88 , , , , , 
726,88 , , , , , 
727,88 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,88 , , , , , 
734,88 , , , , , 
735,88 , , , , , 
736,88 , , , , , 
737,88 , , , , , 
738,88 , , , , , 
739,88 , , , , , 
740,88 , , , , , 
741,88 , , , , , 
742,88 , , , , , 
743,88 , , , , , 
744,88 , , , , , 
745,88 , , , , , 
746,88 , , , , , 
747,88 , , , , , 
748,88 , , , , , 
749,88 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,88 , , , , , 
752,88 , , , , , 
753,88 , , , , , 
754,88 , , , , , 
755,88 , , , , , 
756,88 , , , , , 
757,48 , , , , , 
758,74 , , , , , 
759,23 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,88 , , , , , 
762,88 , , , , , 
763,88 , , , , , 
764,88 , , , , , 
765,88 , , , , , 
766,88 , , , , , 
767,88 , , , , , 
768,88 , , , , , 
769,88 , , , , , 
770, , , , , , 
771,88 , , , , , 
772,88 , , , , , 
773,88 , , , , , 
774,88 , , , , , 
775,88 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,88 , , , , , 
782,88 , , , , , 
783,86 , , , , , 
784,88 , , , , , 
785,85 , , , , , 
786,85 , , , , , 
787,88 , , , , , 
788,88 , , , , , 
789,88 , , , , , 
790,88 , , , , , 
791,88 , , , , , 
792,70 , , , , , 
793,86 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,87 , , , , , 
796,85 , , , , , 
797,83 , , , , , 
798,85 , , , , , 
799,85 , , , , , 
800,83 , , , , , 
801,81 , , , , , 
802,82 , , , , , 
803,59 , , , , , 
804,85 , , , , , 
805,41 , , , , , 
806,70 , , , , , 
807,55 , , , , , 
808,58 , , , , , 
809,14 , , , , , 
810,84 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,88 , , , , , 
817,88 , , , , , 
818,88 , , , , , 
819,88 , , , , , 
820,88 , , , , , 
821,88 , , , , , 
822,88 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,88 , , , , , 
826,88 , , , , , 
827,88 , , , , , 
828,88 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,88 , , , , , 
831,88 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,88 , , , , , 
836,88 , , , , , 
837,88 , , , , , 
838,88 , , , , , 
839,88 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,87 , , , , , 
846,87 , , , , , 
847,87 , , , , , 
848,85 , , , , , 
849,85 , , , , , 
850,85 , , , , , 
851,88 , , , , , 
852,88 , , , , , 
853,88 , , , , , 
854,41 , , , , , 
855,41 , , , , , 
856,41 , , , , , 
857,58 , , , , , 
858,58 , , , , , 
859,58 , , , , , 
860,14 , , , , , 
861,14 , , , , , 
862,14 , , , , , 
863,84 , , , , , 
864,84 , , , , , 
865,84 , , , , , 
866,MEMORANDA: , , , , , 
867,85 , , , , , 
868,85 , , , , , 
869,85 , , , , , 
870,83 , , , , , 
871,83 , , , , , 
872,83 , , , , , 
873,85 , , , , , 
874,85 , , , , , 
875,85 , , , , , 
876,85 , , , , , 
877,85 , , , , , 
878,85 , , , , , 
879,85 , , , , , 
880,85 , , , , , 
881,85 , , , , , 
882,83 , , , , , 
883,83 , , , , , 
884,83 , , , , , 
885,81 , , , , , 
886,81 , , , , , 
887,81 , , , , , 
888,82 , , , , , 
889,82 , , , , , 
890,82 , , , , , 
891,59 , , , , , 
892,59 , , , , , 
893,59 , , , , , 
894,55 , , , , , 
895,55 , , , , , 
896,55 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,88 , , , , , 
903,88 , , , , , 
904,88 , , , , , 
905,88 , , , , , 
906,88 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,88 , , , , , 
911,88 , , , , , 
912,88 , , , , , 
913,88 , , , , , 
914,88 , , , , , 
915,88 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,88 , , , , , 
919,88 , , , , , 
920,88 , , , , , 
921,88 , , , , , 
922,88 , , , , , 
923,88 , , , , , 
924, , , , , , 
925,88 , , , , , 
926,88 , , , , , 
927,88 , , , , , 
928,88 , , , , , 
929,88 , , , , , 
930, , , , , , 
931,88 , , , , , 
932,88 , , , , , 
933,88 , , , , , 
934,88 , , , , , 
935,88 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,88 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,83 , , , , , 
945,83 , , , , , 
946,83 , , , , , 
947,83 , , , , , 
948,83 , , , , , 
949,83 , , , , , 
950,83 , , , , , 
951,83 , , , , , 
952,83 , , , , , 
953,83 , , , , , 
954,83 , , , , , 
955,83 , , , , , 
956,83 , , , , , 
957,83 , , , , , 
958,83 , , , , , 
959,83 , , , , , 
960,83 , , , , , 
961,83 , , , , , 
962,83 , , , , , 
963, , , , , , 
964,83 , , , , , 
965,83 , , , , , 
966,83 , , , , , 
967,83 , , , , , 
968,83 , , , , , 
969,83 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,74 , , , , , 
972,74 , , , , , 
973,74 , , , , , 
974,74 , , , , , 
975,74 , , , , , 
976,74 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,74 , , , , , 
981,74 , , , , , 
982, OTHER RATIOS: , , , , , 
983,74 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,88 , , , , , 
991,36 , , , , , 
992,36 , , , , , 
993,27 , , , , , 
994,88 , , , , , 
995,72 , , , , , 
996,28 , , , , , 
997,28 , , , , , 
998, , , , , , 
999,88 , , , , , 
1000,23 , , , , , 
1001,27 , , , , , 
1002,28 , , , , , 
1003,24 , , , , , 
1004,27 , , , , , 
1005,88 , , , , , 
1006,88 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,88 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,63 , , , , , 
1012,42 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 6 , , , , , 
1016,13 , , , , , 
1017,14 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,54 , , , , , 
1020,59 , , , , , 
1021,41 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,88 , , , , , 
1028,71 , , , , , 
1029,76 , , , , , 
1030,31 , , , , , 
1031,84 , , , , , 
1032,67 , , , , , 
1033,30 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,88 , , , , , 
1037,88 , , , , , 
1038,88 , , , , , 
1039,88 , , , , , 
1040,88 , , , , , 
1041,88 , , , , , 
1042,88 , , , , , 
1043,88 , , , , , 
1044,88 , , , , , 
1045,88 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,88 , , , , , 
1049,88 , , , , , 
1050,88 , , , , , 
1051,88 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,84 , , , , , 
1055,56 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,86 , , , , , 
1058,86 , , , , , 
1059,86 , , , , , 
1060,57 , , , , , 
1061,80 , , , , , 
1062,85 , , , , , 
1063,45 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,88 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,20 , , , , , 
1068,20 , , , , , 
1069,20 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,88 , , , , , 
1072,88 , , , , , 
1073,88 , , , , , 
1074,88 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,88 , , , , , 
1077,88 , , , , , 
1078,88 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,56 , , , , , 
1085,84 , , , , , 
1086,88 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,68 , , , , , 
1089,68 , , , , , 
1090,68 , , , , , 
1091,68 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,64 , , , , , 
1095,64 , , , , , 
1096,64 , , , , , 
1097,64 , , , , , 
1098,64 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,55 , , , , , 
1101,55 , , , , , 
1102,55 , , , , , 
1103,55 , , , , , 
1104,55 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,30 , , , , , 
1107,30 , , , , , 
1108,30 , , , , , 
1109,30 , , , , , 
1110,30 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,84 , , , , , 
1114,84 , , , , , 
1115,84 , , , , , 
1116,84 , , , , , 
1117,84 , , , , , 
1118,84 , , , , , 
1119,84 , , , , , 
1120,84 , , , , , 
1121,84 , , , , , 
1122,84 , , , , , 
1123,84 , , , , , 
1124,84 , , , , , 
1125,84 , , , , , 
1126,84 , , , , , 
1127,84 , , , , , 
1128,31 , , , , , 
1129,57 , , , , , 
1130,BHCPR Reporters for Quarter Ending 03/31/2012 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 186,350,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 150,583,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 2433312," 136,758,400"," AMERIPRISE FINANCIAL, INC.","MINNEAPOLIS, MN",New Y-9C/BHCPR reporter , 
1136, 1095674,"13,157,479"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1137, 1199563,"21,913,670", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1138, 2504128,"17,111,678", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY", New Y-9C/BHCPR reporter , 
1139, 1097614,"13,313,732"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1140, 1025608,"78,402,705", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1141, 1025309,"13,782,251", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1142, 3587146," 300,197,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1143, 4028712,"12,198,884"," BANKUNITED, INC.","MIAMI LAKES, FL",New Y-9C/BHCPR reporter , 
1144, 2938451,"15,644,921", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1145, 1074156," 174,751,894", BB&T CORPORATION,"WINSTON-SALEM, NC ", , 
1146, 1078529,"65,390,593"," BBVA USA BANCSHARES, INC."," HOUSTON, TX ", , 
