,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.11,0.14,0.13,0.26,0.19
393, Non-Traded (X), 0.02,0.03,0.02,0.03,0.03
394, Current Credit Exposure (X),0.06,0.09,0.08,0.11,0.10
395, Credit Losses on Derivative Contracts,0.00,0.00,0.01,0.02,0.03
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.81,1.11,0.95,1.31,1.22
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 06/30/2013,06/30/2012,12/31/2012,12/31/2011,12/31/2010
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.14, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 48.70, 49.29, 48.49, 47.64, 45.80
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 51.30, 50.71, 51.51, 52.36, 54.20
409, Sep Acct Assets(L/H)/Total Life Ast,5.07,5.24,3.94,1.57,1.95
410,Ins Activities Revenue/Adj Oper Inc,1.15,1.12,1.11,1.03,1.00
411, Premium Inc/Ins Activities Revenue,10.98, 10.98, 13.38, 11.85, 14.18
412, Credit Rel Prem Inc/Tot Prem Inc,57.11, 57.96, 53.80, 60.16, 61.98
413,Other Prem Inc/Total Prem Inc,42.89, 42.04, 46.20, 39.84, 38.02
414,Ins Under Net Income/Consol Net Income, 0.42,0.22,0.29,0.46,0.53
415, Ins Net Inc (P/C)/Equity (P/C), 5.18,5.07,5.23,7.11,8.71
416, Ins Net Inc (L/H)/Equity (L/H), 6.64,5.99,5.92,5.07,5.19
417," Insur Ben, Losses, Exp/Insur Premiums",267.01,122.83,176.23,377.60,185.18
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 2.10,0.87,1.84,2.36,1.34
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.52,0.45,0.29,0.10,0.36
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.01,0.01,0.02,0.02
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.95,9.65, 10.26,9.14,9.27
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.44,0.43,0.40,1.28,1.39
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.63,2.50,2.21,2.39,3.64
426, Cost: Interest-Bearing Deposits,0.39,0.44,0.46,0.50,0.48
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,2.69,5.45,3.40,3.56,194.12
429, Commercial and Industrial Loans,4.52,1.26,0.50,1.17,1.06
430, Foreign Governments and Inst, 0.00,0.00,0.00, -0.11, -0.13
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,20.53, 23.85, 15.13, 37.19, 22.90
433, Total Selected Assets, 15.73, 64.23, 18.84, 60.44, 16.54
434, Deposits,-5.56,-12.61, -6.60,-12.83,0.96
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,06/30/2013,06/30/2012,12/31/2012,12/31/2011,12/31/2010
438, Net Income/Avg Equity Capital,8.53,7.49,7.91,6.78,4.97
439, Bank Net Inc/Avg Eq Inv in Banks, 8.34,7.72,7.91,7.54,5.21
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.96,5.42,5.13,4.59,4.07
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,9.75,7.98,8.47,6.79,5.34
442, Bank Net Income/Parent Net Income, 70.40, 72.83, 72.74, 79.98, 80.04
443, Nonbank Net Income/Parent Net Income,11.61,7.38, 11.07,6.07, 15.07
444, Sub BHCs Net Inc/Parent Net Income,77.20, 83.81, 82.20, 82.84, 83.04
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,28.07, 26.10, 30.15, 32.76, 36.76
447, Total Debt/Equity Capital, 16.96, 14.73, 18.34, 18.40, 19.69
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,20.70, 20.29, 22.61, 24.81, 27.38
449, Tot Debt+Lns Guaranteed for Affl/Equity, 18.74, 16.64, 20.27, 20.86, 22.56
450, Total Debt/Eq Cap - Exc Over Fair Value, 17.03, 14.87, 18.44, 18.52, 19.79
451, Long-Term Debt/Equity Capital, 12.12, 11.40, 13.81, 14.07, 16.28
452, Short-Term Debt/Equity Capital, 2.84,1.99,2.47,3.85,2.78
453, Current Portion of LT Debt/Equity,0.23,0.32,0.38,0.25,0.34
454, Exc Cost Over Fair Value/Equity Cap,0.11,0.18,0.12,0.18,0.18
455, Long-Term Debt/Consolidated LT Debt, 25.93, 21.38, 25.51, 19.05, 17.29
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 104.91,106.58,106.52,107.31,108.44
458, Total Investment in Subs/Equity,112.47,112.98,114.89,117.67,120.23
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 100.22,101.27,101.21, 99.97, 99.62
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",107.20,108.39,108.80,109.40,110.53
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.73,0.91,1.23,1.40,2.98
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.56,2.97,3.33,2.98,7.87
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,168.14,136.65,152.89,119.92,112.81
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,168.88,159.94,159.78,126.35,115.83
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,121.88,135.68,116.64,107.81, 87.23
468, , Pretax Oper Inc + Int Exp/Int Expense, 1267.97, 1232.42, 1388.83,923.24
469, Div + Int From Subs/Int Exp + Div,201.01,183.09,202.49,161.34,128.64
470, Fees+Other Inc From Subs/Sal + Oth Exp,11.63, 10.33,9.12, 13.20, 19.52
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 74.90, 89.50,108.47,183.20, 63.84
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.46,3.91,3.24,3.68,4.51
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.01,0.00,0.09,0.28,0.12
476, Nonaccrual, 6.06,7.92,7.11, 15.04,2.10
477, Total,6.10,8.03,8.06, 15.65,4.02
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.93,0.59,0.95,1.76,1.21
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.93,0.64,0.95,1.92,1.28
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 7.25,6.41,8.02,5.73,7.97
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.30
486, Combined Foreign Nonbank Sub Assets,0.72,0.45,0.69,0.66,0.77
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 06/30/2013,06/30/2012,12/31/2012,12/31/2011,12/31/2010
490, Div Paid/Inc Before Undist Inc,54.73, 68.40, 64.35, 69.45, 73.55
491, Dividends Paid/Net Income, 25.12, 23.53, 25.15, 24.90, 35.75
492, Net Income - Dividends/Avg Equity,6.16,5.39,5.50,4.71,3.00
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 174.69,162.79,161.00,117.14, 83.88
495, Dividends From Nonbank Subs,7.93, 17.08, 19.39, 17.32, 12.50
496, Dividends From Subsidiary BHCs,26.58, 26.81, 35.97, 44.17, 32.86
497, Dividends From All Subsidiaries,308.63,277.24,277.66,229.85,187.24
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,54.98, 40.28, 52.35, 37.26, 27.49
501, Interest Income From Bank Subs, 0.72,0.64,0.67,1.07,2.76
502, Mgt & Service Fees From Bank Subs,3.21,2.58,1.99,5.53,6.45
503, Other Income From Bank Subs,0.00,0.00,0.00,0.02,0.36
504, Operating Income From Bank Subs, 67.26, 47.22, 63.78, 50.83, 57.67
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 32.48, 42.83, 46.23, 67.04, 53.73
507, Interest Income From Nonbank Subs, 11.48, 11.51,8.57, 15.70, 15.94
508, Mgt & Serv Fees From Nonbank Subs,3.60,6.61,4.75,2.98,5.72
509, Other Income From Nonbank Subs, 0.37,1.04,0.19,0.52,0.09
510, Operating Inc From Nonbank Subs, 62.58, 89.57, 97.04,107.01, 97.57
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,28.24, 30.80, 49.24, 47.86, 50.38
513, Interest Inc From Subsidiary BHCs,0.26,0.36,0.28,1.02,1.39
514, Mgt & Serv Fees From Sub BHCs,0.89,1.04,0.92,1.15,2.41
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,31.20, 33.26, 51.87, 51.44, 54.18
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,44.03, 41.39, 42.98, 37.13, 24.89
520, Interest Income From Bank Subs, 1.06,2.09,1.17,2.30,3.50
521, Mgt & Serv Fees From Bank Subs, 1.53,1.84,1.48,5.07, 10.18
522, Other Income From Bank Subs,0.07,0.00,0.00,0.00,0.01
523, Operating Income From Bank Subs, 54.32, 53.22, 50.87, 52.88, 46.82
524,Dividends From Nonbank Subs,3.49,4.50,6.48,6.77,8.28
525, Interest Income From Nonbank Subs,3.06,2.68,2.49,3.16,4.14
526, Mgt & Serv Fees From Nonbank Subs,0.46,0.31,0.39,0.31,0.33
527, Other Income From Nonbank Subs, 0.08,0.08,0.07,0.03,0.00
528, Operating Inc From Nonbank Subs, 11.81, 11.98, 13.08, 13.76, 16.65
529,Dividends From Subsidiary BHCs, 8.89,9.09, 10.75, 10.01,8.88
530, Interest Inc From Subsidiary BHCs,0.05,0.15,0.08,0.26,0.26
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,10.00, 10.96, 12.34, 12.02, 10.64
534,Loans and Adv From Subs/ST Debt,204.27, 1262.83,188.63,302.33,718.14
535, Loans and Adv From Subs/Total Debt,32.36, 37.25, 28.76, 58.39, 73.30
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,92 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,92 , , , , , 
547,92 , , , , , 
548,92 , , , , , 
549,92 , , , , , 
550,92 , , , , , 
551,92 , , , , , 
552,92 , , , , , 
553,92 , , , , , 
554,92 , , , , , 
555, 0 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,92 , , , , , 
558,92 , , , , , 
559,92 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,92 , , , , , 
563,92 , , , , , 
564,92 , , , , , 
565,92 , , , , , 
566,92 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,92 , , , , , 
569,92 , , , , , 
570,92 , , , , , 
571, CAPITALIZATION: , , , , , 
572,76 , , , , , 
573,92 , , , , , 
574,92 , , , , , 
575,76 , , , , , 
576,92 , , , , , 
577,89 , , , , , 
578, 0 , , , , , 
579,92 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,92 , , , , , 
582,92 , , , , , 
583,92 , , , , , 
584,92 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,92 , , , , , 
591,92 , , , , , 
592,92 , , , , , 
593,92 , , , , , 
594,92 , , , , , 
595,92 , , , , , 
596,92 , , , , , 
597,92 , , , , , 
598,92 , , , , , 
599,92 , , , , , 
600,92 , , , , , 
601,92 , , , , , 
602,92 , , , , , 
603,92 , , , , , 
604,92 , , , , , 
605,92 , , , , , 
606,91 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,92 , , , , , 
610,76 , , , , , 
611,92 , , , , , 
612,92 , , , , , 
613,92 , , , , , 
614,YIELD OR COST: , , , , , 
615,92 , , , , , 
616,92 , , , , , 
617,68 , , , , , 
618,69 , , , , , 
619,92 , , , , , 
620, , , , , , 
621,91 , , , , , 
622,86 , , , , , 
623,90 , , , , , 
624,90 , , , , , 
625,92 , , , , , 
626,91 , , , , , 
627,88 , , , , , 
628,92 , , , , , 
629,45 , , , , , 
630,82 , , , , , 
631,92 , , , , , 
632,76 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,92 , , , , , 
639,92 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,90 , , , , , 
642, , , , , , 
643,92 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,92 , , , , , 
646,92 , , , , , 
647,92 , , , , , 
648,92 , , , , , 
649,92 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,92 , , , , , 
652,92 , , , , , 
653,92 , , , , , 
654,92 , , , , , 
655,92 , , , , , 
656,92 , , , , , 
657,92 , , , , , 
658,92 , , , , , 
659,92 , , , , , 
660,92 , , , , , 
661,92 , , , , , 
662,92 , , , , , 
663,92 , , , , , 
664,92 , , , , , 
665,92 , , , , , 
666,92 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,90 , , , , , 
670,90 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,92 , , , , , 
677,92 , , , , , 
678,92 , , , , , 
679,92 , , , , , 
680,92 , , , , , 
681,92 , , , , , 
682,92 , , , , , 
683,92 , , , , , 
684,92 , , , , , 
685,92 , , , , , 
686,92 , , , , , 
687,92 , , , , , 
688,92 , , , , , 
689,92 , , , , , 
690,92 , , , , , 
691,92 , , , , , 
692,92 , , , , , 
693,92 , , , , , 
694,MEMORANDA: , , , , , 
695,92 , , , , , 
696,92 , , , , , 
697,92 , , , , , 
698,92 , , , , , 
699,92 , , , , , 
700,92 , , , , , 
701,92 , , , , , 
702,92 , , , , , 
703,92 , , , , , 
704,92 , , , , , 
705,92 , , , , , 
706,92 , , , , , 
707,92 , , , , , 
708,92 , , , , , 
709,92 , , , , , 
710,92 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,92 , , , , , 
713,92 , , , , , 
714,92 , , , , , 
715,92 , , , , , 
716,92 , , , , , 
717,92 , , , , , 
718,92 , , , , , 
719,92 , , , , , 
720,92 , , , , , 
721,92 , , , , , 
722,92 , , , , , 
723,92 , , , , , 
724,92 , , , , , 
725,92 , , , , , 
726,92 , , , , , 
727,92 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,92 , , , , , 
734,92 , , , , , 
735,92 , , , , , 
736,92 , , , , , 
737,92 , , , , , 
738,92 , , , , , 
739,92 , , , , , 
740,92 , , , , , 
741,92 , , , , , 
742,92 , , , , , 
743,92 , , , , , 
744,92 , , , , , 
745,92 , , , , , 
746,92 , , , , , 
747,92 , , , , , 
748,92 , , , , , 
749,92 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,92 , , , , , 
752,92 , , , , , 
753,92 , , , , , 
754,92 , , , , , 
755,92 , , , , , 
756,92 , , , , , 
757,50 , , , , , 
758,76 , , , , , 
759,19 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,91 , , , , , 
762,91 , , , , , 
763,91 , , , , , 
764,91 , , , , , 
765,91 , , , , , 
766,91 , , , , , 
767,91 , , , , , 
768,91 , , , , , 
769,91 , , , , , 
770, , , , , , 
771,91 , , , , , 
772,91 , , , , , 
773,91 , , , , , 
774,91 , , , , , 
775,91 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,92 , , , , , 
782,92 , , , , , 
783,92 , , , , , 
784,92 , , , , , 
785,90 , , , , , 
786,90 , , , , , 
787,92 , , , , , 
788,92 , , , , , 
789,92 , , , , , 
790,92 , , , , , 
791,92 , , , , , 
792,91 , , , , , 
793,92 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,90 , , , , , 
796,88 , , , , , 
797,87 , , , , , 
798,88 , , , , , 
799,89 , , , , , 
800,88 , , , , , 
801,84 , , , , , 
802,86 , , , , , 
803,59 , , , , , 
804,89 , , , , , 
805,44 , , , , , 
806,74 , , , , , 
807,62 , , , , , 
808,64 , , , , , 
809,19 , , , , , 
810,89 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,92 , , , , , 
817,92 , , , , , 
818,92 , , , , , 
819,92 , , , , , 
820,92 , , , , , 
821,92 , , , , , 
822,92 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,92 , , , , , 
826,92 , , , , , 
827,92 , , , , , 
828,92 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,92 , , , , , 
831,92 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,92 , , , , , 
836,92 , , , , , 
837,92 , , , , , 
838,76 , , , , , 
839,92 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,90 , , , , , 
846,90 , , , , , 
847,90 , , , , , 
848,89 , , , , , 
849,89 , , , , , 
850,89 , , , , , 
851,92 , , , , , 
852,92 , , , , , 
853,92 , , , , , 
854,44 , , , , , 
855,44 , , , , , 
856,44 , , , , , 
857,64 , , , , , 
858,64 , , , , , 
859,64 , , , , , 
860,19 , , , , , 
861,19 , , , , , 
862,19 , , , , , 
863,89 , , , , , 
864,89 , , , , , 
865,89 , , , , , 
866,MEMORANDA: , , , , , 
867,88 , , , , , 
868,88 , , , , , 
869,88 , , , , , 
870,87 , , , , , 
871,87 , , , , , 
872,87 , , , , , 
873,88 , , , , , 
874,88 , , , , , 
875,88 , , , , , 
876,88 , , , , , 
877,88 , , , , , 
878,88 , , , , , 
879,89 , , , , , 
880,89 , , , , , 
881,89 , , , , , 
882,88 , , , , , 
883,88 , , , , , 
884,88 , , , , , 
885,84 , , , , , 
886,84 , , , , , 
887,84 , , , , , 
888,86 , , , , , 
889,86 , , , , , 
890,86 , , , , , 
891,59 , , , , , 
892,59 , , , , , 
893,59 , , , , , 
894,62 , , , , , 
895,62 , , , , , 
896,62 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,76 , , , , , 
903,76 , , , , , 
904,76 , , , , , 
905,76 , , , , , 
906,76 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,92 , , , , , 
911,92 , , , , , 
912,92 , , , , , 
913,92 , , , , , 
914,92 , , , , , 
915,92 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,92 , , , , , 
919,92 , , , , , 
920,92 , , , , , 
921,92 , , , , , 
922,92 , , , , , 
923,92 , , , , , 
924, , , , , , 
925,92 , , , , , 
926,92 , , , , , 
927,92 , , , , , 
928,92 , , , , , 
929,92 , , , , , 
930, , , , , , 
931,92 , , , , , 
932,92 , , , , , 
933,92 , , , , , 
934,92 , , , , , 
935,92 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,92 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,90 , , , , , 
945,90 , , , , , 
946,90 , , , , , 
947,90 , , , , , 
948,90 , , , , , 
949,90 , , , , , 
950,90 , , , , , 
951,90 , , , , , 
952,90 , , , , , 
953,90 , , , , , 
954,90 , , , , , 
955,90 , , , , , 
956,90 , , , , , 
957,90 , , , , , 
958,90 , , , , , 
959,90 , , , , , 
960,90 , , , , , 
961,90 , , , , , 
962,90 , , , , , 
963, , , , , , 
964,75 , , , , , 
965,75 , , , , , 
966,75 , , , , , 
967,75 , , , , , 
968,90 , , , , , 
969,90 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,76 , , , , , 
972,76 , , , , , 
973,76 , , , , , 
974,76 , , , , , 
975,76 , , , , , 
976,76 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,76 , , , , , 
981,76 , , , , , 
982, OTHER RATIOS: , , , , , 
983,76 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,92 , , , , , 
991,35 , , , , , 
992,35 , , , , , 
993,26 , , , , , 
994,92 , , , , , 
995,78 , , , , , 
996,29 , , , , , 
997,29 , , , , , 
998, , , , , , 
999,92 , , , , , 
1000,24 , , , , , 
1001,26 , , , , , 
1002,29 , , , , , 
1003,25 , , , , , 
1004,26 , , , , , 
1005,92 , , , , , 
1006,76 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,92 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,68 , , , , , 
1012,45 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 6 , , , , , 
1016,12 , , , , , 
1017,19 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,65 , , , , , 
1020,71 , , , , , 
1021,43 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,92 , , , , , 
1028,76 , , , , , 
1029,82 , , , , , 
1030,32 , , , , , 
1031,87 , , , , , 
1032,76 , , , , , 
1033,28 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,92 , , , , , 
1037,92 , , , , , 
1038,92 , , , , , 
1039,92 , , , , , 
1040,92 , , , , , 
1041,92 , , , , , 
1042,92 , , , , , 
1043,92 , , , , , 
1044,92 , , , , , 
1045,92 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,92 , , , , , 
1049,92 , , , , , 
1050,76 , , , , , 
1051,76 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,89 , , , , , 
1055,58 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,92 , , , , , 
1058,92 , , , , , 
1059,92 , , , , , 
1060,61 , , , , , 
1061,85 , , , , , 
1062,92 , , , , , 
1063,54 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,92 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,23 , , , , , 
1068,23 , , , , , 
1069,23 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,92 , , , , , 
1072,92 , , , , , 
1073,92 , , , , , 
1074,92 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,92 , , , , , 
1077,92 , , , , , 
1078,92 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,69 , , , , , 
1085,89 , , , , , 
1086,92 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,73 , , , , , 
1089,73 , , , , , 
1090,73 , , , , , 
1091,73 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,69 , , , , , 
1095,69 , , , , , 
1096,69 , , , , , 
1097,69 , , , , , 
1098,69 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,64 , , , , , 
1101,64 , , , , , 
1102,64 , , , , , 
1103,64 , , , , , 
1104,64 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,29 , , , , , 
1107,29 , , , , , 
1108,29 , , , , , 
1109,29 , , , , , 
1110,29 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,90 , , , , , 
1114,90 , , , , , 
1115,90 , , , , , 
1116,90 , , , , , 
1117,90 , , , , , 
1118,90 , , , , , 
1119,90 , , , , , 
1120,90 , , , , , 
1121,90 , , , , , 
1122,90 , , , , , 
1123,90 , , , , , 
1124,90 , , , , , 
1125,90 , , , , , 
1126,90 , , , , , 
1127,90 , , , , , 
1128,32 , , , , , 
1129,61 , , , , , 
1130,BHCPR Reporters for Quarter Ending 06/30/2013 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 150,627,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 151,980,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 1562176," 537,438,000"," AMERICAN INTERNATIONAL GROUP,"," NEW YORK, NY ", , 
1136, 3446412,"11,991,050"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY", Moved from Peer 2 , 
1137, 1095674,"14,160,917"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1138, 1199563,"23,616,944", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1139, 2504128,"16,101,065", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1140, 1097614,"13,220,451"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1141, 1025608,"80,069,917", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1142, 1025309,"13,787,068", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1143, 3587146," 360,514,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1144, 4028712,"13,233,425"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1145, 2938451,"20,307,832", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1146, 1074156," 182,735,153", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1147, 1078529,"69,674,976"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX","Name change from BBVA USA BANCSHARES, INC. ", 
