,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.08,0.09,0.09,0.10,0.13
393, Non-Traded (X), 0.02,0.01,0.02,0.02,0.02
394, Current Credit Exposure (X),0.05,0.04,0.06,0.05,0.08
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.00,0.01
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.67,0.61,0.76,0.64,0.95
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 09/30/2015,09/30/2014,12/31/2014,12/31/2013,12/31/2012
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.05, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 55.29, 55.41, 55.18, 54.12, 48.49
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 44.71, 44.59, 44.82, 45.88, 51.51
409, Sep Acct Assets(L/H)/Total Life Ast,1.35,1.30,1.23,2.28,3.94
410,Ins Activities Revenue/Adj Oper Inc,0.79,0.79,0.79,0.96,1.11
411, Premium Inc/Ins Activities Revenue, 7.94,8.06,8.34, 11.57, 13.39
412, Credit Rel Prem Inc/Tot Prem Inc,64.91, 65.49, 65.25, 57.99, 53.80
413,Other Prem Inc/Total Prem Inc,35.09, 34.51, 34.75, 42.01, 46.20
414,Ins Under Net Income/Consol Net Income, 0.11,0.16,0.17,0.25,0.29
415, Ins Net Inc (P/C)/Equity (P/C), 2.40,6.01,6.39,7.64,5.23
416, Ins Net Inc (L/H)/Equity (L/H), 3.53,5.92,7.96,5.80,5.92
417," Insur Ben, Losses, Exp/Insur Premiums",255.59,211.04,229.08,134.22,176.23
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.78,0.97,1.00,2.00,1.84
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.04,0.67,0.03,0.27,0.29
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.00,0.01,0.00,0.01
421, CSV Life Insurance/Tier 1 Cap + ALLL, 9.92,9.72,9.85, 10.25, 10.25
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.54,0.56,0.54,0.42,0.40
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.04,1.21,1.18,1.62,2.25
426, Cost: Interest-Bearing Deposits,0.26,0.27,0.28,0.37,0.46
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,0.95,0.27,0.27,1.65,3.40
429, Commercial and Industrial Loans,0.94,0.22,0.23,9.35,0.50
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases, 3.72, 43.43, 36.00, 20.07, 15.08
433, Total Selected Assets,5.94, 74.29, 86.14, 14.99, 18.65
434, Deposits,-8.41, -8.17, -5.47,3.16, -6.60
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,09/30/2015,09/30/2014,12/31/2014,12/31/2013,12/31/2012
438, Net Income/Avg Equity Capital,8.17,8.23,8.23,8.28,7.91
439, Bank Net Inc/Avg Eq Inv in Banks, 8.29,8.39,8.59,7.90,7.91
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 6.24,5.91,6.24,6.01,5.13
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.65,7.24,7.14,8.78,8.47
442, Bank Net Income/Parent Net Income, 76.72, 73.81, 73.39, 69.98, 72.74
443, Nonbank Net Income/Parent Net Income, 6.10,7.49,7.61, 12.21, 11.07
444, Sub BHCs Net Inc/Parent Net Income,72.80, 78.13, 83.54, 96.66, 82.20
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,19.99, 22.06, 21.84, 28.43, 30.15
447, Total Debt/Equity Capital, 13.36, 14.16, 14.14, 17.11, 18.34
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,15.99, 17.17, 17.05, 20.42, 22.61
449, Tot Debt+Lns Guaranteed for Affl/Equity, 13.75, 14.77, 14.75, 18.41, 20.21
450, Total Debt/Eq Cap - Exc Over Fair Value, 13.52, 14.29, 14.28, 17.17, 18.44
451, Long-Term Debt/Equity Capital, 11.35, 10.65, 10.76, 12.70, 13.81
452, Short-Term Debt/Equity Capital, 1.72,2.21,2.43,2.95,2.47
453, Current Portion of LT Debt/Equity,0.32,0.16,0.33,0.21,0.50
454, Exc Cost Over Fair Value/Equity Cap,0.12,0.13,0.13,0.10,0.12
455, Long-Term Debt/Consolidated LT Debt, 22.86, 23.12, 23.14, 25.26, 25.51
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 102.50,102.60,102.66,104.36,106.52
458, Total Investment in Subs/Equity,108.81,109.12,109.31,113.06,114.89
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",N/A, 98.96, 99.17,100.49,101.21
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1", N/A,105.00,105.37,107.81,108.80
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.44,0.40,0.40,0.79,1.23
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),1.79,2.19,2.30,2.19,3.33
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,142.73,137.03,142.72,173.51,152.89
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,151.69,140.96,149.64,169.33,160.13
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div, 96.74,131.73,129.25,119.87,116.94
468, Pretax Oper Inc + Int Exp/Int Expense, 1542.82, 1580.38, 1632.11, 1806.84, 1388.83
469, Div + Int From Subs/Int Exp + Div,154.28,149.84,157.90,206.18,202.49
470, Fees+Other Inc From Subs/Sal + Oth Exp,13.00, 14.54, 13.49, 10.57,9.12
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 39.67, 44.75, 43.35, 52.81,106.19
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.24,4.24,4.22,4.03,3.25
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.02,0.02,0.08,0.02,0.09
476, Nonaccrual, 7.82,7.80,8.31,4.82,7.11
477, Total,8.39,7.94,8.83,4.86,8.06
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.33,0.48,0.46,0.86,0.89
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.36,0.56,0.56,0.86,0.89
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 3.60,3.85,3.86,5.82,8.00
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.25,0.21,0.20,0.49,0.69
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 09/30/2015,09/30/2014,12/31/2014,12/31/2013,12/31/2012
490, Div Paid/Inc Before Undist Inc,98.90, 68.16, 70.26, 50.95, 64.35
491, Dividends Paid/Net Income, 30.39, 27.09, 28.01, 27.33, 25.15
492, Net Income - Dividends/Avg Equity,5.36,5.74,5.63,5.85,5.50
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 116.36,114.99,117.17,154.49,161.00
495, Dividends From Nonbank Subs,3.88, 12.13, 16.50, 49.06, 19.39
496, Dividends From Subsidiary BHCs,14.32, 20.82, 19.97, 27.64, 35.97
497, Dividends From All Subsidiaries,169.62,199.15,197.94,319.17,277.66
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,46.86, 43.84, 46.62, 57.12, 52.35
501, Interest Income From Bank Subs, 0.77,0.74,0.82,0.65,0.67
502, Mgt & Service Fees From Bank Subs,3.10,2.95,3.75,2.91,1.99
503, Other Income From Bank Subs,0.01,0.00,0.00,0.00,0.00
504, Operating Income From Bank Subs, 56.96, 50.87, 55.10, 66.68, 63.78
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 38.29, 42.31, 46.97, 47.06, 46.23
507, Interest Income From Nonbank Subs,5.59,4.66,4.33,8.36,8.57
508, Mgt & Serv Fees From Nonbank Subs,2.61,2.46,2.10,2.70,4.75
509, Other Income From Nonbank Subs, 0.73,1.10,0.43,0.14,0.19
510, Operating Inc From Nonbank Subs, 80.36, 64.92, 67.86, 71.58, 97.04
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,52.44, 49.36, 48.92, 37.61, 49.24
513, Interest Inc From Subsidiary BHCs,1.24,0.73,0.96,0.22,0.28
514, Mgt & Serv Fees From Sub BHCs,0.53,1.82,0.93,0.91,0.92
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs, 107.54, 72.73, 66.14, 39.60, 51.87
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,53.29, 51.55, 54.30, 48.80, 42.98
520, Interest Income From Bank Subs, 1.45,1.05,0.78,0.74,1.17
521, Mgt & Serv Fees From Bank Subs, 3.26,2.45,2.64,1.47,1.48
522, Other Income From Bank Subs,0.06,0.02,0.02,0.02,0.00
523, Operating Income From Bank Subs, 64.42, 63.38, 64.63, 58.38, 50.87
524,Dividends From Nonbank Subs,3.10,2.79,3.54,6.52,6.48
525, Interest Income From Nonbank Subs,2.48,1.30,0.91,1.15,2.49
526, Mgt & Serv Fees From Nonbank Subs,0.18,0.31,0.29,0.38,0.39
527, Other Income From Nonbank Subs, 0.13,0.25,0.13,0.03,0.07
528, Operating Inc From Nonbank Subs,9.24,9.54,8.96, 11.47, 13.08
529,Dividends From Subsidiary BHCs, 7.23,8.74,8.65, 10.03, 10.75
530, Interest Inc From Subsidiary BHCs,0.01,0.02,0.02,0.04,0.08
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 7.97,9.87,9.52, 10.99, 12.34
534,Loans and Adv From Subs/ST Debt, 95.12,212.15,100.26,101.37,188.63
535, Loans and Adv From Subs/Total Debt,34.79, 31.84, 26.79, 31.33, 28.76
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,92 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,92 , , , , , 
547,92 , , , , , 
548,92 , , , , , 
549,92 , , , , , 
550,92 , , , , , 
551,92 , , , , , 
552,92 , , , , , 
553,92 , , , , , 
554,92 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,92 , , , , , 
558,92 , , , , , 
559,92 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,92 , , , , , 
563,92 , , , , , 
564,92 , , , , , 
565,92 , , , , , 
566,92 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,92 , , , , , 
569,92 , , , , , 
570,92 , , , , , 
571, CAPITALIZATION: , , , , , 
572,92 , , , , , 
573,92 , , , , , 
574,92 , , , , , 
575,91 , , , , , 
576,92 , , , , , 
577,92 , , , , , 
578, 1 , , , , , 
579,92 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,92 , , , , , 
582,92 , , , , , 
583,92 , , , , , 
584,92 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,92 , , , , , 
591,92 , , , , , 
592,92 , , , , , 
593,92 , , , , , 
594,92 , , , , , 
595,92 , , , , , 
596,92 , , , , , 
597,92 , , , , , 
598,92 , , , , , 
599,92 , , , , , 
600,92 , , , , , 
601,92 , , , , , 
602,92 , , , , , 
603,92 , , , , , 
604,92 , , , , , 
605,92 , , , , , 
606,91 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,92 , , , , , 
610,92 , , , , , 
611,92 , , , , , 
612,92 , , , , , 
613,92 , , , , , 
614,YIELD OR COST: , , , , , 
615,92 , , , , , 
616,92 , , , , , 
617,62 , , , , , 
618,70 , , , , , 
619,92 , , , , , 
620, , , , , , 
621,91 , , , , , 
622,86 , , , , , 
623,90 , , , , , 
624,89 , , , , , 
625,92 , , , , , 
626,91 , , , , , 
627,89 , , , , , 
628,92 , , , , , 
629,41 , , , , , 
630,85 , , , , , 
631,92 , , , , , 
632,92 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,92 , , , , , 
639,92 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,92 , , , , , 
642, , , , , , 
643,92 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,92 , , , , , 
646,92 , , , , , 
647,92 , , , , , 
648,92 , , , , , 
649,92 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,92 , , , , , 
652,92 , , , , , 
653,92 , , , , , 
654,92 , , , , , 
655,92 , , , , , 
656,92 , , , , , 
657,92 , , , , , 
658,92 , , , , , 
659,92 , , , , , 
660,92 , , , , , 
661,92 , , , , , 
662,92 , , , , , 
663,92 , , , , , 
664,92 , , , , , 
665,92 , , , , , 
666,92 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,91 , , , , , 
670,91 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,92 , , , , , 
677,92 , , , , , 
678,92 , , , , , 
679,92 , , , , , 
680,92 , , , , , 
681,92 , , , , , 
682,92 , , , , , 
683,92 , , , , , 
684,92 , , , , , 
685,92 , , , , , 
686,92 , , , , , 
687,92 , , , , , 
688,92 , , , , , 
689,92 , , , , , 
690,92 , , , , , 
691,92 , , , , , 
692,92 , , , , , 
693,92 , , , , , 
694,MEMORANDA: , , , , , 
695,92 , , , , , 
696,92 , , , , , 
697,92 , , , , , 
698,92 , , , , , 
699,92 , , , , , 
700,92 , , , , , 
701,92 , , , , , 
702,92 , , , , , 
703,92 , , , , , 
704,92 , , , , , 
705,92 , , , , , 
706,92 , , , , , 
707,92 , , , , , 
708,92 , , , , , 
709,92 , , , , , 
710,92 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,92 , , , , , 
713,92 , , , , , 
714,92 , , , , , 
715,92 , , , , , 
716,92 , , , , , 
717,92 , , , , , 
718,92 , , , , , 
719,92 , , , , , 
720,92 , , , , , 
721,92 , , , , , 
722,92 , , , , , 
723,92 , , , , , 
724,92 , , , , , 
725,92 , , , , , 
726,92 , , , , , 
727,92 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,92 , , , , , 
734,92 , , , , , 
735,92 , , , , , 
736,92 , , , , , 
737,92 , , , , , 
738,92 , , , , , 
739,92 , , , , , 
740,92 , , , , , 
741,92 , , , , , 
742,92 , , , , , 
743,92 , , , , , 
744,92 , , , , , 
745,92 , , , , , 
746,92 , , , , , 
747,92 , , , , , 
748,92 , , , , , 
749,92 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,92 , , , , , 
752,92 , , , , , 
753,92 , , , , , 
754,92 , , , , , 
755,92 , , , , , 
756,92 , , , , , 
757,69 , , , , , 
758,91 , , , , , 
759,21 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,91 , , , , , 
762,91 , , , , , 
763,91 , , , , , 
764,91 , , , , , 
765,91 , , , , , 
766,91 , , , , , 
767,91 , , , , , 
768,91 , , , , , 
769,91 , , , , , 
770, , , , , , 
771,91 , , , , , 
772,91 , , , , , 
773,91 , , , , , 
774,91 , , , , , 
775,91 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,92 , , , , , 
782,92 , , , , , 
783,92 , , , , , 
784,92 , , , , , 
785,81 , , , , , 
786,90 , , , , , 
787,92 , , , , , 
788,92 , , , , , 
789,92 , , , , , 
790,92 , , , , , 
791,92 , , , , , 
792,91 , , , , , 
793,92 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,91 , , , , , 
796,90 , , , , , 
797,89 , , , , , 
798,90 , , , , , 
799,90 , , , , , 
800,87 , , , , , 
801,87 , , , , , 
802,88 , , , , , 
803,69 , , , , , 
804,91 , , , , , 
805,50 , , , , , 
806,76 , , , , , 
807,60 , , , , , 
808,66 , , , , , 
809,15 , , , , , 
810,88 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,92 , , , , , 
817,92 , , , , , 
818,92 , , , , , 
819,92 , , , , , 
820,92 , , , , , 
821,92 , , , , , 
822,92 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,92 , , , , , 
826,92 , , , , , 
827,92 , , , , , 
828,92 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,92 , , , , , 
831,92 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,92 , , , , , 
836,92 , , , , , 
837,92 , , , , , 
838,92 , , , , , 
839,92 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,91 , , , , , 
846,91 , , , , , 
847,91 , , , , , 
848,91 , , , , , 
849,91 , , , , , 
850,91 , , , , , 
851,92 , , , , , 
852,92 , , , , , 
853,92 , , , , , 
854,50 , , , , , 
855,50 , , , , , 
856,50 , , , , , 
857,66 , , , , , 
858,66 , , , , , 
859,66 , , , , , 
860,15 , , , , , 
861,15 , , , , , 
862,15 , , , , , 
863,88 , , , , , 
864,88 , , , , , 
865,88 , , , , , 
866,MEMORANDA: , , , , , 
867,90 , , , , , 
868,90 , , , , , 
869,90 , , , , , 
870,89 , , , , , 
871,89 , , , , , 
872,89 , , , , , 
873,90 , , , , , 
874,90 , , , , , 
875,90 , , , , , 
876,90 , , , , , 
877,90 , , , , , 
878,90 , , , , , 
879,90 , , , , , 
880,90 , , , , , 
881,90 , , , , , 
882,87 , , , , , 
883,87 , , , , , 
884,87 , , , , , 
885,87 , , , , , 
886,87 , , , , , 
887,87 , , , , , 
888,88 , , , , , 
889,88 , , , , , 
890,88 , , , , , 
891,69 , , , , , 
892,69 , , , , , 
893,69 , , , , , 
894,60 , , , , , 
895,60 , , , , , 
896,60 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,92 , , , , , 
903, 0 , , , , , 
904, 0 , , , , , 
905, 0 , , , , , 
906, 0 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,92 , , , , , 
911,92 , , , , , 
912,92 , , , , , 
913,92 , , , , , 
914,92 , , , , , 
915,92 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,92 , , , , , 
919,92 , , , , , 
920,92 , , , , , 
921,92 , , , , , 
922,92 , , , , , 
923,92 , , , , , 
924, , , , , , 
925,92 , , , , , 
926,92 , , , , , 
927,92 , , , , , 
928,92 , , , , , 
929,92 , , , , , 
930, , , , , , 
931,92 , , , , , 
932,92 , , , , , 
933,92 , , , , , 
934,92 , , , , , 
935,92 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,92 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,91 , , , , , 
945,91 , , , , , 
946,91 , , , , , 
947,91 , , , , , 
948,91 , , , , , 
949,91 , , , , , 
950,91 , , , , , 
951,91 , , , , , 
952,91 , , , , , 
953,91 , , , , , 
954,91 , , , , , 
955,91 , , , , , 
956,91 , , , , , 
957,91 , , , , , 
958,91 , , , , , 
959,91 , , , , , 
960,91 , , , , , 
961,91 , , , , , 
962,91 , , , , , 
963, , , , , , 
964,91 , , , , , 
965,91 , , , , , 
966,91 , , , , , 
967,91 , , , , , 
968,91 , , , , , 
969,91 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,91 , , , , , 
972,91 , , , , , 
973,91 , , , , , 
974,91 , , , , , 
975,91 , , , , , 
976,91 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,91 , , , , , 
981,91 , , , , , 
982, OTHER RATIOS: , , , , , 
983,91 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,92 , , , , , 
991,33 , , , , , 
992,33 , , , , , 
993,21 , , , , , 
994,92 , , , , , 
995,76 , , , , , 
996,27 , , , , , 
997,27 , , , , , 
998, , , , , , 
999,92 , , , , , 
1000,23 , , , , , 
1001,20 , , , , , 
1002,27 , , , , , 
1003,23 , , , , , 
1004,21 , , , , , 
1005,92 , , , , , 
1006,92 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,92 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,72 , , , , , 
1012,41 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 4 , , , , , 
1016,17 , , , , , 
1017,15 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,67 , , , , , 
1020,71 , , , , , 
1021,41 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,92 , , , , , 
1028,81 , , , , , 
1029,81 , , , , , 
1030,23 , , , , , 
1031,92 , , , , , 
1032,80 , , , , , 
1033,23 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,92 , , , , , 
1037,92 , , , , , 
1038,92 , , , , , 
1039,92 , , , , , 
1040,92 , , , , , 
1041,92 , , , , , 
1042,92 , , , , , 
1043,92 , , , , , 
1044,92 , , , , , 
1045,92 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,92 , , , , , 
1049,92 , , , , , 
1050, 0 , , , , , 
1051, 0 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,92 , , , , , 
1055,52 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,92 , , , , , 
1058,92 , , , , , 
1059,92 , , , , , 
1060,65 , , , , , 
1061,88 , , , , , 
1062,92 , , , , , 
1063,56 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,92 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,22 , , , , , 
1068,22 , , , , , 
1069,22 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,92 , , , , , 
1072,92 , , , , , 
1073,92 , , , , , 
1074,92 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,92 , , , , , 
1077,92 , , , , , 
1078,92 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,79 , , , , , 
1085,92 , , , , , 
1086,92 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,81 , , , , , 
1089,81 , , , , , 
1090,81 , , , , , 
1091,81 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,78 , , , , , 
1095,78 , , , , , 
1096,78 , , , , , 
1097,78 , , , , , 
1098,78 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,65 , , , , , 
1101,65 , , , , , 
1102,65 , , , , , 
1103,65 , , , , , 
1104,65 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,23 , , , , , 
1107,23 , , , , , 
1108,23 , , , , , 
1109,23 , , , , , 
1110,23 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,91 , , , , , 
1114,91 , , , , , 
1115,91 , , , , , 
1116,91 , , , , , 
1117,91 , , , , , 
1118,91 , , , , , 
1119,91 , , , , , 
1120,91 , , , , , 
1121,91 , , , , , 
1122,91 , , , , , 
1123,91 , , , , , 
1124,91 , , , , , 
1125,91 , , , , , 
1126,91 , , , , , 
1127,91 , , , , , 
1128,26 , , , , , 
1129,63 , , , , , 
1130,BHCPR Reporters for Quarter Ending 09/30/2015 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 156,105,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"12,371,566"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"15,602,572"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"27,467,243", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,099,204", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,786,921"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"92,869,993", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"15,228,349", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 377,371,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 4028712,"22,537,671"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1143, 2938451,"26,620,161", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1144, 1074156," 208,808,671", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1145, 1078529,"89,360,000"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1146, 1245415," 125,419,384", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1147, 1883693,"30,601,382", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
1148, 1020180,"10,325,850", BREMER FINANCIAL CORPORATION,"SAINT PAUL, MN ", , 
