,Column1,Value1,Value2,Value3,Value4,Value5
363, , 3232316," 272,418,061", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", New Y-9C/BHCPR reporter
364, , 2337045,"10,100,317", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", Moved from Peer 9
365, , 1871159,"61,127,881", MBNA CORPORATION,"WILMINGTON, DE", Moved from Peer 9
366, , 2945824," 337,213,871"," METLIFE, INC."," NEW YORK, NY", Moved from Peer 9
367, , 1048773,"10,139,088", VALLEY NATIONAL BANCORP," WAYNE, NJ",Moved from Peer 2
368, 1027004,"29,789,703", ZIONS BANCORPORATION,"SALT LAKE CITY, UT", Note: Peer Group 1 has, 77 bank holding companies. 
369, 03/31/2004,03/31/2003,12/31/2003,12/31/2002,12/31/2001, 
370, 03/31/2004,03/31/2003,12/31/2003,12/31/2002,12/31/2001, 
371, 1379552," 136,085,588", ABN AMRO NORTH AMERICA HOLDING,"CHICAGO, IL", , 
372, 1078604,"47,449,290", AMSOUTH BANCORPORATION,"BIRMINGHAM, AL", , 
373, 1199563,"15,541,210", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
374, 1097614,"10,582,977"," BANCORPSOUTH, INC.","TUPELO, MS", , 
375, 1025608,"38,921,825", BANCWEST CORPORATION,"HONOLULU, HI", , 
376, 1073757," 819,841,647", BANK OF AMERICA CORPORATION," CHARLOTTE, NC", , 
377, 1025309,"10,019,733", BANK OF HAWAII CORPORATION,"HONOLULU, HI", Moved from Peer 2, 
378, 1033470,"92,702,844"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
379, 1068294," 319,590,000", BANK ONE CORPORATION,"CHICAGO, IL", , 
380, 1249196,"26,883,941"," BANKNORTH GROUP, INC."," PORTLAND, ME", , 
381, 1074156,"94,281,503", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
382, 1883693,"13,800,316", BOK FINANCIAL CORPORATION," TULSA, OK", , 
383, 1026632,"46,284,135"," CHARLES SCHWAB CORPORATION, TH","SAN FRANCISCO, CA",Moved from Peer 9, 
384, 1923946,"41,354,245"," CHARTER ONE FINANCIAL, INC."," CLEVELAND, OH", , 
385, 2797498,"38,105,796", CIBC DELAWARE HOLDINGS INC.," NEW YORK, NY", , 
386, 1132449,"80,238,536"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
387, 1027518,"13,222,357", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
388, 1080465,"16,512,208"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
389, 1199844,"54,771,586", COMERICA INCORPORATED," DETROIT, MI", , 
390, 1117679,"24,970,141"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
391, 1049341,"14,501,934"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
392, 1078529,"27,521,222"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
393, 2549857," 100,267,575", COUNTRYWIDE FINANCIAL CORPORAT,"CALABASAS, CA",Moved from Peer 9, 
394, 1102367,"10,060,189"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX",Moved from Peer 2, 
395, 2184164,"12,076,555", DORAL FINANCIAL CORPORATION," SAN JUAN, PR", Moved from Peer 9, 
396, 1130780,"11,791,118", FBOP CORPORATION,"OAK PARK, IL", , 
397, 1070345,"93,732,210", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
398, 2744894,"13,347,462", FIRST BANCORP," SAN JUAN, PR", , 
399, 1075612,"12,706,955"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
400, 1020902,"11,869,556"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
401, 1094640,"27,085,546", FIRST TENNESSEE NATIONAL CORPO,"MEMPHIS, TN", , 
402, 1070804,"10,450,679", FIRSTMERIT CORPORATION,"AKRON, OH", , 
403, 1113514," 199,790,000", FLEETBOSTON FINANCIAL CORPORAT,"BOSTON, MA", , 
404, 2081124,"23,842,795", GREENPOINT FINANCIAL CORP.,"NEW YORK, NY", , 
405, 1245415,"40,591,757", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", Name change from BANKMONT FINANCIAL CORP., 
406, 1078921,"18,716,765", HIBERNIA CORPORATION,"NEW ORLEANS, LA", , 
407, 3232316," 272,418,061", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", New Y-9C/BHCPR reporter, 
408, 1068191,"31,214,021", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
409, 2337045,"10,100,317", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", Moved from Peer 9, 
410, 1039502," 801,078,000", J.P. MORGAN CHASE & CO.," NEW YORK, NY", , 
411, 1068025,"84,023,602", KEYCORP," CLEVELAND, OH", , 
412, 1037003,"50,832,480", M&T BANK CORPORATION,"BUFFALO, NY", , 
413, 1199497,"35,506,596", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
414, 1871159,"61,127,881", MBNA CORPORATION,"WILMINGTON, DE", Moved from Peer 9, 
415, 1068762,"33,969,738", MELLON FINANCIAL CORPORATION,"PITTSBURGH, PA", , 
416, 1072442,"14,142,382", MERCANTILE BANKSHARES CORPORAT,"BALTIMORE, MD", , 
417, 2945824," 337,213,871"," METLIFE, INC."," NEW YORK, NY", Moved from Peer 9, 
418, 1069125," 111,355,060", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
419, 1093728,"23,034,758", NATIONAL COMMERCE FINANCIAL CO,"MEMPHIS, TN", , 
420, 2132932,"26,495,880"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
421, 1048429,"21,974,933"," NORTH FORK BANCORPORATION, INC","MELVILLE, NY", , 
422, 1199611,"40,178,901", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
423, 1246702,"10,696,431", PEOPLE'S MUTUAL HOLDINGS,"BRIDGEPORT, CT", , 
424, 1069778,"74,123,297"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
425, 1129382,"38,088,000"," POPULAR, INC."," SAN JUAN, PR", , 
426, 1070617,"16,844,033"," PROVIDENT FINANCIAL GROUP, INC","CINCINNATI, OH", , 
427, 1826056,"20,307,657"," RBC CENTURA BANKS, INC."," ROCKY MOUNT, NC", , 
428, 1078332,"48,933,144", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
429, 1071203,"12,093,391"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
430, 1141599,"10,858,102"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
431, 1079441,"52,867,510", SOUTHTRUST CORPORATION,"BIRMINGHAM, AL", , 
432, 1111435,"92,895,673", STATE STREET CORPORATION,"BOSTON, MA", , 
433, 1131787," 125,244,501"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
434, 1078846,"22,292,951", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
435, 2816906," 336,788,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
436, 2389941,"11,836,834", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
437, 2847535,"18,415,744"," TD WATERHOUSE GROUP, INC."," NEW YORK, NY", , 
438, 1119794," 192,093,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
439, 1094369,"31,516,681", UNION PLANTERS CORPORATION,"MEMPHIS, TN", , 
440, 1378434,"46,103,239", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
441, 2307280,"26,246,847"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
442, 1048773,"10,139,088", VALLEY NATIONAL BANCORP," WAYNE, NJ",Moved from Peer 2, 
443, 2801546,"12,145,941"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
444, 1073551," 410,991,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
445, 1120754," 397,354,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
