,Column1,Value1,Value2,Value3,Value4,Value5
364, 1097614,"11,065,444"," BANCORPSOUTH, INC.","TUPELO, MS", , 
365, 1025608,"54,637,377", BANCWEST CORPORATION,"HONOLULU, HI", , 
366, 1025309,"10,085,368", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
367, 1033470," 101,897,000"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
368, 2914521," 270,895,193", BARCLAYS GROUP US INC.,"WILMINGTON, DE", , 
369, 1074156," 107,080,153", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
370, 1883693,"16,392,506", BOK FINANCIAL CORPORATION," TULSA, OK", , 
371, 2277860,"60,424,517", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
372, 1132449," 152,089,993"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
373, 1027518,"14,435,459", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
374, 1080465,"21,135,143"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
375, 1199844,"54,738,694", COMERICA INCORPORATED," DETROIT, MI", , 
376, 1117679,"36,299,741"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
377, 1049341,"13,992,713"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
378, 1078529,"30,212,854"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
379, 1102367,"10,346,670"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
380, 1130780,"13,558,757", FBOP CORPORATION,"OAK PARK, IL", , 
381, 1070345," 104,608,232", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
382, 1075612,"14,484,919"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
383, 1094640,"37,044,885", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
384, 1020902,"12,661,454"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
385, 1070804,"10,293,126", FIRSTMERIT CORPORATION,"AKRON, OH", , 
386, 1117129,"12,305,927", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
387, 1245415,"48,388,236", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
388, 1078921,"23,192,528", HIBERNIA CORPORATION,"NEW ORLEANS, LA", , 
389, 3232316," 395,534,168", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
390, 1068191,"32,749,538", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
391, 1104231,"10,310,436", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
392, 2337045,"13,229,007", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", , 
393, 1068025,"92,308,685", KEYCORP," CLEVELAND, OH", , 
394, 1037003,"54,841,349", M&T BANK CORPORATION,"BUFFALO, NY", , 
395, 1199497,"45,072,853", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
396, 1068762,"39,007,348", MELLON FINANCIAL CORPORATION,"PITTSBURGH, PA", , 
397, 1072442,"16,403,454", MERCANTILE BANKSHARES CORPORAT,"BALTIMORE, MD", , 
398, 1069125," 146,576,344", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
399, 2132932,"25,017,354"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
400, 3212091,"11,305,965", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
401, 1048429,"57,900,390"," NORTH FORK BANCORPORATION, INC","MELVILLE, NY", , 
402, 1199611,"48,427,422", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
403, 1246702,"10,907,007", PEOPLE'S MUTUAL HOLDINGS,"BRIDGEPORT, CT", , 
404, 1069778,"93,253,039"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
405, 1129382,"47,120,000"," POPULAR, INC."," SAN JUAN, PR", , 
406, 1826056,"20,174,370"," RBC CENTURA BANKS, INC."," ROCKY MOUNT, NC", , 
407, 3242838,"84,728,438", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
408, 1071203,"15,338,105"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
409, 1141599,"14,938,867"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
410, 1111435," 104,052,076", STATE STREET CORPORATION,"BOSTON, MA", , 
411, 1131787," 172,416,096"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
412, 1078846,"27,080,045", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
413, 2816906," 360,379,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
414, 2389941,"12,871,452", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
415, 1249196,"31,784,863", TD BANKNORTH INC.," PORTLAND, ME", , 
416, 1119794," 206,895,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
417, 1378434,"51,299,139", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
418, 2307280,"49,186,355"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
419, 1048773,"12,483,716", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
420, 2801546,"15,711,502"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
421, 1073551," 532,381,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
422, 1145476,"17,851,405", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
423, 1120754," 452,753,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
424, 1888193,"10,277,006", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", Moved from Peer 2, 
