,Column1,Value1,Value2,Value3,Value4,Value5
363, 1379552," 138,456,216", ABN AMRO NORTH AMERICA HOLDING,"CHICAGO, IL", , 
364, 1078604,"50,236,482", AMSOUTH BANCORPORATION,"BIRMINGHAM, AL", , 
365, 1199563,"20,554,473", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
366, 1097614,"10,829,139"," BANCORPSOUTH, INC.","TUPELO, MS", , 
367, 1025608,"51,415,986", BANCWEST CORPORATION,"HONOLULU, HI", , 
368, 1033470,"96,578,000"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
369, 2914521," 250,421,637", BARCLAYS GROUP US INC.,"WILMINGTON, DE", , 
370, 1074156," 102,015,086", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
371, 1883693,"15,019,590", BOK FINANCIAL CORPORATION," TULSA, OK", , 
372, 2277860,"55,631,566", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
373, 1132449," 141,616,360"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
374, 1027518,"13,924,783", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
375, 1080465,"20,025,323"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
376, 1199844,"54,168,429", COMERICA INCORPORATED," DETROIT, MI", , 
377, 1117679,"31,869,182"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
378, 1049341,"14,146,000"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
379, 1078529,"28,839,032"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
380, 1130780,"13,373,425", FBOP CORPORATION,"OAK PARK, IL", , 
381, 1070345," 102,712,960", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
382, 2744894,"17,383,906", FIRST BANCORP," SAN JUAN, PR", , 
383, 1075612,"13,592,675"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
384, 1094640,"35,160,075", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
385, 1020902,"12,092,883"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
386, 1070804,"10,277,348", FIRSTMERIT CORPORATION,"AKRON, OH", , 
387, 1117129,"11,418,278", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
388, 1245415,"43,937,469", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
389, 1078921,"22,233,660", HIBERNIA CORPORATION,"NEW ORLEANS, LA", , 
390, 3232316," 351,431,664", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
391, 1068191,"32,175,286", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
392, 1104231,"10,277,394", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", Moved from Peer 2, 
393, 2337045,"11,885,940", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", Moved from Peer 9, 
394, 1068025,"89,927,405", KEYCORP," CLEVELAND, OH", , 
395, 1037003,"53,887,218", M&T BANK CORPORATION,"BUFFALO, NY", , 
396, 1199497,"41,730,325", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
397, 1068762,"37,560,413", MELLON FINANCIAL CORPORATION,"PITTSBURGH, PA", , 
398, 1072442,"14,627,833", MERCANTILE BANKSHARES CORPORAT,"BALTIMORE, MD", , 
399, 1069125," 140,836,129", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
400, 2132932,"24,615,130"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
401, 1048429,"60,780,400"," NORTH FORK BANCORPORATION, INC","MELVILLE, NY", , 
402, 1199611,"47,761,320", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
403, 1246702,"10,874,082", PEOPLE'S MUTUAL HOLDINGS,"BRIDGEPORT, CT", , 
404, 1069778,"83,392,942"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
405, 1129382,"45,168,000"," POPULAR, INC."," SAN JUAN, PR", , 
406, 1826056,"19,262,615"," RBC CENTURA BANKS, INC."," ROCKY MOUNT, NC", , 
407, 3242838,"84,510,395", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
408, 1071203,"14,987,815"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
409, 1141599,"14,688,100"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
410, 1111435," 100,114,024", STATE STREET CORPORATION,"BOSTON, MA", , 
411, 1131787," 164,810,954"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
412, 1078846,"25,857,636", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
413, 2816906," 362,278,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
414, 2389941,"12,856,073", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
415, 1249196,"32,109,118", TD BANKNORTH INC.," PORTLAND, ME"," Name change from BANKNORTH GROUP, INC.", 
416, 1119794," 198,466,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
417, 1378434,"49,433,336", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
418, 2307280,"32,152,284"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
419, 1048773,"11,407,946", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
420, 2801546,"15,017,582"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
421, 1073551," 506,833,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
422, 1145476,"17,423,718", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
423, 1120754," 434,610,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
