,Column1,Value1,Value2,Value3,Value4,Value5
392, Held for Trading (X), 0.09,0.09,0.07,0.09,0.10
393, Non-Traded (X), 0.02,0.02,0.01,0.01,0.02
394, Current Credit Exposure (X),0.05,0.06,0.04,0.05,0.05
395, Credit Losses on Derivative Contracts,0.00,0.00,0.00,0.00,0.00
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.66,0.72,0.55,0.76,0.64
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 03/31/2016,03/31/2015,12/31/2015,12/31/2014,12/31/2013
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.03, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 56.19, 54.63, 53.85, 55.18, 54.12
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 43.81, 45.37, 46.15, 44.82, 45.88
409, Sep Acct Assets(L/H)/Total Life Ast,2.23,1.29,1.54,1.23,2.28
410,Ins Activities Revenue/Adj Oper Inc,0.81,0.84,0.91,0.79,0.96
411, Premium Inc/Ins Activities Revenue, 6.26,8.38,8.55,8.34, 11.57
412, Credit Rel Prem Inc/Tot Prem Inc,59.90, 64.30, 59.76, 65.25, 57.99
413,Other Prem Inc/Total Prem Inc,40.10, 35.70, 40.24, 34.75, 42.01
414,Ins Under Net Income/Consol Net Income, 0.15,0.15,0.12,0.17,0.25
415, Ins Net Inc (P/C)/Equity (P/C), 7.60,2.68,7.00,5.38,7.64
416, Ins Net Inc (L/H)/Equity (L/H),55.89, 13.33,2.72,8.34,5.80
417," Insur Ben, Losses, Exp/Insur Premiums",115.50,134.66,234.21,229.08,134.22
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 0.45,0.88,0.86,1.00,2.00
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.00,0.03,0.29,0.03,0.27
420,Net Assets Ins Under Subs/Cons Assets,0.00,0.00,0.00,0.01,0.00
421, CSV Life Insurance/Tier 1 Cap + ALLL,10.28,9.53, 10.03, 10.06, 10.25
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.49,0.55,0.57,0.54,0.42
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 1.06,1.02,1.13,1.18,1.62
426, Cost: Interest-Bearing Deposits,0.29,0.26,0.26,0.28,0.37
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,0.09,0.86,5.92,0.27,1.65
429, Commercial and Industrial Loans,2.69,0.26,0.56,0.21,9.35
430, Foreign Governments and Inst, 0.00,0.00,0.00,0.00,0.00
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases, 2.11, 25.37, -0.33, 36.01, 20.07
433, Total Selected Assets,2.07, 32.61,0.96, 86.15, 14.99
434, Deposits, -27.17,-12.07,-31.67, -5.47,3.16
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,03/31/2016,03/31/2015,12/31/2015,12/31/2014,12/31/2013
438, Net Income/Avg Equity Capital,7.44,7.77,7.96,8.23,8.28
439, Bank Net Inc/Avg Eq Inv in Banks, 8.45,8.12,8.42,8.55,7.72
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.89,6.47,6.37,6.24,6.01
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,7.01,7.30,7.06,7.14,8.78
442, Bank Net Income/Parent Net Income, 80.72, 76.10, 78.59, 72.88, 69.34
443, Nonbank Net Income/Parent Net Income, 7.98,6.93,6.83,7.61, 12.21
444, Sub BHCs Net Inc/Parent Net Income,79.56, 75.88, 76.51, 83.54, 96.66
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,20.34, 20.29, 21.12, 21.84, 28.43
447, Total Debt/Equity Capital, 13.99, 13.16, 14.46, 14.14, 17.11
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,16.62, 16.05, 17.04, 17.05, 20.42
449, Tot Debt+Lns Guaranteed for Affl/Equity, 14.34, 13.68, 14.83, 14.75, 18.41
450, Total Debt/Eq Cap - Exc Over Fair Value, 14.13, 13.29, 14.60, 14.28, 17.17
451, Long-Term Debt/Equity Capital, 12.62, 10.18, 12.95, 10.76, 12.70
452, Short-Term Debt/Equity Capital, 0.95,2.22,1.23,2.43,2.95
453, Current Portion of LT Debt/Equity,0.38,0.38,0.27,0.33,0.21
454, Exc Cost Over Fair Value/Equity Cap,0.18,0.13,0.16,0.13,0.10
455, Long-Term Debt/Consolidated LT Debt, 23.91, 22.04, 24.05, 23.14, 25.26
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 102.77,102.34,102.41,102.66,104.36
458, Total Investment in Subs/Equity,108.92,108.64,108.88,109.31,113.06
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1",N/A, N/A, N/A, 99.18,100.49
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1", N/A, N/A, N/A,105.37,107.81
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),0.46,0.40,0.40,0.40,0.79
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),2.06,2.12,1.65,2.30,2.19
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,153.30,133.30,147.01,145.21,173.51
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,147.59,119.14,143.71,149.64,169.33
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,105.38, 70.89,107.20,129.25,119.87
468, Pretax Oper Inc + Int Exp/Int Expense, 2409.51, 1372.86, 1796.67, 1632.11, 1806.84
469, Div + Int From Subs/Int Exp + Div,160.81,160.49,160.72,159.36,199.32
470, Fees+Other Inc From Subs/Sal + Oth Exp,17.72, 15.69, 14.67, 14.59, 11.67
471, Net Inc/Curr Port of LT Debt+Pfd Div(X), 13.80, 34.20, 56.51, 43.35, 52.81
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 4.98,4.21,4.98,4.22,4.03
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.17,0.02,0.02,0.08,0.02
476, Nonaccrual, 5.38,8.89,7.58,8.31,4.82
477, Total,5.77,9.07,7.64,8.83,4.86
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.00
480, To Nonbank Subsidiaries,0.15,0.48,0.25,0.46,0.86
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.15,0.51,0.29,0.56,0.86
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 3.58,3.49,4.39,3.86,5.82
485, Combined Thrift Assets, 0.00,0.00,0.00,0.00,0.00
486, Combined Foreign Nonbank Sub Assets,0.18,0.24,0.33,0.20,0.49
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 03/31/2016,03/31/2015,12/31/2015,12/31/2014,12/31/2013
490, Div Paid/Inc Before Undist Inc,74.04, 61.42, 83.05, 69.31, 50.95
491, Dividends Paid/Net Income, 30.28, 28.97, 28.05, 27.42, 27.33
492, Net Income - Dividends/Avg Equity,4.93,5.21,5.29,5.69,5.85
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 135.87,107.11,114.67,117.63,143.01
495, Dividends From Nonbank Subs,3.98,2.83,7.85, 16.50, 49.06
496, Dividends From Subsidiary BHCs,12.48, 14.70, 13.24, 19.97, 27.64
497, Dividends From All Subsidiaries,203.02,155.84,167.07,198.41,307.20
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,53.96, 47.54, 45.41, 46.43, 55.82
501, Interest Income From Bank Subs, 0.67,0.72,0.61,0.82,0.66
502, Mgt & Service Fees From Bank Subs,2.90,4.44,2.94,3.75,2.96
503, Other Income From Bank Subs,0.00,0.02,0.02,0.01,0.00
504, Operating Income From Bank Subs, 66.57, 59.13, 53.19, 55.85, 65.38
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 60.24, 27.06, 67.65, 46.97, 47.06
507, Interest Income From Nonbank Subs,5.62,4.47,5.61,4.33,8.36
508, Mgt & Serv Fees From Nonbank Subs,1.45,2.55,1.86,2.10,2.70
509, Other Income From Nonbank Subs, 0.83,0.71,0.49,0.43,0.14
510, Operating Inc From Nonbank Subs, 96.95, 42.79,115.94, 67.86, 71.58
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,37.14, 44.47, 65.66, 48.92, 37.61
513, Interest Inc From Subsidiary BHCs,0.26,1.23,0.20,0.96,0.22
514, Mgt & Serv Fees From Sub BHCs,0.51,0.47,0.62,0.93,0.91
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,41.33, 60.28,109.82, 66.14, 39.60
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,49.82, 43.39, 52.69, 53.75, 47.64
520, Interest Income From Bank Subs, 1.97,2.13,0.84,0.78,0.74
521, Mgt & Serv Fees From Bank Subs, 3.40,4.00,3.21,2.64,1.47
522, Other Income From Bank Subs,0.39,0.08,0.09,0.06,0.05
523, Operating Income From Bank Subs, 65.46, 61.24, 63.11, 64.63, 58.38
524,Dividends From Nonbank Subs,3.17,2.22,5.22,3.54,6.52
525, Interest Income From Nonbank Subs,3.87,2.95,2.20,0.91,1.15
526, Mgt & Serv Fees From Nonbank Subs,0.08,0.29,0.16,0.29,0.38
527, Other Income From Nonbank Subs, 0.18,0.19,0.12,0.13,0.03
528, Operating Inc From Nonbank Subs, 12.50,9.00, 11.59,8.96, 11.47
529,Dividends From Subsidiary BHCs, 6.40,6.40,7.18,8.65, 10.03
530, Interest Inc From Subsidiary BHCs,0.02,0.01,0.01,0.02,0.04
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.00,0.00
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs, 7.23,7.10,7.90,9.52, 10.99
534,Loans and Adv From Subs/ST Debt,120.15, 68.75,118.43,100.26,101.37
535, Loans and Adv From Subs/Total Debt,30.82, 26.53, 30.54, 26.79, 31.33
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,93 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,93 , , , , , 
547,93 , , , , , 
548,93 , , , , , 
549,93 , , , , , 
550,93 , , , , , 
551,93 , , , , , 
552,93 , , , , , 
553,93 , , , , , 
554,93 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,93 , , , , , 
558,93 , , , , , 
559,93 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,93 , , , , , 
563,93 , , , , , 
564,93 , , , , , 
565,93 , , , , , 
566,93 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,93 , , , , , 
569,93 , , , , , 
570,93 , , , , , 
571, CAPITALIZATION: , , , , , 
572,93 , , , , , 
573,93 , , , , , 
574,93 , , , , , 
575,92 , , , , , 
576,93 , , , , , 
577,93 , , , , , 
578, 1 , , , , , 
579,93 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,93 , , , , , 
582,93 , , , , , 
583,93 , , , , , 
584,92 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,93 , , , , , 
591,93 , , , , , 
592,93 , , , , , 
593,93 , , , , , 
594,93 , , , , , 
595,93 , , , , , 
596,93 , , , , , 
597,93 , , , , , 
598,93 , , , , , 
599,93 , , , , , 
600,93 , , , , , 
601,93 , , , , , 
602,93 , , , , , 
603,93 , , , , , 
604,93 , , , , , 
605,93 , , , , , 
606,90 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,93 , , , , , 
610,93 , , , , , 
611,93 , , , , , 
612,93 , , , , , 
613,93 , , , , , 
614,YIELD OR COST: , , , , , 
615,93 , , , , , 
616,93 , , , , , 
617,54 , , , , , 
618,66 , , , , , 
619,93 , , , , , 
620, , , , , , 
621,92 , , , , , 
622,84 , , , , , 
623,91 , , , , , 
624,90 , , , , , 
625,93 , , , , , 
626,92 , , , , , 
627,90 , , , , , 
628,93 , , , , , 
629,34 , , , , , 
630,82 , , , , , 
631,93 , , , , , 
632,93 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,93 , , , , , 
639,93 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,93 , , , , , 
642, , , , , , 
643,93 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,93 , , , , , 
646,93 , , , , , 
647,93 , , , , , 
648,93 , , , , , 
649,93 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,93 , , , , , 
652,93 , , , , , 
653,93 , , , , , 
654,93 , , , , , 
655,93 , , , , , 
656,93 , , , , , 
657,93 , , , , , 
658,93 , , , , , 
659,93 , , , , , 
660,93 , , , , , 
661,93 , , , , , 
662,93 , , , , , 
663,93 , , , , , 
664,93 , , , , , 
665,93 , , , , , 
666,93 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,93 , , , , , 
670,93 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,93 , , , , , 
677,93 , , , , , 
678,93 , , , , , 
679,93 , , , , , 
680,93 , , , , , 
681,93 , , , , , 
682,93 , , , , , 
683,93 , , , , , 
684,93 , , , , , 
685,93 , , , , , 
686,93 , , , , , 
687,93 , , , , , 
688,93 , , , , , 
689,93 , , , , , 
690,93 , , , , , 
691,93 , , , , , 
692,93 , , , , , 
693,93 , , , , , 
694,MEMORANDA: , , , , , 
695,93 , , , , , 
696,93 , , , , , 
697,93 , , , , , 
698,93 , , , , , 
699,93 , , , , , 
700,93 , , , , , 
701,93 , , , , , 
702,93 , , , , , 
703,93 , , , , , 
704,93 , , , , , 
705,93 , , , , , 
706,93 , , , , , 
707,93 , , , , , 
708,93 , , , , , 
709,93 , , , , , 
710,93 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,93 , , , , , 
713,93 , , , , , 
714,93 , , , , , 
715,93 , , , , , 
716,93 , , , , , 
717,93 , , , , , 
718,93 , , , , , 
719,93 , , , , , 
720,93 , , , , , 
721,93 , , , , , 
722,93 , , , , , 
723,93 , , , , , 
724,93 , , , , , 
725,93 , , , , , 
726,93 , , , , , 
727,93 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,93 , , , , , 
734,93 , , , , , 
735,93 , , , , , 
736,93 , , , , , 
737,93 , , , , , 
738,93 , , , , , 
739,93 , , , , , 
740,93 , , , , , 
741,93 , , , , , 
742,93 , , , , , 
743,93 , , , , , 
744,93 , , , , , 
745,93 , , , , , 
746,93 , , , , , 
747,93 , , , , , 
748,93 , , , , , 
749,93 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,93 , , , , , 
752,93 , , , , , 
753,93 , , , , , 
754,93 , , , , , 
755,93 , , , , , 
756,93 , , , , , 
757,74 , , , , , 
758,92 , , , , , 
759,18 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,92 , , , , , 
762,92 , , , , , 
763,92 , , , , , 
764,92 , , , , , 
765,92 , , , , , 
766,92 , , , , , 
767,92 , , , , , 
768,92 , , , , , 
769,92 , , , , , 
770, , , , , , 
771,92 , , , , , 
772,92 , , , , , 
773,92 , , , , , 
774,92 , , , , , 
775,92 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,93 , , , , , 
782,93 , , , , , 
783,93 , , , , , 
784,93 , , , , , 
785,83 , , , , , 
786,91 , , , , , 
787,93 , , , , , 
788,93 , , , , , 
789,93 , , , , , 
790,93 , , , , , 
791,93 , , , , , 
792,92 , , , , , 
793,93 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,92 , , , , , 
796,90 , , , , , 
797,89 , , , , , 
798,90 , , , , , 
799,91 , , , , , 
800,87 , , , , , 
801,87 , , , , , 
802,89 , , , , , 
803,71 , , , , , 
804,92 , , , , , 
805,51 , , , , , 
806,78 , , , , , 
807,61 , , , , , 
808,66 , , , , , 
809,13 , , , , , 
810,90 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,93 , , , , , 
817,93 , , , , , 
818,93 , , , , , 
819,93 , , , , , 
820,93 , , , , , 
821,93 , , , , , 
822,93 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,93 , , , , , 
826,93 , , , , , 
827,93 , , , , , 
828,93 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,93 , , , , , 
831,93 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,93 , , , , , 
836,93 , , , , , 
837,93 , , , , , 
838,93 , , , , , 
839,93 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,92 , , , , , 
846,92 , , , , , 
847,92 , , , , , 
848,92 , , , , , 
849,92 , , , , , 
850,92 , , , , , 
851,93 , , , , , 
852,93 , , , , , 
853,93 , , , , , 
854,51 , , , , , 
855,51 , , , , , 
856,51 , , , , , 
857,66 , , , , , 
858,66 , , , , , 
859,66 , , , , , 
860,13 , , , , , 
861,13 , , , , , 
862,13 , , , , , 
863,90 , , , , , 
864,90 , , , , , 
865,90 , , , , , 
866,MEMORANDA: , , , , , 
867,90 , , , , , 
868,90 , , , , , 
869,90 , , , , , 
870,89 , , , , , 
871,89 , , , , , 
872,89 , , , , , 
873,90 , , , , , 
874,90 , , , , , 
875,90 , , , , , 
876,90 , , , , , 
877,90 , , , , , 
878,90 , , , , , 
879,91 , , , , , 
880,91 , , , , , 
881,91 , , , , , 
882,87 , , , , , 
883,87 , , , , , 
884,87 , , , , , 
885,87 , , , , , 
886,87 , , , , , 
887,87 , , , , , 
888,89 , , , , , 
889,89 , , , , , 
890,89 , , , , , 
891,71 , , , , , 
892,71 , , , , , 
893,71 , , , , , 
894,61 , , , , , 
895,61 , , , , , 
896,61 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,93 , , , , , 
903, 0 , , , , , 
904, 0 , , , , , 
905, 0 , , , , , 
906, 0 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,93 , , , , , 
911,93 , , , , , 
912,93 , , , , , 
913,93 , , , , , 
914,93 , , , , , 
915,93 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,93 , , , , , 
919,93 , , , , , 
920,93 , , , , , 
921,93 , , , , , 
922,93 , , , , , 
923,93 , , , , , 
924, , , , , , 
925,93 , , , , , 
926,93 , , , , , 
927,93 , , , , , 
928,93 , , , , , 
929,93 , , , , , 
930, , , , , , 
931,93 , , , , , 
932,93 , , , , , 
933,93 , , , , , 
934,93 , , , , , 
935,93 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,93 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,92 , , , , , 
945,92 , , , , , 
946,92 , , , , , 
947,92 , , , , , 
948,92 , , , , , 
949,92 , , , , , 
950,92 , , , , , 
951,92 , , , , , 
952,92 , , , , , 
953,92 , , , , , 
954,92 , , , , , 
955,92 , , , , , 
956,92 , , , , , 
957,92 , , , , , 
958,92 , , , , , 
959,92 , , , , , 
960,92 , , , , , 
961,92 , , , , , 
962,92 , , , , , 
963, , , , , , 
964,92 , , , , , 
965,92 , , , , , 
966,92 , , , , , 
967,92 , , , , , 
968,92 , , , , , 
969,92 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,92 , , , , , 
972,92 , , , , , 
973,92 , , , , , 
974,92 , , , , , 
975,92 , , , , , 
976,92 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,92 , , , , , 
981,92 , , , , , 
982, OTHER RATIOS: , , , , , 
983,92 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,93 , , , , , 
991,30 , , , , , 
992,30 , , , , , 
993,19 , , , , , 
994,93 , , , , , 
995,73 , , , , , 
996,23 , , , , , 
997,23 , , , , , 
998, , , , , , 
999,93 , , , , , 
1000,22 , , , , , 
1001,18 , , , , , 
1002,23 , , , , , 
1003,22 , , , , , 
1004,19 , , , , , 
1005,93 , , , , , 
1006,93 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,93 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,72 , , , , , 
1012,34 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 1 , , , , , 
1016,16 , , , , , 
1017,13 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,69 , , , , , 
1020,72 , , , , , 
1021,40 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,93 , , , , , 
1028,82 , , , , , 
1029,82 , , , , , 
1030,22 , , , , , 
1031,92 , , , , , 
1032,75 , , , , , 
1033,21 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,93 , , , , , 
1037,93 , , , , , 
1038,93 , , , , , 
1039,93 , , , , , 
1040,93 , , , , , 
1041,93 , , , , , 
1042,93 , , , , , 
1043,93 , , , , , 
1044,93 , , , , , 
1045,93 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,93 , , , , , 
1049,93 , , , , , 
1050, 0 , , , , , 
1051, 0 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,93 , , , , , 
1055,53 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,92 , , , , , 
1058,92 , , , , , 
1059,92 , , , , , 
1060,66 , , , , , 
1061,88 , , , , , 
1062,91 , , , , , 
1063,55 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,93 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,19 , , , , , 
1068,19 , , , , , 
1069,19 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,93 , , , , , 
1072,93 , , , , , 
1073,93 , , , , , 
1074,93 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,93 , , , , , 
1077,93 , , , , , 
1078,93 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,72 , , , , , 
1085,93 , , , , , 
1086,93 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,78 , , , , , 
1089,78 , , , , , 
1090,78 , , , , , 
1091,78 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,79 , , , , , 
1095,79 , , , , , 
1096,79 , , , , , 
1097,79 , , , , , 
1098,79 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,60 , , , , , 
1101,60 , , , , , 
1102,60 , , , , , 
1103,60 , , , , , 
1104,60 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,21 , , , , , 
1107,21 , , , , , 
1108,21 , , , , , 
1109,21 , , , , , 
1110,21 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,92 , , , , , 
1114,92 , , , , , 
1115,92 , , , , , 
1116,92 , , , , , 
1117,92 , , , , , 
1118,92 , , , , , 
1119,92 , , , , , 
1120,92 , , , , , 
1121,92 , , , , , 
1122,92 , , , , , 
1123,92 , , , , , 
1124,92 , , , , , 
1125,92 , , , , , 
1126,92 , , , , , 
1127,92 , , , , , 
1128,24 , , , , , 
1129,66 , , , , , 
1130,BHCPR Reporters for Quarter Ending 03/31/2016 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 156,505,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 3446412,"12,859,663"," APPLE FINANCIAL HOLDINGS, INC.","NEW YORK, NY ", , 
1135, 1095674,"16,434,884"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1136, 1199563,"28,178,867", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1137, 2504128,"15,023,537", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1138, 1097614,"13,925,516"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1139, 1025608,"96,194,245", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1140, 1025309,"15,705,449", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1141, 3587146," 372,870,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1142, 1097089,"11,427,419", BANK OF THE OZARKS INC,"LITTLE ROCK, AR",Moved from Peer 2 , 
1143, 4028712,"24,819,488"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1144, 2938451,"29,374,606", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1145, 1074156," 212,405,266", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1146, 1078529,"92,152,260"," BBVA COMPASS BANCSHARES, INC."," HOUSTON, TX ", , 
1147, 1245415," 125,793,219", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
1148, 1883693,"31,450,894", BOK FINANCIAL CORPORATION," TULSA, OK ", , 
