,Column1,Value1,Value2,Value3,Value4,Value5
391, Gross Positive Fair Value (X),0.17,0.31,0.23,0.21,0.24
392, Held for Trading (X), 0.13,0.26,0.19,0.16,0.20
393, Non-Traded (X), 0.02,0.03,0.03,0.02,0.03
394, Current Credit Exposure (X),0.08,0.11,0.10,0.09,0.14
395, Credit Losses on Derivative Contracts,0.01,0.02,0.03,0.02,0.02
396,PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
397,FAIR VALUE: , , , , , 
398,30-89 Days Past Due,0.00,0.00,0.00,0.00,0.00
399, 90+ Days Past Due,0.00,0.00,0.00,0.00,0.00
400, OTHER RATIOS: , , , , , 
401,Current Credit Exposure/Risk Wtd Asts,0.95,1.31,1.22,1.01,2.06
402, , , , , , 
403, 10 , , , , , 
404,INSURANCE ACTIVITIES, 12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
405, ANALYSIS RATIOS: , , , , , 
406,Ins Underwriting Assets/Consol Assets,0.15, N/A, N/A, N/A, N/A
407, Ins Under Assets(P/C)/Tot Ins Und Ast, 48.59, 47.22, 45.80, 48.36, 45.50
408, Ins Under Assets(L/H)/Tot Ins Und Ast, 51.41, 52.78, 54.20, 51.64, 54.50
409, Sep Acct Assets(L/H)/Total Life Ast,4.18,1.57,1.95,2.42,1.00
410,Ins Activities Revenue/Adj Oper Inc,1.11,1.03,1.00,1.08,0.98
411, Premium Inc/Ins Activities Revenue,13.13, 11.81, 14.18, 14.67, 10.11
412, Credit Rel Prem Inc/Tot Prem Inc,53.89, 60.30, 61.98, 63.75, 79.23
413,Other Prem Inc/Total Prem Inc,46.11, 39.70, 38.02, 36.25, 20.77
414,Ins Under Net Income/Consol Net Income, 0.29,0.43,0.53,0.34, -0.09
415, Ins Net Inc (P/C)/Equity (P/C), 5.29,7.03,8.71, -4.71, -7.24
416, Ins Net Inc (L/H)/Equity (L/H), 5.92,4.99,5.19,4.19,5.14
417," Insur Ben, Losses, Exp/Insur Premiums",177.80,378.79,185.18,145.18,201.66
418,Reinsurance Recov(P/C)/Tot Assets(P/C), 1.77,2.39,1.34,0.92,4.01
419, Reinsurance Recov(L/H)/Tot Assets(L/H), 0.29,0.10,0.36,0.31,0.21
420,Net Assets Ins Under Subs/Cons Assets,0.01,0.02,0.02,0.02,0.01
421, CSV Life Insurance/Tier 1 Cap + ALLL,10.26,9.13,9.27,9.42, 10.81
422,BROKER-DEALER ACTIVITIES , , , , , 
423,Net Assets Broker-Dealer Subs/Cons Asts,0.40,1.28,1.39,0.83,0.43
424, FOREIGN ACTIVITIES , , , , , 
425,Yield: Foreign Loans, 2.21,2.39,3.64,3.35,2.72
426, Cost: Interest-Bearing Deposits,0.45,0.50,0.48,0.72,2.20
427,NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
428,Real Estate Loans,3.40,3.56,194.12,173.52, 95.75
429, Commercial and Industrial Loans,0.50,1.17,1.06,1.51,0.49
430, Foreign Governments and Inst, 0.00, -0.11, -0.13,0.00,0.05
431, GROWTH RATES: , , , , , 
432,Net Loans and Leases,15.15, 37.19, 22.90, -6.04, 21.44
433, Total Selected Assets, 18.85, 60.45, 16.54,4.40,3.43
434, Deposits,-6.60,-12.83,0.96,-12.79,-10.81
435, , , , , , 
436, 11 , , , , , 
437,PROFITABLITY:,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
438, Net Income/Avg Equity Capital,7.91,6.79,4.97, -4.66, -3.86
439, Bank Net Inc/Avg Eq Inv in Banks, 7.91,7.54,5.21, -0.48,0.36
440, Nonbk Net Inc/Avg Eq Inv in Nonbanks, 5.25,4.59,4.07, -1.56, -2.26
441, Sub BHCs Net Inc/Avg Eq Inv in Sub BHCs,8.44,6.79,5.34, -7.22, -3.66
442, Bank Net Income/Parent Net Income, 72.74, 79.97, 80.04, 85.29, 97.63
443, Nonbank Net Income/Parent Net Income,11.07,6.07, 15.07,7.24,4.90
444, Sub BHCs Net Inc/Parent Net Income,82.03, 82.84, 83.04, 88.86, 80.03
445,LEVERAGE: , , , , , 
446,Total Liabilities/Equity,30.15, 32.75, 36.76, 37.77, 31.65
447, Total Debt/Equity Capital, 18.34, 18.40, 19.69, 19.62, 16.06
448, Tot Debt+NP to Subs Iss Tr Pref/Equity,22.61, 24.81, 27.38, 29.93, 25.78
449, Tot Debt+Lns Guaranteed for Affl/Equity, 20.28, 20.86, 22.56, 23.12, 17.80
450, Total Debt/Eq Cap - Exc Over Fair Value, 18.44, 18.52, 19.79, 19.95, 16.24
451, Long-Term Debt/Equity Capital, 13.74, 14.07, 16.28, 15.74, 11.65
452, Short-Term Debt/Equity Capital, 2.53,3.85,2.78,3.30,3.22
453, Current Portion of LT Debt/Equity,0.42,0.25,0.34,0.14,0.18
454, Exc Cost Over Fair Value/Equity Cap,0.12,0.18,0.18,0.30,0.27
455, Long-Term Debt/Consolidated LT Debt, 25.16, 19.05, 17.29, 14.79, 13.53
456,DOUBLE LEVERAGE: , , , , , 
457,Equity Investment in Subs/Equity, 106.52,107.31,108.44,108.82,105.00
458, Total Investment in Subs/Equity,114.89,117.66,120.23,121.37,115.05
459," Eq Inv Sub/Eq Cap,QualTPS+Oth PS in T1", 101.21, 99.97, 99.62, 98.86, 93.97
460," Tot Inv Sub/Eq Cap,QualTPS+Oth PS in T1",108.80,109.40,110.53,110.20,102.97
461,DOUBLE LEVERAGE PAYBACK: , , , , , 
462,Equity Inv in Subs - Eq Cap/Net Inc (X),1.23,1.40,2.98,2.10,1.98
463, Eq Inv in Subs - Eq Cap/Net Inc-Div (X),3.39,2.96,7.87,9.08,6.67
464,COVERAGE ANALYSIS: , , , , , 
465,Op Inc-Tax + Noncash/Oper Exp + Div,153.05,119.88,112.81, 84.29, 93.34
466, Cash Fl Fr Op+Noncash+Op Ex/Op Ex+Div,160.44,126.32,115.83, 99.52, 96.96
467, Adj Cash Fl/Op Exp+Repaid LT Debt+Div,116.76,107.80, 87.23, 71.15,170.72
468, , Pretax Oper Inc + Int Exp/Int Expense, 1331.90,923.24,174.07,955.41
469, Div + Int From Subs/Int Exp + Div,191.49,161.34,128.64, 78.11,108.98
470, Fees+Other Inc From Subs/Sal + Oth Exp, 9.23, 13.20, 19.52, 13.88, 13.99
471, Net Inc/Curr Port of LT Debt+Pfd Div(X),108.02,183.20, 63.84, 58.66, 38.34
472,OTHER RATIOS: , , , , , 
473,Net Assets Repr in 1 Yr/Total Assets, 3.19,3.65,4.51,5.34,4.97
474, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
475,90+ Days Past Due,0.09,0.28,0.12,0.00,0.00
476, Nonaccrual, 7.11, 15.04,2.10,0.07,8.55
477, Total,8.06, 15.65,4.02,0.21,8.55
478, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
479,To Bank Subsidiaries, 0.00,0.00,0.00,0.00,0.01
480, To Nonbank Subsidiaries,0.95,1.76,1.21,1.17,0.60
481, To Subsidiary BHCs, 0.00,0.00,0.00,0.00,0.00
482, Total,0.95,1.92,1.28,1.31,0.86
483, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
484,Nonbank Assets of Nonbank Subsidiaries, 8.02,5.67,7.97,6.27,4.34
485, Combined Thrift Assets, 0.00,0.00,0.30,0.10,0.38
486, Combined Foreign Nonbank Sub Assets,0.69,0.66,0.77,0.59,0.09
487, , , , , , 
488, 12 , , , , , 
489,PAYOUT RATIOS - PARENT, 12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
490, Div Paid/Inc Before Undist Inc,65.34, 69.45, 73.55,106.22,121.59
491, Dividends Paid/Net Income, 25.15, 24.88, 35.75, 59.69, 74.27
492, Net Income - Dividends/Avg Equity,5.50,4.72,3.00, -7.11, -8.15
493,PERCENT OF DIVIDENDS PAID: , , , , , 
494,Dividends From Bank Subs, 161.00,117.14, 83.88, 59.06, 76.03
495, Dividends From Nonbank Subs, 19.39, 17.32, 12.50,7.65,4.14
496, Dividends From Subsidiary BHCs,35.97, 44.17, 32.86,7.04, 12.71
497, Dividends From All Subsidiaries,277.66,229.85,187.24, 85.50,111.97
498,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
499,PERCENT OF BANK NET INCOME: , , , , , 
500,Dividends From Bank Subs,52.35, 37.25, 27.49, 60.02, 92.30
501, Interest Income From Bank Subs, 0.67,1.07,2.76,2.70,5.61
502, Mgt & Service Fees From Bank Subs,1.99,5.53,6.45, 17.80,9.08
503, Other Income From Bank Subs,0.00,0.02,0.36,0.55,0.19
504, Operating Income From Bank Subs, 63.78, 50.82, 57.67, 86.13,134.96
505,PERCENT OF NONBANK NET INCOME: , , , , , 
506,Dividends From Nonbank Subs, 45.69, 67.04, 53.73, 66.78, 62.85
507, Interest Income From Nonbank Subs,8.57, 15.69, 15.94, 61.03, 14.32
508, Mgt & Serv Fees From Nonbank Subs,4.75,2.98,5.72,4.56,4.47
509, Other Income From Nonbank Subs, 0.19,0.52,0.09,0.99,0.01
510, Operating Inc From Nonbank Subs, 96.51,107.00, 97.57,145.41, 89.90
511, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
512,Dividends From Subsidiary BHCs,48.32, 47.86, 50.38, 42.02,134.04
513, Interest Inc From Subsidiary BHCs,0.28,1.02,1.39,1.41, 20.51
514, Mgt & Serv Fees From Sub BHCs,0.92,1.15,2.41,2.35,3.96
515, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
516, Operating Income From Sub BHCs,50.95, 51.44, 54.18, 45.78,158.51
517,DEPENDENCE ON SUBSIDIARIES: , , , , , 
518,PERCENT OF TOTAL OPERATING INCOME: , , , , , 
519,Dividends From Bank Subsidiaries,43.50, 37.13, 24.89, 32.65, 48.64
520, Interest Income From Bank Subs, 1.19,2.30,3.50,6.16,5.08
521, Mgt & Serv Fees From Bank Subs, 1.50,5.07, 10.18,7.20,4.24
522, Other Income From Bank Subs,0.00,0.00,0.01,0.03,0.09
523, Operating Income From Bank Subs, 51.50, 52.88, 46.82, 54.97, 68.46
524,Dividends From Nonbank Subs,6.49,6.77,8.28,5.57,3.96
525, Interest Income From Nonbank Subs,2.52,3.16,4.14,4.19,2.40
526, Mgt & Serv Fees From Nonbank Subs,0.40,0.31,0.33,0.13,0.09
527, Other Income From Nonbank Subs, 0.07,0.03,0.00,0.00,0.00
528, Operating Inc From Nonbank Subs, 13.18, 13.76, 16.65, 12.90,8.49
529,Dividends From Subsidiary BHCs, 9.65, 10.01,8.88,3.66,9.98
530, Interest Inc From Subsidiary BHCs,0.08,0.26,0.26,0.71,0.91
531, Mgt & Serv Fees From Sub BHCs,0.00,0.00,0.00,0.01,0.03
532, Other Income From Subsidiary BHCs,0.00,0.00,0.00,0.00,0.00
533, Operating Income From Sub BHCs,11.25, 12.02, 10.64,6.85, 14.04
534,Loans and Adv From Subs/ST Debt,186.12,307.77,718.14,585.90,307.18
535, Loans and Adv From Subs/Total Debt,28.76, 58.77, 73.30,130.59, 86.37
536, , , , , , 
537,E 1 , , , , , 
538, PEER GROUP 1 , , , , , 
539,HC , , , , , 
540,NT , , , , , 
541,-- , , , , , 
542, Number of BHCs in Peer Group, , , , , 
543,90 , , , , , 
544,EARNINGS AND PROFITABILITY , , , , , 
545, PERCENT OF AVERAGE ASSETS: , , , , , 
546,90 , , , , , 
547,90 , , , , , 
548,90 , , , , , 
549,90 , , , , , 
550,90 , , , , , 
551,90 , , , , , 
552,90 , , , , , 
553,90 , , , , , 
554,90 , , , , , 
555, 1 , , , , , 
556,PERCENT OF AVG EARNING ASSETS: , , , , , 
557,90 , , , , , 
558,90 , , , , , 
559,90 , , , , , 
560, , , , , , 
561,"LOSSES, ALLOW, AND PAST DUE+NONACCR: ", , , , , 
562,90 , , , , , 
563,90 , , , , , 
564,90 , , , , , 
565,90 , , , , , 
566,90 , , , , , 
567, LIQUIDITY AND FUNDING: , , , , , 
568,90 , , , , , 
569,90 , , , , , 
570,90 , , , , , 
571, CAPITALIZATION: , , , , , 
572,73 , , , , , 
573,90 , , , , , 
574,90 , , , , , 
575,73 , , , , , 
576,90 , , , , , 
577,85 , , , , , 
578, 1 , , , , , 
579,90 , , , , , 
580, PARENT COMPANY RATIOS: , , , , , 
581,90 , , , , , 
582,90 , , , , , 
583,90 , , , , , 
584,89 , , , , , 
585,E 2 , , , , , 
586, PEER GROUP 1 , , , , , 
587,HC , , , , , 
588,NT , , , , , 
589,-- , , , , , 
590,90 , , , , , 
591,90 , , , , , 
592,90 , , , , , 
593,90 , , , , , 
594,90 , , , , , 
595,90 , , , , , 
596,90 , , , , , 
597,90 , , , , , 
598,90 , , , , , 
599,90 , , , , , 
600,90 , , , , , 
601,90 , , , , , 
602,90 , , , , , 
603,90 , , , , , 
604,90 , , , , , 
605,90 , , , , , 
606,87 , , , , , 
607, , , , , , 
608,MARGIN ANALYSIS: , , , , , 
609,90 , , , , , 
610,73 , , , , , 
611,90 , , , , , 
612,90 , , , , , 
613,90 , , , , , 
614,YIELD OR COST: , , , , , 
615,90 , , , , , 
616,90 , , , , , 
617,68 , , , , , 
618,68 , , , , , 
619,90 , , , , , 
620, , , , , , 
621,89 , , , , , 
622,84 , , , , , 
623,89 , , , , , 
624,88 , , , , , 
625,90 , , , , , 
626,89 , , , , , 
627,86 , , , , , 
628,90 , , , , , 
629,45 , , , , , 
630,81 , , , , , 
631,90 , , , , , 
632,73 , , , , , 
633,E 3 , , , , , 
634, PEER GROUP 1 , , , , , 
635,HC , , , , , 
636,NT , , , , , 
637,-- , , , , , 
638,90 , , , , , 
639,90 , , , , , 
640, ANALYSIS RATIOS , , , , , 
641,89 , , , , , 
642, , , , , , 
643,90 , , , , , 
644,PERCENT OF AVERAGE ASSETS: , , , , , 
645,90 , , , , , 
646,90 , , , , , 
647,90 , , , , , 
648,90 , , , , , 
649,90 , , , , , 
650,PERCENT OF ADJUSTED OPERATING INCOME (TE): , , , , , 
651,90 , , , , , 
652,90 , , , , , 
653,90 , , , , , 
654,90 , , , , , 
655,90 , , , , , 
656,90 , , , , , 
657,90 , , , , , 
658,90 , , , , , 
659,90 , , , , , 
660,90 , , , , , 
661,90 , , , , , 
662,90 , , , , , 
663,90 , , , , , 
664,90 , , , , , 
665,90 , , , , , 
666,90 , , , , , 
667, , , , , , 
668,TAX RATIOS: , , , , , 
669,84 , , , , , 
670,84 , , , , , 
671,E 4 , , , , , 
672, PEER GROUP 1 , , , , , 
673,HC , , , , , 
674,NT , , , , , 
675,-- , , , , , 
676,90 , , , , , 
677,90 , , , , , 
678,90 , , , , , 
679,90 , , , , , 
680,90 , , , , , 
681,90 , , , , , 
682,90 , , , , , 
683,90 , , , , , 
684,90 , , , , , 
685,90 , , , , , 
686,90 , , , , , 
687,90 , , , , , 
688,90 , , , , , 
689,90 , , , , , 
690,90 , , , , , 
691,90 , , , , , 
692,90 , , , , , 
693,90 , , , , , 
694,MEMORANDA: , , , , , 
695,90 , , , , , 
696,90 , , , , , 
697,90 , , , , , 
698,90 , , , , , 
699,90 , , , , , 
700,90 , , , , , 
701,90 , , , , , 
702,90 , , , , , 
703,90 , , , , , 
704,90 , , , , , 
705,90 , , , , , 
706,90 , , , , , 
707,90 , , , , , 
708,90 , , , , , 
709,90 , , , , , 
710,90 , , , , , 
711," LOAN MIX, % OF GROSS LOANS & LEASES: ", , , , , 
712,90 , , , , , 
713,90 , , , , , 
714,90 , , , , , 
715,90 , , , , , 
716,90 , , , , , 
717,90 , , , , , 
718,90 , , , , , 
719,90 , , , , , 
720,90 , , , , , 
721,90 , , , , , 
722,90 , , , , , 
723,90 , , , , , 
724,90 , , , , , 
725,90 , , , , , 
726,90 , , , , , 
727,90 , , , , , 
728,E 5 , , , , , 
729, PEER GROUP 1 , , , , , 
730,HC , , , , , 
731,NT , , , , , 
732,-- , , , , , 
733,90 , , , , , 
734,90 , , , , , 
735,90 , , , , , 
736,90 , , , , , 
737,90 , , , , , 
738,90 , , , , , 
739,90 , , , , , 
740,90 , , , , , 
741,90 , , , , , 
742,90 , , , , , 
743,90 , , , , , 
744,90 , , , , , 
745,90 , , , , , 
746,90 , , , , , 
747,90 , , , , , 
748,90 , , , , , 
749,90 , , , , , 
750,OTHER LIQUIDITY AND FUNDING RATIOS: , , , , , 
751,90 , , , , , 
752,90 , , , , , 
753,90 , , , , , 
754,90 , , , , , 
755,90 , , , , , 
756,90 , , , , , 
757,50 , , , , , 
758,73 , , , , , 
759,16 , , , , , 
760,PERCENT OF INVESTMENT SECURITIES: , , , , , 
761,89 , , , , , 
762,89 , , , , , 
763,89 , , , , , 
764,89 , , , , , 
765,89 , , , , , 
766,89 , , , , , 
767,89 , , , , , 
768,89 , , , , , 
769,89 , , , , , 
770, , , , , , 
771,89 , , , , , 
772,89 , , , , , 
773,89 , , , , , 
774,89 , , , , , 
775,89 , , , , , 
776,E 6 , , , , , 
777, PEER GROUP 1 , , , , , 
778,HC , , , , , 
779,NT , , , , , 
780,-- , , , , , 
781,90 , , , , , 
782,90 , , , , , 
783,90 , , , , , 
784,90 , , , , , 
785,88 , , , , , 
786,87 , , , , , 
787,90 , , , , , 
788,90 , , , , , 
789,90 , , , , , 
790,90 , , , , , 
791,90 , , , , , 
792,70 , , , , , 
793,90 , , , , , 
794,NET LOAN AND LEASE LOSSES BY TYPE , , , , , 
795,88 , , , , , 
796,86 , , , , , 
797,84 , , , , , 
798,86 , , , , , 
799,86 , , , , , 
800,85 , , , , , 
801,82 , , , , , 
802,83 , , , , , 
803,58 , , , , , 
804,87 , , , , , 
805,40 , , , , , 
806,79 , , , , , 
807,60 , , , , , 
808,62 , , , , , 
809,17 , , , , , 
810,87 , , , , , 
811,E 7 , , , , , 
812, PEER GROUP 1 , , , , , 
813,HC , , , , , 
814,NT , , , , , 
815,-- , , , , , 
816,90 , , , , , 
817,90 , , , , , 
818,90 , , , , , 
819,90 , , , , , 
820,90 , , , , , 
821,90 , , , , , 
822,90 , , , , , 
823,PERCENT OF LNS&LS + OTHER ASSETS , , , , , 
824, 30+ DAYS PAST DUE AND NONACCRUAL , , , , , 
825,90 , , , , , 
826,90 , , , , , 
827,90 , , , , , 
828,90 , , , , , 
829,PERCENT OF TOTAL ASSETS , , , , , 
830,90 , , , , , 
831,90 , , , , , 
832, , , , , , 
833, RESTRUCTURED & NONACCRUAL LNS&LS , , , , , 
834, + REAL ESTATE ACQUIRED AS PERCENT OF: , , , , , 
835,90 , , , , , 
836,90 , , , , , 
837,90 , , , , , 
838,73 , , , , , 
839,90 , , , , , 
840,E 7A , , , , , 
841, PEER GROUP 1 , , , , , 
842,HC , , , , , 
843,NT , , , , , 
844,-- , , , , , 
845,88 , , , , , 
846,88 , , , , , 
847,88 , , , , , 
848,87 , , , , , 
849,87 , , , , , 
850,87 , , , , , 
851,90 , , , , , 
852,90 , , , , , 
853,90 , , , , , 
854,40 , , , , , 
855,40 , , , , , 
856,40 , , , , , 
857,62 , , , , , 
858,62 , , , , , 
859,62 , , , , , 
860,17 , , , , , 
861,17 , , , , , 
862,17 , , , , , 
863,87 , , , , , 
864,87 , , , , , 
865,87 , , , , , 
866,MEMORANDA: , , , , , 
867,86 , , , , , 
868,86 , , , , , 
869,86 , , , , , 
870,84 , , , , , 
871,84 , , , , , 
872,84 , , , , , 
873,86 , , , , , 
874,86 , , , , , 
875,86 , , , , , 
876,86 , , , , , 
877,86 , , , , , 
878,86 , , , , , 
879,86 , , , , , 
880,86 , , , , , 
881,86 , , , , , 
882,85 , , , , , 
883,85 , , , , , 
884,85 , , , , , 
885,82 , , , , , 
886,82 , , , , , 
887,82 , , , , , 
888,83 , , , , , 
889,83 , , , , , 
890,83 , , , , , 
891,58 , , , , , 
892,58 , , , , , 
893,58 , , , , , 
894,60 , , , , , 
895,60 , , , , , 
896,60 , , , , , 
897,E 8 , , , , , 
898, PEER GROUP 1 , , , , , 
899,HC , , , , , 
900,NT , , , , , 
901,-- , , , , , 
902,73 , , , , , 
903,73 , , , , , 
904,73 , , , , , 
905,73 , , , , , 
906,73 , , , , , 
907, DERIVATIVES AND , , , , , 
908, OFF-BALANCE-SHEET TRANSACTIONS , , , , , 
909, PERCENT OF TOTAL ASSETS: , , , , , 
910,90 , , , , , 
911,90 , , , , , 
912,90 , , , , , 
913,90 , , , , , 
914,90 , , , , , 
915,90 , , , , , 
916, , , , , , 
917,TYPE OF DERIVATIVE INSTRUMENT: , , , , , 
918,90 , , , , , 
919,90 , , , , , 
920,90 , , , , , 
921,90 , , , , , 
922,90 , , , , , 
923,90 , , , , , 
924, , , , , , 
925,90 , , , , , 
926,90 , , , , , 
927,90 , , , , , 
928,90 , , , , , 
929,90 , , , , , 
930, , , , , , 
931,90 , , , , , 
932,90 , , , , , 
933,90 , , , , , 
934,90 , , , , , 
935,90 , , , , , 
936, , , , , , 
937, PERCENT OF AVERAGE LOANS AND LEASES: , , , , , 
938,90 , , , , , 
939,E 9 , , , , , 
940, PEER GROUP 1 , , , , , 
941,HC , , , , , 
942,NT , , , , , 
943,-- , , , , , 
944,86 , , , , , 
945,86 , , , , , 
946,86 , , , , , 
947,86 , , , , , 
948,86 , , , , , 
949,86 , , , , , 
950,86 , , , , , 
951,86 , , , , , 
952,86 , , , , , 
953,86 , , , , , 
954,86 , , , , , 
955,86 , , , , , 
956,86 , , , , , 
957,86 , , , , , 
958,86 , , , , , 
959,86 , , , , , 
960,86 , , , , , 
961,86 , , , , , 
962,86 , , , , , 
963, , , , , , 
964,72 , , , , , 
965,72 , , , , , 
966,72 , , , , , 
967,72 , , , , , 
968,86 , , , , , 
969,86 , , , , , 
970,PERCENT OF TIER 1 CAPITAL: , , , , , 
971,73 , , , , , 
972,73 , , , , , 
973,73 , , , , , 
974,73 , , , , , 
975,73 , , , , , 
976,73 , , , , , 
977, , , , , , 
978, PAST DUE DERIVATIVE INSTRUMENTS , , , , , 
979, FAIR VALUE: , , , , , 
980,73 , , , , , 
981,73 , , , , , 
982, OTHER RATIOS: , , , , , 
983,73 , , , , , 
984,E 10 , , , , , 
985, PEER GROUP 1 , , , , , 
986,HC , , , , , 
987,NT , , , , , 
988,-- , , , , , 
989, ANALYSIS RATIOS: , , , , , 
990,90 , , , , , 
991,35 , , , , , 
992,35 , , , , , 
993,26 , , , , , 
994,90 , , , , , 
995,74 , , , , , 
996,31 , , , , , 
997,31 , , , , , 
998, , , , , , 
999,90 , , , , , 
1000,25 , , , , , 
1001,26 , , , , , 
1002,31 , , , , , 
1003,25 , , , , , 
1004,26 , , , , , 
1005,90 , , , , , 
1006,73 , , , , , 
1007,BROKER-DEALER ACTIVITIES , , , , , 
1008,90 , , , , , 
1009, , , , , , 
1010,FOREIGN ACTIVITIES , , , , , 
1011,69 , , , , , 
1012,45 , , , , , 
1013, , , , , , 
1014, NET LOSSES AS % OF FOREIGN LNS&LS BY TYPE: , , , , , 
1015, 8 , , , , , 
1016,20 , , , , , 
1017,17 , , , , , 
1018, GROWTH RATES: , , , , , 
1019,54 , , , , , 
1020,59 , , , , , 
1021,40 , , , , , 
1022,E 11 , , , , , 
1023, PEER GROUP 1 , , , , , 
1024,HC , , , , , 
1025,NT , , , , , 
1026,-- , , , , , 
1027,90 , , , , , 
1028,73 , , , , , 
1029,80 , , , , , 
1030,31 , , , , , 
1031,84 , , , , , 
1032,69 , , , , , 
1033,28 , , , , , 
1034, , , , , , 
1035, LEVERAGE: , , , , , 
1036,90 , , , , , 
1037,90 , , , , , 
1038,90 , , , , , 
1039,90 , , , , , 
1040,90 , , , , , 
1041,90 , , , , , 
1042,90 , , , , , 
1043,90 , , , , , 
1044,90 , , , , , 
1045,90 , , , , , 
1046, , , , , , 
1047, DOUBLE LEVERAGE: , , , , , 
1048,90 , , , , , 
1049,90 , , , , , 
1050,73 , , , , , 
1051,73 , , , , , 
1052, , , , , , 
1053, DOUBLE LEVERAGE PAYBACK: , , , , , 
1054,85 , , , , , 
1055,57 , , , , , 
1056,COVERAGE ANALYSIS: , , , , , 
1057,89 , , , , , 
1058,89 , , , , , 
1059,89 , , , , , 
1060,64 , , , , , 
1061,83 , , , , , 
1062,89 , , , , , 
1063,50 , , , , , 
1064,OTHER RATIOS: , , , , , 
1065,90 , , , , , 
1066, PAST DUE AND NONACCRUAL AS % OF LNS&LS: , , , , , 
1067,22 , , , , , 
1068,22 , , , , , 
1069,22 , , , , , 
1070, GUARANTEED LOANS AS % OF EQUITY CAP: , , , , , 
1071,90 , , , , , 
1072,90 , , , , , 
1073,90 , , , , , 
1074,90 , , , , , 
1075, AS A % OF CONSOLIDATED BHC ASSETS: , , , , , 
1076,90 , , , , , 
1077,90 , , , , , 
1078,90 , , , , , 
1079,E 12 , , , , , 
1080, PEER GROUP 1 , , , , , 
1081,HC , , , , , 
1082,NT , , , , , 
1083,-- , , , , , 
1084,68 , , , , , 
1085,85 , , , , , 
1086,90 , , , , , 
1087,PERCENT OF DIVIDENDS PAID: , , , , , 
1088,70 , , , , , 
1089,70 , , , , , 
1090,70 , , , , , 
1091,70 , , , , , 
1092,PAYOUT RATIOS - SUBSIDIARIES: , , , , , 
1093, PERCENT OF BANK NET INCOME: , , , , , 
1094,66 , , , , , 
1095,66 , , , , , 
1096,66 , , , , , 
1097,66 , , , , , 
1098,66 , , , , , 
1099,PERCENT OF NONBANK NET INCOME: , , , , , 
1100,61 , , , , , 
1101,61 , , , , , 
1102,61 , , , , , 
1103,61 , , , , , 
1104,61 , , , , , 
1105, PERCENT OF SUB BHCs' NET INCOME: , , , , , 
1106,29 , , , , , 
1107,29 , , , , , 
1108,29 , , , , , 
1109,29 , , , , , 
1110,29 , , , , , 
1111,DEPENDENCE ON SUBSIDIARIES: , , , , , 
1112, PERCENT OF TOTAL OPERATING INCOME: , , , , , 
1113,86 , , , , , 
1114,86 , , , , , 
1115,86 , , , , , 
1116,86 , , , , , 
1117,86 , , , , , 
1118,86 , , , , , 
1119,86 , , , , , 
1120,86 , , , , , 
1121,86 , , , , , 
1122,86 , , , , , 
1123,86 , , , , , 
1124,86 , , , , , 
1125,86 , , , , , 
1126,86 , , , , , 
1127,86 , , , , , 
1128,35 , , , , , 
1129,59 , , , , , 
1130,BHCPR Reporters for Quarter Ending 12/31/2012 , , , , , 
1131,Peer Group 1 by BHC Name , , , , , 
1132, ID_RSSD,Assets($000), BHC Name, Location,and Other Notes , 
1133, 1562859," 182,347,000", ALLY FINANCIAL INC.," DETROIT, MI ", , 
1134, 1275216," 153,533,000", AMERICAN EXPRESS COMPANY,"NEW YORK, NY ", , 
1135, 1562176," 548,633,000"," AMERICAN INTERNATIONAL GROUP,"," NEW YORK, NY", New Y-9C/BHCPR reporter , 
1136, 1095674,"13,228,100"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR ", , 
1137, 1199563,"23,487,735", ASSOCIATED BANC-CORP,"GREEN BAY, WI ", , 
1138, 2504128,"16,496,642", ASTORIA FINANCIAL CORPORATION," LAKE SUCCESS, NY ", , 
1139, 1097614,"13,401,898"," BANCORPSOUTH, INC.","TUPELO, MS ", , 
1140, 1025608,"79,869,488", BANCWEST CORPORATION,"HONOLULU, HI ", , 
1141, 1025309,"13,789,923", BANK OF HAWAII CORPORATION,"HONOLULU, HI ", , 
1142, 3587146," 359,301,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY ", , 
1143, 4028712,"12,375,953"," BANKUNITED, INC.","MIAMI LAKES, FL ", , 
1144, 2938451,"18,981,340", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE ", , 
1145, 1074156," 183,872,371", BB&T CORPORATION,"WINSTON SALEM, NC ", , 
1146, 1078529,"69,105,796"," BBVA USA BANCSHARES, INC."," HOUSTON, TX ", , 
1147, 1245415," 116,109,476", BMO FINANCIAL CORP.," WILMINGTON, DE ", , 
