,Column1,Value1,Value2,Value3,Value4,Value5
364, 1095674,"11,569,861"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
365, 1199563,"21,473,565", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
366, 1097614,"13,553,661"," BANCORPSOUTH, INC.","TUPELO, MS", , 
367, 1025608,"73,463,920", BANCWEST CORPORATION,"HONOLULU, HI", , 
368, 1025309,"13,013,676", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
369, 3587146," 266,571,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
370, 2938451,"14,391,034", BARCLAYS DELAWARE HOLDINGS LLC,"WILMINGTON, DE", New Y-9C/BHCPR reporter, 
371, 1074156," 157,039,118", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
372, 1078529,"63,647,110"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
373, 1883693,"23,718,338", BOK FINANCIAL CORPORATION," TULSA, OK", , 
374, 2277860," 199,300,238", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
375, 1843080,"10,614,409", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
376, 1036967,"50,854,470", CIT GROUP INC.,"LIVINGSTON, NJ", , 
377, 1132449," 131,971,261"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
378, 1027518,"21,639,299", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
379, 1199844,"55,237,678", COMERICA INCORPORATED," DALLAS, TX", , 
380, 1049341,"19,029,009"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
381, 1102367,"17,982,253"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
382, 3846375,"64,694,631", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
383, 2734233,"21,147,081"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
384, 1070345," 110,484,945", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
385, 2744894,"15,104,090", FIRST BANCORP," SAN JUAN, PR", , 
386, 1075612,"21,167,495"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
387, 1094640,"24,439,515", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
388, 1020902,"15,053,852"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
389, 2648693,"21,468,946"," FIRST NIAGARA FINANCIAL GROUP,","BUFFALO, NY", , 
390, 1060627,"10,911,761", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
391, 1070804,"14,473,243", FIRSTMERIT CORPORATION,"AKRON, OH", , 
392, 1117129,"15,961,196", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
393, 2380443," 933,471,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
394, 1245415,"73,983,433", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
395, 3232316," 369,534,704", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
396, 1068191,"52,948,510", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
397, 1104231,"12,195,543", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
398, 1068025,"90,311,402", KEYCORP," CLEVELAND, OH", , 
399, 1037003,"67,881,208", M&T BANK CORPORATION,"BUFFALO, NY", , 
400, 3594612,"49,684,719", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
401, 1090987,"10,084,014"," MB FINANCIAL, INC"," CHICAGO, IL", , 
402, 2132932,"41,047,855"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
403, 3212091,"11,604,083", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
404, 1199611,"92,679,160", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
405, 1069778," 259,500,612"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
406, 1129382,"38,736,000"," POPULAR, INC."," SAN JUAN, PR", , 
407, 1839319,"12,497,442"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
408, 3226762,"85,039,741", RBC USA HOLDCO CORPORATION,"NEW YORK, NY", , 
409, 3242838," 131,798,824", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
410, 1111435," 170,236,334", STATE STREET CORPORATION,"BOSTON, MA", , 
411, 1131787," 170,835,041"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
412, 1117156,"13,951,525"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
413, 1031449,"18,633,616", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
414, 1078846,"28,678,203", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
415, 2389941,"18,734,224", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
416, 1249196," 184,196,623", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
417, 1119794," 311,462,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
418, 1049828,"13,352,320", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
419, 2747644,"11,555,594", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", , 
420, 1378434,"80,641,792", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
421, 2307280,"44,387,622"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
422, 1048773,"14,363,839", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
423, 1145476,"17,969,475", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
424, 1079740,"11,497,371", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
425, 1888193,"10,838,994", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
426, 2260406,"14,094,294", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
