,Column1,Value1,Value2,Value3,Value4,Value5
363, 1095674,"11,342,665"," ARVEST BANK GROUP, INC."," BENTONVILLE, AR", , 
364, 1199563,"23,107,768", ASSOCIATED BANC-CORP,"GREEN BAY, WI", , 
365, 1097614,"13,243,436"," BANCORPSOUTH, INC.","TUPELO, MS", , 
366, 1025608,"75,215,088", BANCWEST CORPORATION,"HONOLULU, HI", , 
367, 1025309,"12,435,670", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
368, 3587146," 220,966,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
369, 1074156," 163,700,076", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
370, 1078529,"65,169,102"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
371, 1883693,"23,508,329", BOK FINANCIAL CORPORATION," TULSA, OK", , 
372, 2277860," 200,707,587", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
373, 1843080,"11,870,498", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
374, 1036967,"58,060,508", CIT GROUP INC.,"NEW YORK, NY", , 
375, 1132449," 143,962,035"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
376, 1205688,"11,658,853"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
377, 1027518,"20,070,757", CITY NATIONAL CORPORATION," LOS ANGELES, CA", , 
378, 1199844,"57,225,094", COMERICA INCORPORATED," DALLAS, TX", , 
379, 1049341,"18,047,700"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
380, 1102367,"16,823,384"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
381, 3846375,"64,918,501", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
382, 2734233,"20,299,176"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
383, 1070345," 112,651,313", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
384, 2744894,"18,850,964", FIRST BANCORP," SAN JUAN, PR", , 
385, 1075612,"21,215,690"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
386, 1094640,"25,924,236", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
387, 1020902,"16,551,304"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
388, 1060627,"10,415,044", FIRSTBANK HOLDING COMPANY," LAKEWOOD, CO", , 
389, 1070804,"12,326,916", FIRSTMERIT CORPORATION,"AKRON, OH", , 
390, 1117129,"16,411,523", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
391, 1562859," 179,428,000", GMAC INC.," DETROIT, MI", , 
392, 2380443," 880,677,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
393, 1245415,"65,531,083", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
394, 3232316," 345,382,871", HSBC NORTH AMERICA HOLDINGS IN,"NEW YORK, NY", , 
395, 1068191,"51,866,804", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
396, 2291914,"10,392,588", IBERIABANK CORPORATION,"LAFAYETTE, LA",Moved from Peer 2, 
397, 1104231,"10,783,666", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
398, 1068025,"95,260,404", KEYCORP," CLEVELAND, OH", , 
399, 1037003,"68,439,222", M&T BANK CORPORATION,"BUFFALO, NY", , 
400, 3594612,"56,633,936", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
401, 1090987,"10,185,240"," MB FINANCIAL, INC"," CHICAGO, IL", , 
402, 2132932,"42,446,030"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
403, 3212091,"13,143,732", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
404, 1199611,"76,318,597", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
405, 1069778," 265,432,977"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
406, 1129382,"33,832,000"," POPULAR, INC."," SAN JUAN, PR", , 
407, 1839319,"12,798,862"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
408, 1826056,"26,240,403", RBC BANCORPORATION (USA),"RALEIGH, NC", , 
409, 3242838," 137,287,286", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
410, 1141599,"12,428,997"," SOUTH FINANCIAL GROUP, INC."," GREENVILLE, SC", , 
411, 1111435," 152,881,394", STATE STREET CORPORATION,"BOSTON, MA", , 
412, 3152245,"10,587,519", STERLING FINANCIAL CORPORATION,"SPOKANE, WA", , 
413, 1131787," 171,796,255"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
414, 1117156,"13,779,916"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
415, 1031449,"14,126,440", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
416, 1078846,"32,439,438", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
417, 2389941,"18,213,124", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
418, 1249196," 154,722,170", TD BANK US HOLDING COMPANY,"PORTLAND, ME", , 
419, 1119794," 282,428,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
420, 1049828,"10,724,056", UMB FINANCIAL CORPORATION," KANSAS CITY, MO", , 
421, 2747644,"10,515,810", UMPQUA HOLDINGS CORPORATION," PORTLAND, OR", Moved from Peer 2, 
422, 1378434,"85,471,728", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
423, 2307280,"41,436,979"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
424, 1048773,"14,473,796", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
425, 2801546,"10,799,181"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
426, 1145476,"18,028,493", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
427, 1079740,"11,582,958", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
428, 1888193,"10,755,083", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
429, 2260406,"12,839,978", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
