,Column1,Value1,Value2,Value3,Value4,Value5
363, 1097614,"13,211,906"," BANCORPSOUTH, INC.","TUPELO, MS", , 
364, 1025608,"70,661,335", BANCWEST CORPORATION,"HONOLULU, HI", , 
365, 1025309,"10,722,568", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
366, 1033470," 126,457,000"," BANK OF NEW YORK COMPANY, INC.","NEW YORK, NY", , 
367, 1074156," 127,577,050", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
368, 2442640,"15,070,796"," BBVA USA BANCSHARES, INC."," FORT WORTH, TX", Moved from Peer 3; Name change from STATE NATIONAL BANCSH, 
369, 1883693,"19,363,601", BOK FINANCIAL CORPORATION," TULSA, OK", , 
370, 2277860," 145,937,957", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
371, 1132449," 159,392,731"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
372, 1205688,"13,283,193"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI",Name change from CITIZENS BANKING CORPORATION, 
373, 1027518,"15,813,652", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
374, 1080465,"23,823,484"," COLONIAL BANCGROUP, INC., THE"," MONTGOMERY, AL", , 
375, 1199844,"58,945,727", COMERICA INCORPORATED," DETROIT, MI", , 
376, 1117679,"48,231,325"," COMMERCE BANCORP, INC.","CHERRY HILL, NJ", , 
377, 1049341,"15,531,107"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
378, 1078529,"34,938,942"," COMPASS BANCSHARES, INC.","BIRMINGHAM, AL", , 
379, 1102367,"13,092,571"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
380, 2734233,"10,829,357"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
381, 1130780,"14,381,955", FBOP CORPORATION,"OAK PARK, IL", , 
382, 1070345," 101,389,721", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
383, 2744894,"17,596,317", FIRST BANCORP," SAN JUAN, PR", , 
384, 1118797,"10,467,958"," FIRST BANKS, INC."," HAZELWOOD, MO", , 
385, 1075612,"16,012,041"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
386, 1094640,"38,395,825", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
387, 1020902,"14,954,127"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
388, 1070804,"10,435,338", FIRSTMERIT CORPORATION,"AKRON, OH", , 
389, 1117129,"15,078,415", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
390, 1245415,"64,475,903", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
391, 3232316," 483,630,057", HSBC NORTH AMERICA HOLDINGS IN,"PROSPECT HEIGHTS, IL", , 
392, 1068191,"36,422,081", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
393, 1104231,"10,366,738", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
394, 2337045,"17,058,268", INVESTORS FINANCIAL SERVICES,"BOSTON, MA", , 
395, 1068025,"93,490,903", KEYCORP," CLEVELAND, OH", , 
396, 1037003,"57,869,069", M&T BANK CORPORATION,"BUFFALO, NY", , 
397, 1199497,"58,327,527", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
398, 1069125," 140,648,168", NATIONAL CITY CORPORATION," CLEVELAND, OH", , 
399, 2132932,"29,638,404"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
400, 3212091,"15,095,466", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
401, 1199611,"59,609,734", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
402, 1129382,"46,985,000"," POPULAR, INC."," SAN JUAN, PR", , 
403, 1826056,"25,374,678"," RBC CENTURA BANKS, INC."," RALEIGH, NC", , 
404, 3242838," 137,624,205", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
405, 1071203,"16,807,287"," SKY FINANCIAL GROUP, INC."," BOWLING GREEN, OH", , 
406, 1141599,"14,139,675"," SOUTH FINANCIAL GROUP, THE","GREENVILLE, SC", , 
407, 1111435," 112,345,777", STATE STREET CORPORATION,"BOSTON, MA", , 
408, 3152245,"11,477,286", STERLING FINANCIAL CORPORATION,"SPOKANE, WA", , 
409, 1131787," 180,314,372"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
410, 1078846,"33,295,823", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
411, 2816906," 579,062,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
412, 2389941,"15,065,377", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
413, 1119794," 222,530,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
414, 2694814,"10,651,773"," UCBH HOLDINGS, INC."," SAN FRANCISCO, CA", , 
415, 1378434,"53,173,833", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
416, 2307280,"77,451,356"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
417, 1048773,"12,319,087", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
418, 2801546,"17,894,049"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
419, 1073551," 719,922,000", WACHOVIA CORPORATION,"CHARLOTTE, NC", , 
420, 1145476,"16,964,451", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
421, 1120754," 539,865,000", WELLS FARGO & COMPANY," SAN FRANCISCO, CA", , 
422, 1079740,"10,609,595", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
423, 1888193,"11,216,844", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
