,Column1,Value1,Value2,Value3,Value4,Value5
364, 1097614,"13,300,821"," BANCORPSOUTH, INC.","TUPELO, MS", , 
365, 1025608,"75,962,799", BANCWEST CORPORATION,"HONOLULU, HI", , 
366, 1025309,"12,194,694", BANK OF HAWAII CORPORATION,"HONOLULU, HI", , 
367, 3587146," 203,246,000", BANK OF NEW YORK MELLON CORPOR,"NEW YORK, NY", , 
368, 2914521," 323,685,026", BARCLAYS GROUP US INC.,"WILMINGTON, DE", , 
369, 1074156," 152,398,410", BB&T CORPORATION,"WINSTON-SALEM, NC", , 
370, 1078529,"59,466,375"," BBVA USA BANCSHARES, INC."," HOUSTON, TX", , 
371, 1883693,"22,785,019", BOK FINANCIAL CORPORATION," TULSA, OK", , 
372, 2277860," 171,911,307", CAPITAL ONE FINANCIAL CORPORAT,"MCLEAN, VA", , 
373, 1843080,"11,396,190", CATHAY GENERAL BANCORP,"LOS ANGELES, CA", , 
374, 1036967,"71,019,240", CIT GROUP INC.,"NEW YORK, NY", , 
375, 1132449," 153,304,291"," CITIZENS FINANCIAL GROUP, INC.","PROVIDENCE, RI", , 
376, 1205688,"12,315,213"," CITIZENS REPUBLIC BANCORP, INC","FLINT, MI", , 
377, 1027518,"17,664,367", CITY NATIONAL CORPORATION," BEVERLY HILLS, CA", , 
378, 1199844,"63,859,610", COMERICA INCORPORATED," DALLAS, TX", , 
379, 1049341,"17,733,266"," COMMERCE BANCSHARES, INC."," KANSAS CITY, MO", , 
380, 1102367,"15,854,035"," CULLEN/FROST BANKERS, INC.","SAN ANTONIO, TX", , 
381, 3846375,"41,250,577", DISCOVER FINANCIAL SERVICES," RIVERWOODS, IL", , 
382, 2734233,"12,719,561"," EAST WEST BANCORP, INC."," PASADENA, CA", , 
383, 1130780,"18,574,217", FBOP CORPORATION,"OAK PARK, IL", , 
384, 1070345," 115,983,653", FIFTH THIRD BANCORP," CINCINNATI, OH", , 
385, 2744894,"20,012,887", FIRST BANCORP," SAN JUAN, PR", , 
386, 1118797,"10,382,531"," FIRST BANKS, INC."," SAINT LOUIS, MO", , 
387, 1075612,"17,317,880"," FIRST CITIZENS BANCSHARES, INC","RALEIGH, NC", , 
388, 1094640,"28,759,618", FIRST HORIZON NATIONAL CORPORA,"MEMPHIS, TN", , 
389, 1020902,"15,908,449"," FIRST NATIONAL OF NEBRASKA, IN","OMAHA, NE", , 
390, 1070804,"10,698,415", FIRSTMERIT CORPORATION,"AKRON, OH", , 
391, 1117129,"16,875,852", FULTON FINANCIAL CORPORATION,"LANCASTER, PA", , 
392, 1562859," 181,250,000", GMAC INC.," DETROIT, MI",Name change from GMAC LLC, 
393, 2380443," 890,137,000"," GOLDMAN SACHS GROUP, INC., THE","NEW YORK, NY", , 
394, 1245415,"67,788,776", HARRIS FINANCIAL CORP.,"WILMINGTON, DE", , 
395, 3232316," 383,820,898", HSBC NORTH AMERICA HOLDINGS IN,"METTAWA, IL", , 
396, 1068191,"51,485,101", HUNTINGTON BANCSHARES INCORPOR,"COLUMBUS, OH", , 
397, 1104231,"11,451,499", INTERNATIONAL BANCSHARES CORPO,"LAREDO, TX", , 
398, 1068025,"98,389,472", KEYCORP," CLEVELAND, OH", , 
399, 1037003,"69,913,217", M&T BANK CORPORATION,"BUFFALO, NY", , 
400, 3594612,"59,749,122", MARSHALL & ILSLEY CORPORATION," MILWAUKEE, WI", , 
401, 2945824," 509,457,014"," METLIFE, INC."," NEW YORK, NY", , 
402, 2162966," 676,957,000", MORGAN STANLEY,"NEW YORK, NY", , 
403, 2132932,"32,887,597"," NEW YORK COMMUNITY BANCORP, IN","WESTBURY, NY", , 
404, 3212091,"15,956,752", NEW YORK PRIVATE BANK & TRUST," NEW YORK, NY", , 
405, 1199611,"75,045,238", NORTHERN TRUST CORPORATION,"CHICAGO, IL", , 
406, 1069778," 279,788,303"," PNC FINANCIAL SERVICES GROUP,"," PITTSBURGH, PA", , 
407, 1129382,"36,499,000"," POPULAR, INC."," SAN JUAN, PR", , 
408, 1839319,"10,989,350"," PRIVATEBANCORP, INC.","CHICAGO, IL", , 
409, 1826056,"29,938,139", RBC BANCORPORATION (USA),"RALEIGH, NC", , 
410, 3242838," 142,824,610", REGIONS FINANCIAL CORPORATION," BIRMINGHAM, AL", , 
411, 1141599,"12,588,757"," SOUTH FINANCIAL GROUP, INC."," GREENVILLE, SC", , 
412, 1111435," 152,921,189", STATE STREET CORPORATION,"BOSTON, MA", , 
413, 3152245,"12,414,007", STERLING FINANCIAL CORPORATION,"SPOKANE, WA", , 
414, 1131787," 176,854,034"," SUNTRUST BANKS, INC.","ATLANTA, GA", , 
415, 1117156,"13,872,483"," SUSQUEHANNA BANCSHARES, INC.","LITITZ, PA", , 
416, 1031449,"11,467,115", SVB FINANCIAL GROUP," SANTA CLARA, CA", , 
417, 1078846,"34,349,670", SYNOVUS FINANCIAL CORP.," COLUMBUS, GA", , 
418, 2816906," 366,350,000", TAUNUS CORPORATION,"NEW YORK, NY", , 
419, 2389941,"17,503,325", TCF FINANCIAL CORPORATION," WAYZATA, MN", , 
420, 1249196," 131,355,762", TD BANKNORTH INC.," PORTLAND, ME", , 
421, 1119794," 265,560,000", U.S. BANCORP,"MINNEAPOLIS, MN", , 
422, 2694814,"12,823,598"," UCBH HOLDINGS, INC."," SAN FRANCISCO, CA", , 
423, 1378434,"73,984,812", UNIONBANCAL CORPORATION," SAN FRANCISCO, CA", , 
424, 2307280,"39,513,445"," UTRECHT-AMERICA HOLDINGS, INC.","NEW YORK, NY", , 
425, 1048773,"14,132,031", VALLEY NATIONAL BANCORP," WAYNE, NJ", , 
426, 2801546,"14,420,720"," W HOLDING COMPANY, INC."," MAYAGUEZ, PR", , 
427, 1145476,"17,471,449", WEBSTER FINANCIAL CORPORATION," WATERBURY, CT", , 
428, 1079740,"11,977,003", WHITNEY HOLDING CORPORATION," NEW ORLEANS, LA", , 
429, 1888193,"11,434,166", WILMINGTON TRUST CORPORATION,"WILMINGTON, DE", , 
430, 2260406,"11,359,536", WINTRUST FINANCIAL CORPORATION,"LAKE FOREST, IL", , 
